,lat,lon,00:00Z 27-Apr-2024,00:00Z 28-Apr-2024,00:00Z 29-Apr-2024,00:00Z 30-Apr-2024,00:00Z 01-May-2024,00:00Z 02-May-2024,00:00Z 03-May-2024,00:00Z 04-May-2024,00:00Z 05-May-2024
19515,17.213936,102.27006,0.0,0.0,0.0,0.0,0.0,1.67,1.19,0.01,0.0
19516,17.213936,102.35319,0.0,0.0,0.0,0.0,0.0,0.5,4.86,0.0,0.0
19517,17.213936,102.436325,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0
19518,17.213936,102.51946,0.0,0.0,0.0,0.0,0.0,0.5,3.07,0.0,0.0
19519,17.213936,102.6026,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0
19520,17.213936,102.68574,0.0,0.0,0.18,0.0,0.0,1.42,0.0,0.96,0.63
19521,17.213936,102.76887,3.84,0.0,0.01,0.0,0.0,3.6,1.06,10.26,3.05
19522,17.213936,102.852005,0.0,0.0,0.01,0.0,0.0,1.87,4.25,20.21,0.14
19523,17.213936,102.93514,0.18,0.0,0.0,0.0,0.0,0.0,5.37,8.3,2.45
19524,17.213936,103.01828,0.01,0.0,0.0,0.0,0.0,0.0,2.94,14.65,1.9
19525,17.213936,103.10142,0.0,0.0,0.0,0.0,0.0,0.0,4.89,15.24,3.52
19526,17.213936,103.18455,0.0,0.0,0.0,0.0,0.0,0.0,5.3,2.63,0.0
19527,17.213936,103.267685,0.0,0.0,0.0,0.0,0.0,0.0,9.52,1.39,4.21
19528,17.213936,103.35082,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.02,1.02
19529,17.213936,103.43396,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,2.55
19530,17.213936,103.5171,0.0,0.0,0.0,0.0,0.0,0.0,7.09,0.0,3.47
19531,17.213936,103.60023,0.0,0.0,0.0,0.0,0.0,0.0,6.68,4.78,10.83
19532,17.213936,103.683365,0.0,0.0,0.0,0.0,0.0,0.0,6.29,0.0,4.79
19533,17.213936,103.7665,0.0,0.0,0.0,0.0,0.0,0.01,8.22,0.08,0.36
19534,17.213936,103.84964,0.0,0.0,0.0,0.0,0.0,1.13,12.17,0.16,0.01
19535,17.213936,103.93278,0.0,0.0,0.0,0.0,0.0,4.39,11.96,5.87,3.37
19536,17.213936,104.01591,0.0,1.17,0.0,0.0,0.0,5.74,5.81,2.32,3.71
19537,17.213936,104.099045,0.0,0.0,0.0,0.0,0.0,1.82,5.86,0.39,3.62
19538,17.213936,104.18218,0.0,0.0,0.0,0.0,0.0,8.18,12.89,10.75,10.4
19539,17.213936,104.26532,0.0,0.0,0.0,0.0,0.0,1.15,10.41,1.13,1.22
19540,17.213936,104.34846,0.0,0.0,0.0,0.0,0.0,3.67,9.81,0.45,1.87
19541,17.213936,104.43159,0.0,0.0,0.0,0.0,0.0,4.0,7.84,0.0,0.72
19542,17.213936,104.514725,0.0,2.94,0.0,0.0,0.0,4.7,9.81,0.05,1.97
19543,17.213936,104.59786,0.0,0.0,0.0,0.0,0.0,5.73,10.22,0.01,5.45
19544,17.213936,104.681,2.67,0.0,0.0,0.0,0.0,0.76,16.94,0.4,2.06
19545,17.213936,104.76414,0.0,0.0,0.0,0.0,1.04,0.67,13.26,0.5,1.6
19546,17.213936,104.847275,0.0,0.0,0.0,0.0,3.08,0.0,14.91,8.47,6.51
19547,17.213936,104.930405,0.02,1.83,0.0,0.0,4.11,1.43,17.83,14.65,5.99
19548,17.213936,105.01354,0.04,3.02,0.0,0.0,2.45,1.14,11.96,18.02,10.17
19549,17.213936,105.09668,0.98,2.94,0.0,0.0,1.54,0.22,19.2,3.02,12.9
19550,17.213936,105.17982,0.06,2.05,0.0,0.0,2.14,4.97,15.87,5.48,1.53
19551,17.213936,105.262955,0.0,6.33,0.0,0.0,4.78,4.26,14.49,6.58,2.29
19552,17.213936,105.346085,0.0,2.75,0.0,0.0,5.38,4.02,20.27,1.14,6.27
19553,17.213936,105.42922,0.0,2.52,0.0,0.0,3.99,3.78,19.61,8.4,9.61
19554,17.213936,105.51236,0.0,0.0,0.0,0.0,5.6,9.62,16.69,7.99,8.79
19555,17.213936,105.5955,0.0,0.0,0.0,0.0,11.67,7.48,9.28,14.81,0.92
19556,17.213936,105.678635,0.0,0.0,0.0,0.0,5.51,5.77,11.33,35.31,2.1
19557,17.213936,105.761765,0.0,0.0,0.0,0.0,14.57,1.35,2.23,1.2,1.43
19558,17.213936,105.8449,0.0,0.0,0.0,0.0,22.13,1.85,0.62,14.38,1.77
19559,17.213936,105.92804,0.0,0.0,2.07,0.0,7.0,2.99,4.33,28.65,0.59
19560,17.293333,96.03485,0.0,0.0,0.0,0.01,0.0,0.03,0.06,6.99,0.02
19561,17.293333,96.11799,0.0,0.01,0.0,0.01,0.0,0.05,0.03,1.36,0.04
19562,17.293333,96.201126,0.0,0.02,0.0,0.01,0.0,0.05,0.3,0.03,0.17
19563,17.293333,96.28426,0.0,0.01,0.0,0.03,0.0,2.67,0.1,1.59,0.01
19564,17.293333,96.36739,0.0,0.02,0.0,0.0,0.0,7.73,1.86,0.44,0.01
19565,17.293333,96.45053,0.0,0.0,0.0,0.0,0.0,2.45,3.58,0.1,0.02
19566,17.293333,96.53367,0.0,0.0,0.02,0.0,0.0,0.25,0.07,0.08,0.01
19567,17.293333,96.616806,0.0,0.0,0.01,0.0,0.0,0.0,0.44,0.13,0.0
19568,17.293333,96.69994,0.0,0.0,3.22,0.0,0.0,0.0,12.72,4.4,0.0
19569,17.293333,96.78308,0.0,0.0,0.0,0.0,0.0,0.0,18.17,0.23,0.0
19570,17.293333,96.86621,0.0,0.0,0.0,0.0,0.0,0.0,10.19,0.19,0.0
19571,17.293333,96.94935,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.04,0.0
19572,17.293333,97.032486,0.0,0.0,0.01,0.0,0.0,0.0,0.08,0.0,0.0
19573,17.293333,97.11562,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
19574,17.293333,97.19876,1.17,0.97,0.0,0.02,0.0,0.0,0.62,0.0,0.0
19575,17.293333,97.28189,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.25
19576,17.293333,97.36503,0.0,0.0,0.02,0.0,0.0,0.0,0.32,0.0,0.14
19577,17.293333,97.448166,0.0,0.0,0.02,0.0,0.0,0.0,0.86,0.0,0.5
19578,17.293333,97.5313,0.1,0.05,0.0,0.0,0.02,0.0,0.0,0.0,8.44
19579,17.293333,97.61444,10.48,0.33,0.0,0.0,0.0,0.0,0.85,0.0,0.53
19580,17.293333,97.69757,0.66,0.11,0.0,0.0,3.19,0.05,5.06,0.0,0.64
19581,17.293333,97.78071,0.0,0.03,0.0,0.0,0.21,0.0,2.13,2.18,0.26
19582,17.293333,97.863846,0.09,0.04,0.01,0.0,0.9,0.01,4.0,2.44,0.12
19583,17.293333,97.94698,0.36,0.06,0.29,0.01,1.03,0.51,2.5,3.66,0.9
19584,17.293333,98.03012,0.03,0.07,0.01,0.03,0.43,0.04,0.0,0.95,0.33
19585,17.293333,98.11325,0.0,0.0,0.0,0.0,0.01,0.01,0.43,3.63,0.01
19586,17.293333,98.19639,0.0,0.0,0.0,0.0,0.0,0.0,6.8,2.99,0.14
19587,17.293333,98.279526,0.0,0.0,0.0,0.08,0.21,0.0,2.68,5.78,0.34
19588,17.293333,98.36266,1.76,0.0,0.0,0.13,0.48,0.0,0.0,0.18,0.35
19589,17.293333,98.4458,12.44,0.0,0.0,2.46,0.16,0.0,0.0,0.03,0.02
19590,17.293333,98.52893,1.03,0.01,0.0,0.15,2.98,0.01,0.0,0.0,0.54
19591,17.293333,98.612076,0.01,0.01,0.0,0.0,0.03,0.01,0.0,0.0,0.03
19592,17.293333,98.695206,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19593,17.293333,98.77834,0.02,0.01,0.0,0.03,0.02,0.07,0.0,0.0,2.19
19594,17.293333,98.86148,0.06,0.0,0.0,0.01,0.0,0.14,0.0,0.0,0.01
19595,17.293333,98.94461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
19596,17.293333,99.027756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19597,17.293333,99.110886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19598,17.293333,99.19402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19599,17.293333,99.27716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19600,17.293333,99.36029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19601,17.293333,99.443436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19602,17.293333,99.526566,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0
19603,17.293333,99.6097,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0
19604,17.293333,99.69284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19605,17.293333,99.77597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19606,17.293333,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19607,17.293333,99.942245,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0
19608,17.293333,100.02538,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,2.93
19609,17.293333,100.10852,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0
19610,17.293333,100.19165,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.03,0.0
19611,17.293333,100.27478,0.0,0.0,0.0,0.0,0.0,0.0,5.43,1.74,0.0
19612,17.293333,100.357925,0.0,0.0,0.0,0.0,0.0,0.0,2.42,3.21,0.0
19613,17.293333,100.44106,0.0,0.0,0.0,0.0,0.0,2.6,0.0,1.37,0.0
19614,17.293333,100.5242,0.0,0.0,0.0,0.0,0.0,0.0,10.07,0.0,0.0
19615,17.293333,100.60733,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0
19616,17.293333,100.69046,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0
19617,17.293333,100.773605,0.0,0.0,0.0,0.0,0.0,0.0,5.08,0.02,0.0
19618,17.293333,100.85674,0.0,0.0,0.0,0.0,0.0,0.0,0.01,5.96,0.0
19619,17.293333,100.93988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0
19620,17.293333,101.02302,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0
19621,17.293333,101.10615,0.0,0.0,0.0,1.35,0.0,0.0,1.42,0.93,0.01
19622,17.293333,101.189285,0.0,0.0,0.0,0.03,0.0,0.0,2.97,3.51,0.0
19623,17.293333,101.27242,0.0,0.0,0.0,0.0,0.0,0.0,2.32,2.1,0.0
19624,17.293333,101.35556,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.73,0.0
19625,17.293333,101.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.28,2.61,0.0
19626,17.293333,101.52183,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.67,6.46
19627,17.293333,101.604965,0.0,0.0,0.0,0.0,0.0,0.0,6.57,2.94,2.92
19628,17.293333,101.6881,0.0,0.0,0.0,0.0,0.0,0.0,7.25,10.96,0.0
19629,17.293333,101.77124,0.0,0.0,0.0,0.0,0.0,0.0,2.42,6.84,0.0
19630,17.293333,101.85438,0.0,0.0,0.0,0.0,0.0,0.0,3.59,3.69,1.12
19631,17.293333,101.93751,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0,0.0
19632,17.293333,102.020645,0.0,0.0,0.0,0.0,0.0,3.79,3.03,0.01,0.0
19633,17.293333,102.10378,0.0,0.0,0.0,0.0,0.0,6.71,2.55,3.06,0.0
19634,17.293333,102.18692,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.01,1.87
19635,17.293333,102.27006,0.0,0.0,0.0,0.0,0.0,4.92,6.33,0.0,0.0
19636,17.293333,102.35319,0.0,0.0,0.0,0.0,0.0,6.34,3.15,0.0,0.0
19637,17.293333,102.436325,0.0,0.0,0.0,0.0,0.0,2.52,2.86,1.29,0.0
19638,17.293333,102.51946,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0
19639,17.293333,102.6026,0.0,0.0,0.0,0.0,0.0,2.76,0.73,0.0,0.0
19640,17.293333,102.68574,0.0,0.0,0.0,0.0,0.0,1.53,6.9,0.0,0.99
19641,17.293333,102.76887,0.0,0.04,0.25,0.0,0.0,2.09,6.52,0.15,1.01
19642,17.293333,102.852005,0.0,0.01,2.89,0.0,0.0,0.0,3.67,1.24,1.06
19643,17.293333,102.93514,0.0,0.0,0.03,0.0,0.0,0.36,0.59,2.01,0.37
19644,17.293333,103.01828,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.37,6.13
19645,17.293333,103.10142,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.5,1.89
19646,17.293333,103.18455,0.0,0.0,0.0,0.0,0.0,0.0,13.17,0.11,0.0
19647,17.293333,103.267685,0.0,0.0,0.0,0.0,0.0,0.0,10.95,2.56,0.0
19648,17.293333,103.35082,0.0,0.0,0.0,0.0,0.0,1.57,12.63,0.0,0.0
19649,17.293333,103.43396,0.0,0.0,0.0,0.0,0.0,1.5,6.64,0.04,2.05
19650,17.293333,103.5171,0.0,0.0,0.0,0.0,0.0,0.0,5.03,0.0,4.54
19651,17.293333,103.60023,0.0,0.0,0.0,0.0,0.0,0.0,7.24,0.14,3.23
19652,17.293333,103.683365,0.0,0.0,0.0,0.0,0.0,0.0,5.51,7.86,1.63
19653,17.293333,103.7665,0.0,0.0,0.0,0.0,0.0,0.0,5.2,18.06,0.0
19654,17.293333,103.84964,0.0,0.0,0.0,0.0,0.0,1.47,8.38,6.73,0.45
19655,17.293333,103.93278,0.0,0.0,0.0,0.0,0.0,0.0,18.11,2.72,10.11
19656,17.293333,104.01591,0.0,0.0,0.0,0.0,0.0,3.13,20.21,3.2,4.75
19657,17.293333,104.099045,0.0,0.0,0.0,0.0,0.0,1.88,18.07,7.37,3.28
19658,17.293333,104.18218,0.0,0.0,0.0,0.0,0.0,2.0,8.99,1.54,5.59
19659,17.293333,104.26532,0.0,0.0,0.0,0.0,0.0,4.27,13.61,0.47,5.91
19660,17.293333,104.34846,0.0,0.0,0.0,0.0,0.0,0.49,16.41,8.65,0.96
19661,17.293333,104.43159,0.0,0.0,0.0,0.0,0.0,1.89,13.5,3.64,0.66
19662,17.293333,104.514725,1.79,0.44,0.0,0.0,0.0,2.98,7.94,1.81,0.95
19663,17.293333,104.59786,0.0,0.0,0.0,0.0,0.0,4.53,8.24,0.18,1.4
19664,17.293333,104.681,0.0,0.0,0.0,0.0,0.0,9.66,18.0,0.05,1.94
19665,17.293333,104.76414,0.0,0.0,0.0,0.0,2.74,3.47,20.04,0.0,8.58
19666,17.293333,104.847275,0.0,0.0,0.0,0.0,2.87,0.79,14.27,6.09,5.7
19667,17.293333,104.930405,0.0,0.7,0.03,0.0,1.81,3.14,14.52,0.39,5.71
19668,17.293333,105.01354,0.0,4.38,0.02,0.0,1.67,8.59,5.27,0.25,2.72
19669,17.293333,105.09668,0.0,0.0,0.0,0.0,1.66,0.53,4.12,2.77,5.63
19670,17.293333,105.17982,0.0,1.49,0.0,0.0,1.98,2.92,10.21,3.07,7.32
19671,17.293333,105.262955,2.5,0.0,0.0,0.0,3.83,7.71,21.12,12.3,2.97
19672,17.293333,105.346085,0.0,0.0,0.0,0.0,3.85,6.28,22.3,2.33,2.46
19673,17.293333,105.42922,0.0,0.0,0.13,0.0,9.6,5.11,17.09,7.73,9.47
19674,17.293333,105.51236,0.0,0.73,0.43,0.0,5.46,9.93,9.12,5.08,0.5
19675,17.293333,105.5955,0.0,3.21,0.1,0.0,8.36,8.42,9.64,14.35,1.0
19676,17.293333,105.678635,0.0,0.0,0.0,0.0,8.67,5.19,7.26,14.9,4.62
19677,17.293333,105.761765,0.0,0.0,0.0,0.0,10.64,2.38,8.15,5.64,8.25
19678,17.293333,105.8449,0.0,0.0,2.63,0.0,15.52,2.6,3.99,7.93,0.82
19679,17.293333,105.92804,2.44,0.0,1.12,0.0,3.05,3.0,1.5,10.19,0.42
19680,17.372688,96.03485,0.0,0.01,0.0,0.03,0.0,0.14,2.18,0.82,0.11
19681,17.372688,96.11799,0.0,0.02,0.0,0.01,0.0,0.04,0.39,0.04,0.12
19682,17.372688,96.201126,0.0,0.02,0.0,0.0,0.0,0.0,6.95,0.34,0.06
19683,17.372688,96.28426,0.0,0.03,0.0,0.0,0.0,0.01,0.57,0.21,0.01
19684,17.372688,96.36739,0.0,0.02,0.0,0.0,0.0,4.46,4.44,9.34,0.0
19685,17.372688,96.45053,0.0,0.01,0.0,0.0,0.0,0.15,8.86,3.97,0.0
19686,17.372688,96.53367,0.0,0.0,0.02,0.0,0.0,4.42,4.66,0.51,0.0
19687,17.372688,96.616806,0.0,0.0,0.13,0.0,0.0,0.33,4.34,0.15,0.0
19688,17.372688,96.69994,1.68,0.0,0.01,0.0,0.0,0.05,0.08,0.28,0.0
19689,17.372688,96.78308,0.03,0.0,0.0,0.0,0.0,0.0,0.26,0.19,0.0
19690,17.372688,96.86621,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
19691,17.372688,96.94935,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.56,0.0
19692,17.372688,97.032486,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.07,0.0
19693,17.372688,97.11562,0.0,0.0,0.3,0.16,0.03,0.0,0.0,0.04,0.0
19694,17.372688,97.19876,0.02,0.58,0.01,3.82,0.03,0.0,0.0,0.0,0.0
19695,17.372688,97.28189,0.02,0.01,0.0,0.01,0.02,0.0,0.31,0.0,6.66
19696,17.372688,97.36503,0.0,0.0,0.52,0.0,0.0,0.0,0.25,0.0,0.02
19697,17.372688,97.448166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36
19698,17.372688,97.5313,0.0,0.0,0.0,0.0,0.02,0.27,1.52,0.0,9.58
19699,17.372688,97.61444,0.16,0.15,0.09,0.0,0.01,0.0,0.78,0.48,0.02
19700,17.372688,97.69757,0.01,0.62,0.06,0.0,0.0,0.13,1.77,0.0,0.03
19701,17.372688,97.78071,0.08,0.12,0.0,0.13,0.25,0.47,2.24,0.0,0.31
19702,17.372688,97.863846,0.01,0.56,0.0,0.0,0.66,0.04,3.5,2.14,0.26
19703,17.372688,97.94698,0.35,0.1,0.01,0.0,0.41,0.05,0.13,0.04,0.44
19704,17.372688,98.03012,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.22,0.42
19705,17.372688,98.11325,0.0,0.0,0.0,0.0,0.0,0.0,5.64,6.01,18.71
19706,17.372688,98.19639,0.01,0.03,0.0,0.03,0.22,0.0,4.54,6.01,8.58
19707,17.372688,98.279526,0.06,0.27,0.0,0.03,0.79,0.04,2.07,2.2,0.87
19708,17.372688,98.36266,0.03,0.08,0.0,0.0,0.3,0.01,0.03,0.3,0.03
19709,17.372688,98.4458,0.23,0.0,0.0,0.02,0.01,0.0,0.27,0.01,0.0
19710,17.372688,98.52893,0.03,0.0,0.0,0.04,0.06,0.0,0.04,0.0,0.12
19711,17.372688,98.612076,0.0,0.0,0.0,0.15,0.02,0.0,0.0,0.0,6.31
19712,17.372688,98.695206,0.01,0.0,0.0,0.02,0.0,0.02,0.0,0.0,1.36
19713,17.372688,98.77834,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19714,17.372688,98.86148,1.17,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0
19715,17.372688,98.94461,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33
19716,17.372688,99.027756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
19717,17.372688,99.110886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
19718,17.372688,99.19402,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
19719,17.372688,99.27716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19720,17.372688,99.36029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86
19721,17.372688,99.443436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19722,17.372688,99.526566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19723,17.372688,99.6097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19724,17.372688,99.69284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19725,17.372688,99.77597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19726,17.372688,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19727,17.372688,99.942245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19728,17.372688,100.02538,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19729,17.372688,100.10852,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0
19730,17.372688,100.19165,0.0,0.0,0.0,0.0,0.0,0.0,1.54,2.8,0.0
19731,17.372688,100.27478,0.0,0.0,0.0,0.0,0.0,0.0,2.49,1.12,0.0
19732,17.372688,100.357925,0.0,0.0,0.0,0.0,0.0,0.69,3.72,0.0,0.0
19733,17.372688,100.44106,0.0,0.0,0.0,0.0,0.0,0.0,0.13,2.94,0.0
19734,17.372688,100.5242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0
19735,17.372688,100.60733,0.0,0.0,0.0,0.0,0.0,0.0,3.26,3.02,0.0
19736,17.372688,100.69046,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.01,0.0
19737,17.372688,100.773605,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.55,0.0
19738,17.372688,100.85674,0.0,0.0,0.0,0.0,0.0,0.0,0.04,5.19,0.0
19739,17.372688,100.93988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0
19740,17.372688,101.02302,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.01
19741,17.372688,101.10615,0.0,0.0,0.0,0.01,0.0,0.0,1.79,2.69,0.33
19742,17.372688,101.189285,0.0,0.0,0.0,0.0,0.0,0.0,2.64,13.35,0.01
19743,17.372688,101.27242,0.0,0.0,0.0,0.0,0.0,0.0,1.28,14.62,0.0
19744,17.372688,101.35556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,0.0
19745,17.372688,101.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.01
19746,17.372688,101.52183,0.0,0.0,0.0,0.0,0.0,0.0,3.27,8.28,0.01
19747,17.372688,101.604965,0.0,0.0,0.0,0.0,0.0,0.0,11.2,15.62,2.7
19748,17.372688,101.6881,0.0,0.0,0.0,0.0,0.0,0.0,6.76,4.3,0.0
19749,17.372688,101.77124,0.0,0.0,0.0,0.0,0.0,3.11,0.72,5.32,0.0
19750,17.372688,101.85438,0.0,0.0,0.0,0.0,0.0,3.3,1.28,2.07,2.18
19751,17.372688,101.93751,0.0,0.0,0.0,0.0,0.0,4.5,2.1,0.0,0.0
19752,17.372688,102.020645,0.0,0.0,0.0,0.0,0.0,0.01,2.47,2.04,0.0
19753,17.372688,102.10378,0.0,0.0,0.0,0.0,0.0,0.0,7.87,4.73,0.0
19754,17.372688,102.18692,0.0,0.0,0.0,0.0,0.0,3.7,5.81,5.8,0.0
19755,17.372688,102.27006,0.0,0.0,0.0,0.0,0.0,0.0,4.95,5.76,0.0
19756,17.372688,102.35319,0.0,0.0,0.0,0.0,0.0,0.0,5.12,1.19,0.0
19757,17.372688,102.436325,3.04,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0
19758,17.372688,102.51946,0.0,0.0,0.0,0.0,0.0,6.42,0.78,4.36,0.0
19759,17.372688,102.6026,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0
19760,17.372688,102.68574,0.0,0.03,3.83,0.0,0.0,10.93,0.75,0.0,0.09
19761,17.372688,102.76887,0.0,1.29,0.01,0.0,0.0,4.54,2.82,2.72,0.0
19762,17.372688,102.852005,0.0,0.65,0.0,0.0,0.0,1.44,6.88,0.0,0.81
19763,17.372688,102.93514,0.0,0.01,0.0,0.0,0.0,5.78,2.92,1.44,7.84
19764,17.372688,103.01828,0.0,0.0,0.0,0.0,0.0,0.0,3.17,2.83,6.1
19765,17.372688,103.10142,0.0,0.0,0.0,0.0,0.0,1.56,0.92,0.0,0.0
19766,17.372688,103.18455,0.0,0.0,0.0,0.0,0.0,0.0,5.33,9.4,0.0
19767,17.372688,103.267685,0.0,0.0,0.0,0.0,0.0,0.0,4.14,2.5,2.65
19768,17.372688,103.35082,0.0,0.0,0.0,0.0,0.0,0.0,5.28,4.07,3.6
19769,17.372688,103.43396,0.0,0.0,0.0,0.0,0.0,0.0,4.08,9.24,4.32
19770,17.372688,103.5171,0.0,0.0,0.0,0.0,0.0,0.0,5.67,8.73,5.22
19771,17.372688,103.60023,0.0,0.0,0.0,0.0,0.0,2.32,6.88,0.05,5.8
19772,17.372688,103.683365,0.0,0.0,0.0,0.0,0.0,0.0,9.75,3.45,2.28
19773,17.372688,103.7665,0.0,0.0,0.0,0.0,0.0,0.0,11.72,4.14,0.0
19774,17.372688,103.84964,0.0,0.0,0.0,0.0,0.0,0.73,6.84,4.15,0.63
19775,17.372688,103.93278,0.0,4.49,0.0,0.0,0.0,4.05,2.08,2.2,0.02
19776,17.372688,104.01591,0.0,0.0,0.0,0.0,0.0,2.72,15.9,9.87,4.9
19777,17.372688,104.099045,0.0,0.0,0.0,0.0,0.0,0.98,10.66,2.11,6.99
19778,17.372688,104.18218,0.0,0.0,0.0,0.0,0.0,4.8,7.42,6.12,4.01
19779,17.372688,104.26532,0.0,0.0,0.0,0.0,0.0,1.87,13.63,1.09,2.22
19780,17.372688,104.34846,0.0,0.0,0.0,0.0,0.0,2.32,27.27,6.24,5.84
19781,17.372688,104.43159,0.0,0.0,0.0,0.0,0.0,4.71,19.22,10.98,1.76
19782,17.372688,104.514725,0.0,0.0,0.0,0.0,0.0,3.64,16.96,3.63,1.19
19783,17.372688,104.59786,0.0,0.0,0.0,0.0,0.0,5.95,16.09,2.89,1.02
19784,17.372688,104.681,0.0,0.71,0.0,0.0,0.0,0.81,10.02,7.31,1.51
19785,17.372688,104.76414,0.0,0.91,0.0,0.0,0.0,1.59,23.73,0.48,2.23
19786,17.372688,104.847275,2.53,0.31,0.0,0.0,0.0,2.74,18.92,0.0,0.73
19787,17.372688,104.930405,0.01,0.95,0.0,0.0,1.66,5.2,17.97,0.0,0.68
19788,17.372688,105.01354,0.52,0.24,0.0,0.0,2.44,9.76,10.47,1.92,4.14
19789,17.372688,105.09668,0.1,0.0,0.0,0.0,1.47,0.31,6.75,3.99,2.84
19790,17.372688,105.17982,0.0,0.0,0.0,0.0,7.37,1.93,19.77,7.07,4.85
19791,17.372688,105.262955,0.0,0.0,0.0,0.0,2.11,4.69,18.85,7.76,4.03
19792,17.372688,105.346085,0.0,0.0,0.0,0.0,2.88,2.6,11.84,6.97,4.01
19793,17.372688,105.42922,0.0,0.0,0.0,0.0,12.58,4.51,8.21,13.98,1.88
19794,17.372688,105.51236,0.0,0.0,0.01,0.0,8.79,5.72,7.83,13.7,6.57
19795,17.372688,105.5955,0.0,0.0,0.0,0.0,7.74,6.29,5.31,17.19,0.57
19796,17.372688,105.678635,0.0,0.0,0.0,0.0,4.07,5.29,4.48,16.35,1.18
19797,17.372688,105.761765,0.0,0.0,0.0,0.0,8.07,1.33,6.61,3.32,5.23
