,lat,lon,00:00Z 03-Apr-2024,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024,00:00Z 09-Apr-2024
14904,14.172943,98.03012,0.06,0.16,0.08,0.0,0.0,0.04,0.06
14905,14.172943,98.11325,0.07,0.03,0.24,0.0,0.0,0.15,0.0
14906,14.172943,98.19639,0.44,0.41,0.17,0.0,0.04,0.24,0.0
14907,14.172943,98.279526,0.34,0.16,0.4,0.07,0.05,0.05,0.02
14908,14.172943,98.36266,0.05,0.11,0.11,0.01,4.18,0.0,0.0
14909,14.172943,98.4458,0.1,0.16,-0.0,0.0,1.15,0.05,0.02
14910,14.172943,98.52893,0.39,0.66,0.31,0.31,0.12,0.2,0.17
14911,14.172943,98.612076,0.09,0.16,0.09,0.03,0.0,0.81,0.0
14912,14.172943,98.695206,0.15,0.14,-0.26,0.01,0.0,0.23,0.0
14913,14.172943,98.77834,0.01,0.04,0.17,0.0,0.0,0.02,0.0
14914,14.172943,98.86148,0.0,0.0,-0.07,0.0,0.0,0.0,0.01
14915,14.172943,98.94461,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
14916,14.172943,99.027756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14917,14.172943,99.110886,0.0,0.0,0.26,0.0,0.0,0.0,0.0
14918,14.172943,99.19402,0.0,0.0,0.01,4.47,0.0,0.0,0.0
14919,14.172943,99.27716,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
14920,14.172943,99.36029,0.0,0.0,-0.0,0.0,0.0,0.0,6.56
14921,14.172943,99.443436,0.0,0.0,-0.0,0.0,0.0,0.0,4.05
14922,14.172943,99.526566,0.0,0.0,-0.0,0.0,0.0,0.0,3.8
14923,14.172943,99.6097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14924,14.172943,99.69284,0.0,0.0,-0.0,0.0,0.0,0.0,2.51
14925,14.172943,99.77597,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
14926,14.172943,99.8591,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
14927,14.172943,99.942245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14928,14.172943,100.02538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14929,14.172943,100.10852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14930,14.172943,100.19165,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
14931,14.172943,100.27478,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
14932,14.172943,100.357925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14933,14.172943,100.44106,0.17,0.0,-0.17,0.0,0.0,0.0,0.15
14934,14.172943,100.5242,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
14935,14.172943,100.60733,0.0,0.0,0.02,0.0,0.0,0.0,2.58
14936,14.172943,100.69046,0.0,0.0,0.0,0.0,0.0,0.0,4.14
14937,14.172943,100.773605,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
14938,14.172943,100.85674,0.0,0.0,-0.41,0.0,0.0,0.0,0.0
14939,14.172943,100.93988,0.0,0.0,-16.76,0.0,0.0,0.0,0.16
14940,14.172943,101.02302,0.0,0.0,-0.66,0.18,0.0,0.0,0.0
14941,14.172943,101.10615,0.0,0.0,0.09,0.0,0.0,0.0,4.78
14942,14.172943,101.189285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14943,14.172943,101.27242,0.01,0.0,-0.01,0.0,0.0,0.0,0.0
14944,14.172943,101.35556,0.01,0.02,-0.03,0.0,0.0,0.0,0.0
14945,14.172943,101.4387,0.4,0.12,-0.49,0.0,0.0,0.0,0.0
14946,14.172943,101.52183,0.64,0.52,-1.03,0.0,0.0,0.0,0.0
14947,14.172943,101.604965,0.59,1.31,-1.08,0.01,0.03,0.0,0.0
14948,14.172943,101.6881,0.27,0.39,1.4,0.08,0.07,0.0,4.57
14949,14.172943,101.77124,0.26,0.44,1.16,0.05,0.2,0.0,0.0
14950,14.172943,101.85438,0.1,0.1,0.31,0.0,0.06,0.73,0.81
14951,14.172943,101.93751,0.13,0.47,0.64,0.01,0.44,0.0,7.03
14952,14.172943,102.020645,0.03,0.13,0.45,0.03,0.63,0.0,4.73
14953,14.172943,102.10378,0.07,0.24,0.13,0.78,0.52,0.0,2.51
14954,14.172943,102.18692,1.56,1.05,-2.23,2.04,0.13,0.0,3.05
14955,14.172943,102.27006,0.34,0.22,0.25,0.24,0.05,0.0,0.01
14956,14.172943,102.35319,0.02,0.0,1.33,0.0,0.24,0.05,3.35
14957,14.172943,102.436325,0.01,0.0,0.47,0.0,0.09,0.0,0.01
14958,14.172943,102.51946,0.0,0.0,0.07,0.0,0.03,0.0,0.05
14959,14.172943,102.6026,0.0,0.0,0.0,0.0,0.0,0.0,0.02
14960,14.172943,102.68574,0.0,0.0,0.0,0.1,0.0,0.0,0.21
14961,14.172943,102.76887,0.0,0.0,0.0,0.01,0.0,0.0,0.01
14962,14.172943,102.852005,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
14963,14.172943,102.93514,0.0,0.0,0.0,0.0,0.08,3.8,0.0
14964,14.172943,103.01828,0.0,0.0,0.0,0.0,0.0,0.01,0.64
14965,14.172943,103.10142,0.0,0.0,0.0,0.0,0.0,0.0,1.21
14966,14.172943,103.18455,0.0,0.0,0.0,0.0,0.0,0.01,0.53
14967,14.172943,103.267685,0.0,0.0,0.07,0.0,0.0,0.0,0.22
14968,14.172943,103.35082,0.0,0.0,0.0,0.0,0.0,0.78,0.64
14969,14.172943,103.43396,0.0,0.0,0.0,0.0,0.01,0.79,0.61
14970,14.172943,103.5171,0.0,0.0,0.0,0.0,0.83,0.48,0.0
14971,14.172943,103.60023,0.0,0.0,0.01,0.0,1.75,0.0,1.88
14972,14.172943,103.683365,0.0,0.0,0.59,0.0,1.56,0.58,3.04
14973,14.172943,103.7665,0.0,0.0,0.01,0.0,17.16,0.28,0.11
14974,14.172943,103.84964,0.0,0.0,0.0,0.0,0.57,1.57,0.06
14975,14.172943,103.93278,0.0,0.0,0.0,0.0,0.08,2.45,0.0
14976,14.172943,104.01591,0.0,0.0,0.0,0.0,0.0,1.98,0.0
14977,14.172943,104.099045,0.0,0.0,0.0,0.0,0.0,1.48,0.0
14978,14.172943,104.18218,0.0,0.0,0.0,0.0,0.0,2.26,0.0
14979,14.172943,104.26532,0.0,0.0,0.0,0.0,6.36,0.91,0.0
14980,14.172943,104.34846,0.0,0.0,0.0,0.0,10.82,0.0,0.0
14981,14.172943,104.43159,0.0,0.0,0.0,0.0,0.11,0.0,0.0
14982,14.172943,104.514725,0.0,0.0,0.0,0.0,4.04,0.0,0.21
14983,14.172943,104.59786,0.0,0.0,0.0,0.0,0.0,2.68,3.97
14984,14.172943,104.681,0.0,0.0,0.0,0.0,10.74,5.76,0.0
14985,14.172943,104.76414,0.0,0.0,0.0,0.0,0.0,2.05,0.0
14986,14.172943,104.847275,0.0,0.0,0.0,0.0,0.0,2.78,0.01
14987,14.172943,104.930405,0.0,0.0,2.36,0.0,0.03,8.87,5.12
14988,14.172943,105.01354,0.0,0.0,0.0,0.0,1.46,3.45,0.37
14989,14.172943,105.09668,0.0,0.0,0.0,0.0,2.31,0.56,0.0
14990,14.172943,105.17982,0.0,0.0,0.0,0.0,2.56,3.65,0.0
14991,14.172943,105.262955,0.01,0.0,0.01,0.0,1.09,2.46,0.0
14992,14.172943,105.346085,4.26,0.06,-4.19,0.0,0.0,2.31,0.0
14993,14.172943,105.42922,8.01,0.0,-2.15,0.0,3.28,1.89,0.0
14994,14.172943,105.51236,3.47,0.0,-3.47,0.0,4.31,0.97,0.0
14995,14.172943,105.5955,0.74,0.0,0.67,0.0,0.03,4.6,0.0
14996,14.172943,105.678635,0.17,0.0,-0.15,0.0,1.18,2.13,0.0
14997,14.172943,105.761765,0.22,0.0,-0.21,0.0,0.99,0.62,0.0
14998,14.172943,105.8449,0.0,0.0,0.0,0.0,5.71,0.0,0.0
14999,14.172943,105.92804,0.0,0.0,0.0,0.0,0.84,0.0,0.0
15000,14.253532,96.03485,0.0,0.02,0.49,0.0,0.0,0.0,0.0
15001,14.253532,96.11799,0.0,0.03,0.24,0.04,0.0,0.0,0.0
15002,14.253532,96.201126,0.0,0.01,0.24,0.0,0.0,0.0,0.0
15003,14.253532,96.28426,0.0,0.0,0.08,0.0,0.0,0.0,0.0
15004,14.253532,96.36739,0.0,0.01,0.04,0.0,0.0,0.0,0.02
15005,14.253532,96.45053,0.0,0.0,0.41,0.0,0.0,0.13,0.0
15006,14.253532,96.53367,0.0,0.01,0.52,0.0,0.0,0.37,0.0
15007,14.253532,96.616806,0.0,0.48,-0.15,0.0,0.0,0.21,0.0
15008,14.253532,96.69994,0.0,0.69,-0.65,0.0,0.0,0.0,0.0
15009,14.253532,96.78308,0.0,0.09,0.24,0.06,0.0,0.08,0.0
15010,14.253532,96.86621,0.0,0.95,-0.93,0.15,0.0,0.01,0.01
15011,14.253532,96.94935,0.0,0.13,0.11,0.0,0.0,0.23,0.0
15012,14.253532,97.032486,0.0,0.02,0.42,0.09,0.0,0.81,0.02
15013,14.253532,97.11562,0.0,0.0,0.28,0.23,0.0,0.27,4.03
15014,14.253532,97.19876,0.0,0.0,0.29,0.26,0.0,0.01,1.43
15015,14.253532,97.28189,0.0,0.0,0.07,0.01,0.02,0.0,0.21
15016,14.253532,97.36503,0.0,0.0,0.13,0.17,0.9,0.94,0.06
15017,14.253532,97.448166,0.0,0.23,-0.07,0.43,0.36,0.15,0.18
15018,14.253532,97.5313,0.0,0.01,0.17,0.01,0.0,0.03,0.33
15019,14.253532,97.61444,0.0,0.06,0.18,0.0,0.15,0.01,0.01
15020,14.253532,97.69757,0.1,0.48,-0.01,0.0,0.0,0.22,0.19
15021,14.253532,97.78071,0.01,0.2,-0.05,0.01,0.24,1.27,0.0
15022,14.253532,97.863846,0.0,1.4,-1.12,0.07,0.13,0.46,0.0
15023,14.253532,97.94698,0.03,0.19,-0.11,0.08,0.0,0.02,0.01
15024,14.253532,98.03012,0.03,0.02,0.57,0.0,0.0,0.07,0.01
15025,14.253532,98.11325,0.05,0.05,0.32,0.0,0.0,4.38,0.01
15026,14.253532,98.19639,0.47,0.26,0.29,0.0,0.07,0.39,0.02
15027,14.253532,98.279526,0.04,0.0,0.02,0.0,0.0,0.0,0.0
15028,14.253532,98.36266,0.09,0.09,0.02,0.01,0.07,0.0,0.02
15029,14.253532,98.4458,0.05,0.14,0.11,0.11,0.02,0.0,0.08
15030,14.253532,98.52893,0.46,0.51,-0.15,0.67,0.07,0.18,0.29
15031,14.253532,98.612076,0.21,0.15,0.07,0.06,0.0,0.0,0.02
15032,14.253532,98.695206,0.06,0.09,-0.03,0.0,0.0,0.0,0.0
15033,14.253532,98.77834,0.0,1.74,-1.55,0.0,0.0,0.0,0.0
15034,14.253532,98.86148,0.0,0.06,-0.0,0.0,0.0,0.0,0.0
15035,14.253532,98.94461,0.01,0.0,-0.01,0.0,0.0,0.0,0.0
15036,14.253532,99.027756,0.0,0.0,-0.92,0.0,0.0,0.0,0.0
15037,14.253532,99.110886,0.0,0.0,-0.25,3.15,0.0,0.0,0.0
15038,14.253532,99.19402,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15039,14.253532,99.27716,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15040,14.253532,99.36029,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15041,14.253532,99.443436,0.0,0.0,-0.0,0.0,0.0,0.0,0.74
15042,14.253532,99.526566,0.0,0.0,-0.0,0.0,0.0,0.0,3.12
15043,14.253532,99.6097,0.0,0.0,-0.0,0.0,0.0,2.89,0.0
15044,14.253532,99.69284,0.0,0.0,0.0,0.0,0.0,6.2,0.0
15045,14.253532,99.77597,0.0,0.0,-0.0,0.0,1.92,0.0,2.86
15046,14.253532,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15047,14.253532,99.942245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15048,14.253532,100.02538,0.0,0.0,0.17,0.0,0.0,0.0,0.0
15049,14.253532,100.10852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15050,14.253532,100.19165,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15051,14.253532,100.27478,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15052,14.253532,100.357925,0.29,0.0,-0.29,0.0,0.0,0.0,0.0
15053,14.253532,100.44106,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15054,14.253532,100.5242,0.2,0.0,-0.2,0.0,0.0,0.0,0.0
15055,14.253532,100.60733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15056,14.253532,100.69046,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15057,14.253532,100.773605,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15058,14.253532,100.85674,0.0,0.02,-0.19,0.0,0.0,0.0,0.0
15059,14.253532,100.93988,0.0,0.0,-8.17,0.19,2.42,0.0,0.0
15060,14.253532,101.02302,0.0,0.0,-0.39,3.61,0.0,0.0,0.0
15061,14.253532,101.10615,0.01,0.0,2.46,0.11,0.0,0.0,0.37
15062,14.253532,101.189285,0.0,0.0,1.85,0.0,0.0,0.0,0.0
15063,14.253532,101.27242,0.0,0.01,0.38,0.0,0.0,0.0,0.0
15064,14.253532,101.35556,0.02,0.09,0.14,0.0,0.0,0.0,0.0
15065,14.253532,101.4387,0.02,0.24,-0.19,0.0,0.0,0.0,0.0
15066,14.253532,101.52183,0.06,0.36,-0.0,0.0,0.0,0.0,0.0
15067,14.253532,101.604965,0.59,0.83,-0.24,0.0,0.0,0.0,0.0
15068,14.253532,101.6881,1.13,0.55,0.02,0.01,0.07,0.0,0.0
15069,14.253532,101.77124,0.47,0.34,-0.28,0.01,0.0,0.0,4.1
15070,14.253532,101.85438,0.22,0.26,-0.29,0.0,0.0,0.0,10.9
15071,14.253532,101.93751,0.81,0.75,1.05,0.29,0.74,0.0,11.81
15072,14.253532,102.020645,0.18,0.12,0.29,0.03,0.42,0.0,4.58
15073,14.253532,102.10378,0.03,0.08,-0.03,0.01,1.6,0.0,0.0
15074,14.253532,102.18692,0.02,0.04,0.06,0.12,0.06,0.0,0.0
15075,14.253532,102.27006,0.15,0.01,-0.13,0.07,0.0,5.32,0.0
15076,14.253532,102.35319,0.02,0.0,-0.01,0.0,0.31,6.94,0.04
15077,14.253532,102.436325,0.0,0.0,0.02,0.0,4.56,0.08,0.79
15078,14.253532,102.51946,0.0,0.0,0.1,0.0,2.63,0.0,4.58
15079,14.253532,102.6026,0.01,0.0,0.33,0.0,0.0,0.0,6.24
15080,14.253532,102.68574,0.0,0.0,0.0,0.0,0.0,0.0,0.05
15081,14.253532,102.76887,0.0,0.0,0.04,0.0,0.0,0.01,0.21
15082,14.253532,102.852005,0.0,0.0,0.0,0.0,0.0,8.57,0.0
15083,14.253532,102.93514,0.0,0.0,0.0,0.0,0.0,12.08,0.35
15084,14.253532,103.01828,0.0,0.0,0.07,0.0,0.0,1.26,0.0
15085,14.253532,103.10142,0.0,0.0,0.0,0.0,0.0,0.0,0.32
15086,14.253532,103.18455,0.0,0.0,0.0,0.0,0.0,0.01,0.47
15087,14.253532,103.267685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15088,14.253532,103.35082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15089,14.253532,103.43396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15090,14.253532,103.5171,0.0,0.0,-0.0,0.0,0.0,0.0,0.86
15091,14.253532,103.60023,0.0,0.0,0.0,0.0,0.0,0.0,2.43
15092,14.253532,103.683365,0.0,0.0,0.01,0.0,0.0,0.0,0.0
15093,14.253532,103.7665,0.0,0.0,0.0,0.0,5.6,1.43,0.0
15094,14.253532,103.84964,0.0,0.0,0.0,0.0,3.91,0.33,0.0
15095,14.253532,103.93278,0.0,0.0,0.0,0.0,0.0,1.41,0.0
15096,14.253532,104.01591,0.0,0.0,0.0,0.0,0.0,1.14,0.0
15097,14.253532,104.099045,0.0,0.0,0.0,0.0,0.0,0.1,0.0
15098,14.253532,104.18218,0.0,0.0,0.0,0.0,0.25,0.41,0.0
15099,14.253532,104.26532,0.0,0.0,0.0,1.94,0.12,0.74,0.03
15100,14.253532,104.34846,0.0,0.0,0.0,0.0,8.96,0.0,0.5
15101,14.253532,104.43159,0.0,0.0,0.0,3.48,7.85,0.0,0.18
15102,14.253532,104.514725,0.0,0.0,0.0,1.73,6.66,0.0,0.0
15103,14.253532,104.59786,0.0,0.0,0.0,0.0,0.01,1.65,0.0
15104,14.253532,104.681,0.0,0.0,0.01,0.0,0.0,3.2,3.67
15105,14.253532,104.76414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15106,14.253532,104.847275,0.0,0.0,0.0,0.0,0.0,3.53,0.0
15107,14.253532,104.930405,0.0,0.0,0.0,0.0,0.0,1.11,0.01
15108,14.253532,105.01354,0.0,0.0,0.06,0.0,0.0,0.33,2.54
15109,14.253532,105.09668,0.0,0.12,0.12,0.0,0.66,0.96,0.47
15110,14.253532,105.17982,0.0,0.0,-0.0,0.0,1.97,2.15,0.0
15111,14.253532,105.262955,0.0,0.0,-0.0,0.0,0.61,9.01,0.0
15112,14.253532,105.346085,0.01,0.0,-0.01,0.0,0.53,7.52,0.0
15113,14.253532,105.42922,0.04,0.0,1.73,0.0,0.22,21.18,0.0
15114,14.253532,105.51236,0.29,0.0,-0.29,0.0,0.8,15.67,0.02
15115,14.253532,105.5955,2.57,0.0,-2.24,0.0,3.09,20.03,2.1
15116,14.253532,105.678635,3.96,0.0,-3.94,0.0,3.79,11.03,0.02
15117,14.253532,105.761765,4.27,0.0,-4.27,0.0,6.19,6.07,0.0
15118,14.253532,105.8449,0.0,0.0,0.0,0.0,3.38,0.6,0.0
15119,14.253532,105.92804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15120,14.334099,96.03485,0.0,0.07,0.52,0.07,0.0,0.01,0.25
15121,14.334099,96.11799,0.0,0.02,0.08,9.63,0.0,0.0,0.0
15122,14.334099,96.201126,0.0,0.0,0.06,0.06,0.0,0.0,0.27
15123,14.334099,96.28426,0.0,0.0,0.07,0.0,0.0,0.0,0.12
15124,14.334099,96.36739,0.0,0.01,0.05,0.0,0.0,0.0,0.0
15125,14.334099,96.45053,0.0,0.01,0.87,0.0,0.0,0.0,0.17
15126,14.334099,96.53367,0.0,0.01,0.75,0.0,0.01,0.0,0.03
15127,14.334099,96.616806,0.0,0.0,0.06,0.0,0.0,0.01,0.38
15128,14.334099,96.69994,0.0,0.21,-0.19,0.0,0.0,0.0,0.0
15129,14.334099,96.78308,0.0,0.14,0.58,0.02,0.0,0.06,0.13
15130,14.334099,96.86621,0.0,0.29,-0.21,0.09,0.0,0.35,0.62
15131,14.334099,96.94935,0.0,0.78,-0.34,0.0,0.0,0.8,0.28
15132,14.334099,97.032486,0.0,0.53,0.56,0.0,0.0,0.03,0.04
15133,14.334099,97.11562,0.0,0.0,0.16,0.0,0.0,0.0,0.01
15134,14.334099,97.19876,0.0,0.0,0.59,0.24,0.0,0.03,0.03
15135,14.334099,97.28189,0.0,0.05,1.18,0.45,0.01,0.0,0.03
15136,14.334099,97.36503,0.0,0.01,0.22,0.11,0.01,0.0,0.15
15137,14.334099,97.448166,0.06,0.11,-0.06,0.26,0.0,0.19,0.01
15138,14.334099,97.5313,0.0,0.0,0.53,0.12,0.0,0.0,0.02
15139,14.334099,97.61444,0.01,0.1,1.0,0.07,0.01,0.09,0.01
15140,14.334099,97.69757,0.0,0.86,-0.34,0.15,0.01,0.18,0.02
15141,14.334099,97.78071,0.09,1.45,-1.44,0.06,0.12,0.66,0.0
15142,14.334099,97.863846,0.02,0.17,0.3,0.02,0.12,0.1,0.02
15143,14.334099,97.94698,0.01,0.14,0.26,0.0,0.0,0.04,0.05
15144,14.334099,98.03012,0.01,0.03,0.05,0.01,0.0,0.0,0.0
15145,14.334099,98.11325,0.11,0.09,0.37,0.0,0.0,0.16,0.07
15146,14.334099,98.19639,0.39,0.36,0.6,0.04,0.01,0.29,0.75
15147,14.334099,98.279526,0.03,0.01,0.26,0.0,0.01,0.0,0.08
15148,14.334099,98.36266,0.0,0.01,0.03,0.0,2.42,0.0,0.0
15149,14.334099,98.4458,0.03,0.0,0.01,0.02,0.04,0.0,0.11
15150,14.334099,98.52893,0.31,0.53,0.41,0.02,0.01,0.08,0.25
15151,14.334099,98.612076,0.06,0.04,0.02,0.0,0.0,0.01,0.01
15152,14.334099,98.695206,1.8,0.0,-1.8,0.0,0.0,0.06,0.0
15153,14.334099,98.77834,0.0,5.57,-5.52,0.0,0.0,0.0,0.0
15154,14.334099,98.86148,0.01,0.05,1.6,0.0,0.0,0.0,0.0
15155,14.334099,98.94461,0.05,0.08,0.1,0.03,0.0,0.0,0.0
15156,14.334099,99.027756,0.0,0.01,-0.08,0.0,0.0,0.0,0.0
15157,14.334099,99.110886,0.0,0.0,0.01,0.0,0.0,0.0,0.0
15158,14.334099,99.19402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15159,14.334099,99.27716,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15160,14.334099,99.36029,0.0,0.0,-0.13,0.0,0.0,0.0,0.0
15161,14.334099,99.443436,0.0,0.0,-0.01,0.0,0.0,0.0,0.0
15162,14.334099,99.526566,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15163,14.334099,99.6097,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15164,14.334099,99.69284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15165,14.334099,99.77597,0.0,0.0,0.0,0.0,0.0,2.06,3.18
15166,14.334099,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15167,14.334099,99.942245,0.0,0.0,0.0,0.0,0.0,0.0,0.73
15168,14.334099,100.02538,0.0,0.0,0.36,0.0,0.02,0.0,0.0
15169,14.334099,100.10852,0.0,0.0,0.43,0.0,0.0,0.0,0.0
15170,14.334099,100.19165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15171,14.334099,100.27478,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15172,14.334099,100.357925,0.01,0.0,-0.01,0.0,0.0,0.0,0.0
15173,14.334099,100.44106,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15174,14.334099,100.5242,0.01,0.0,-0.01,0.0,0.0,0.0,0.0
15175,14.334099,100.60733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15176,14.334099,100.69046,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15177,14.334099,100.773605,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15178,14.334099,100.85674,0.0,0.0,-0.01,0.0,0.0,0.0,0.0
15179,14.334099,100.93988,0.0,0.0,-0.73,0.01,0.0,0.0,0.0
15180,14.334099,101.02302,0.0,0.0,-0.03,0.16,0.0,0.0,0.0
15181,14.334099,101.10615,0.0,0.0,0.15,0.0,0.0,0.0,0.0
15182,14.334099,101.189285,0.0,0.0,1.71,0.0,0.01,0.0,0.0
15183,14.334099,101.27242,0.04,0.3,-1.61,0.57,0.29,0.0,1.51
15184,14.334099,101.35556,0.14,0.79,-0.37,0.35,0.36,0.0,1.54
15185,14.334099,101.4387,0.19,1.14,-0.23,0.01,0.0,0.0,0.0
15186,14.334099,101.52183,0.13,0.34,0.02,0.03,0.0,0.0,0.0
15187,14.334099,101.604965,0.16,0.17,0.67,0.0,0.0,0.0,0.0
15188,14.334099,101.6881,0.24,0.05,1.13,0.0,0.0,0.0,0.18
15189,14.334099,101.77124,0.4,0.12,-0.24,0.03,0.0,0.0,3.43
15190,14.334099,101.85438,0.1,0.08,0.48,0.07,0.0,0.0,7.86
15191,14.334099,101.93751,1.91,1.34,1.56,0.13,0.05,0.0,1.94
15192,14.334099,102.020645,0.09,0.21,1.47,0.06,0.0,0.0,0.0
15193,14.334099,102.10378,0.0,0.0,0.06,0.01,0.04,0.0,0.0
15194,14.334099,102.18692,0.0,0.0,3.77,0.0,0.0,0.0,1.63
15195,14.334099,102.27006,0.0,0.0,0.03,0.0,0.0,0.04,0.0
15196,14.334099,102.35319,0.0,0.01,-0.01,0.0,0.0,0.1,0.0
15197,14.334099,102.436325,0.0,0.0,0.0,0.0,0.3,0.0,0.03
15198,14.334099,102.51946,0.0,0.0,0.04,0.0,0.0,0.0,0.01
15199,14.334099,102.6026,0.0,0.0,2.02,0.0,0.01,0.1,0.08
15200,14.334099,102.68574,0.0,0.0,0.07,0.0,0.0,0.14,1.18
15201,14.334099,102.76887,0.0,0.0,9.54,0.0,0.0,0.0,3.49
15202,14.334099,102.852005,0.0,0.0,0.05,0.0,0.0,0.08,5.4
15203,14.334099,102.93514,0.0,0.0,7.97,0.0,0.0,0.26,0.53
15204,14.334099,103.01828,0.0,0.0,9.41,0.0,0.0,0.01,0.45
15205,14.334099,103.10142,0.0,0.0,0.19,0.0,0.0,0.0,0.37
15206,14.334099,103.18455,0.0,0.0,0.0,0.0,0.59,0.0,0.2
15207,14.334099,103.267685,0.0,0.0,0.0,0.0,0.01,0.0,0.0
15208,14.334099,103.35082,0.0,0.0,0.0,6.67,0.0,0.0,0.0
15209,14.334099,103.43396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15210,14.334099,103.5171,0.0,0.0,0.0,0.0,0.0,3.81,2.27
15211,14.334099,103.60023,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
15212,14.334099,103.683365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15213,14.334099,103.7665,0.0,0.0,0.0,0.0,0.0,1.29,0.0
15214,14.334099,103.84964,0.0,0.0,0.1,0.0,3.56,1.19,0.0
15215,14.334099,103.93278,0.0,0.0,0.0,0.0,2.69,0.45,0.0
15216,14.334099,104.01591,0.0,0.0,0.0,0.0,0.01,0.01,0.4
15217,14.334099,104.099045,0.0,0.0,0.0,0.0,0.0,0.26,0.49
15218,14.334099,104.18218,0.0,0.0,0.0,0.22,0.33,2.2,0.01
15219,14.334099,104.26532,0.0,0.0,0.0,0.0,0.49,0.0,5.7
15220,14.334099,104.34846,0.0,0.0,0.0,0.0,11.8,0.0,22.59
15221,14.334099,104.43159,0.0,0.0,0.0,0.0,9.65,0.01,14.95
15222,14.334099,104.514725,0.0,0.0,0.0,1.9,0.21,0.0,3.21
15223,14.334099,104.59786,0.0,0.0,0.01,0.0,0.0,1.4,4.41
15224,14.334099,104.681,0.0,0.0,4.13,0.0,0.0,2.92,1.79
15225,14.334099,104.76414,0.0,0.0,0.01,0.0,0.0,0.83,0.0
15226,14.334099,104.847275,0.0,0.0,0.0,0.0,3.77,0.99,0.01
15227,14.334099,104.930405,0.0,0.0,0.13,0.0,0.0,0.28,1.52
15228,14.334099,105.01354,0.0,1.41,2.6,0.0,0.84,6.0,1.0
15229,14.334099,105.09668,0.0,3.3,4.74,0.0,0.78,35.57,0.01
15230,14.334099,105.17982,0.0,0.08,1.96,0.0,2.76,12.79,0.02
15231,14.334099,105.262955,0.0,0.0,0.0,0.0,0.01,1.47,0.0
15232,14.334099,105.346085,0.0,0.0,1.25,0.0,0.42,6.77,4.65
15233,14.334099,105.42922,0.0,0.0,0.0,0.0,0.4,15.59,0.0
15234,14.334099,105.51236,0.0,0.0,-0.93,0.0,1.23,17.09,0.0
15235,14.334099,105.5955,0.0,0.0,1.33,0.0,2.31,2.76,2.13
15236,14.334099,105.678635,0.0,0.0,0.46,0.0,3.11,7.34,0.13
15237,14.334099,105.761765,3.03,0.0,-3.03,0.0,9.1,11.46,0.0
15238,14.334099,105.8449,0.0,0.0,0.01,0.0,0.84,0.77,0.0
15239,14.334099,105.92804,0.0,0.0,0.14,0.0,0.0,0.42,0.0
