,lat,lon,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024,00:00Z 09-Apr-2024
14139,13.608017,104.26532,0.0,2.05,0.0,0.0,0.0,0.0
14140,13.608017,104.34846,0.0,11.28,0.0,0.0,0.0,0.0
14141,13.608017,104.43159,0.0,0.14,0.0,0.0,0.0,2.43
14142,13.608017,104.514725,0.1,0.0,0.0,0.0,0.0,0.21
14143,13.608017,104.59786,0.0,0.0,0.0,0.0,0.03,0.0
14144,13.608017,104.681,0.01,0.0,0.0,0.0,2.2,0.05
14145,13.608017,104.76414,0.0,0.0,0.0,0.0,8.68,0.01
14146,13.608017,104.847275,0.0,0.03,0.0,0.0,0.04,0.0
14147,13.608017,104.930405,0.25,9.73,0.0,0.0,7.26,0.0
14148,13.608017,105.01354,0.0,0.03,0.0,0.0,0.66,0.0
14149,13.608017,105.09668,0.0,0.0,0.0,0.0,7.92,0.0
14150,13.608017,105.17982,0.0,0.0,0.0,0.0,0.27,0.0
14151,13.608017,105.262955,0.0,0.01,0.0,0.0,1.22,0.0
14152,13.608017,105.346085,0.0,0.0,0.0,0.0,0.0,0.0
14153,13.608017,105.42922,0.0,0.0,0.0,0.0,0.26,0.0
14154,13.608017,105.51236,0.0,1.94,0.0,0.0,1.32,0.0
14155,13.608017,105.5955,0.0,4.98,0.0,0.0,0.0,0.0
14156,13.608017,105.678635,0.0,0.0,0.0,0.0,0.0,0.0
14157,13.608017,105.761765,0.42,0.0,0.0,0.0,0.0,0.0
14158,13.608017,105.8449,16.19,0.0,0.0,0.0,0.0,0.0
14159,13.608017,105.92804,0.44,0.0,0.0,0.0,0.0,0.0
14160,13.688805,96.03485,0.01,0.13,0.0,0.0,0.0,0.0
14161,13.688805,96.11799,0.0,0.02,0.0,0.0,0.0,0.0
14162,13.688805,96.201126,0.0,0.0,0.0,0.0,0.0,0.0
14163,13.688805,96.28426,0.0,0.0,0.14,0.0,0.0,0.0
14164,13.688805,96.36739,0.0,0.0,0.0,0.0,0.0,0.0
14165,13.688805,96.45053,0.0,0.0,0.0,0.0,0.0,0.0
14166,13.688805,96.53367,0.0,0.03,0.0,0.13,0.0,0.0
14167,13.688805,96.616806,0.0,0.33,0.0,0.0,0.0,0.0
14168,13.688805,96.69994,0.01,0.15,0.44,0.18,0.0,0.0
14169,13.688805,96.78308,0.06,0.17,0.1,0.0,0.0,0.0
14170,13.688805,96.86621,0.28,0.42,0.66,0.08,0.0,0.0
14171,13.688805,96.94935,0.26,0.13,0.01,0.0,0.0,0.0
14172,13.688805,97.032486,0.0,1.32,0.13,0.01,0.0,0.0
14173,13.688805,97.11562,0.32,0.36,0.21,0.0,0.0,0.0
14174,13.688805,97.19876,0.0,0.03,0.02,0.0,0.0,0.0
14175,13.688805,97.28189,0.0,0.01,0.0,0.0,0.1,0.0
14176,13.688805,97.36503,0.02,0.0,0.0,0.0,0.0,0.0
14177,13.688805,97.448166,0.17,0.04,0.13,0.0,0.0,0.0
14178,13.688805,97.5313,0.15,0.0,0.45,0.0,0.09,0.0
14179,13.688805,97.61444,1.64,0.09,1.8,0.0,0.0,0.0
14180,13.688805,97.69757,0.79,0.04,0.03,0.0,0.0,0.0
14181,13.688805,97.78071,0.15,0.36,0.02,0.0,0.19,0.0
14182,13.688805,97.863846,0.16,0.03,0.16,0.0,0.02,0.03
14183,13.688805,97.94698,0.54,0.12,0.04,0.0,0.0,0.01
14184,13.688805,98.03012,0.12,0.12,0.02,0.0,0.02,0.0
14185,13.688805,98.11325,0.01,0.32,0.05,0.0,0.0,0.0
14186,13.688805,98.19639,0.4,0.78,0.03,0.0,0.0,0.0
14187,13.688805,98.279526,0.07,1.19,0.0,0.0,0.0,0.0
14188,13.688805,98.36266,0.0,0.06,0.0,0.0,0.0,0.0
14189,13.688805,98.4458,0.0,0.15,0.0,0.0,0.0,0.0
14190,13.688805,98.52893,0.0,0.06,0.0,0.0,0.14,0.0
14191,13.688805,98.612076,0.0,0.06,0.0,0.08,0.01,0.29
14192,13.688805,98.695206,0.0,0.08,0.0,0.02,0.0,8.6
14193,13.688805,98.77834,0.0,0.31,0.0,0.0,0.0,2.98
14194,13.688805,98.86148,0.0,1.47,0.0,0.02,0.0,5.12
14195,13.688805,98.94461,0.0,0.05,0.03,1.26,0.0,4.31
14196,13.688805,99.027756,0.0,0.0,0.01,0.32,0.11,5.6
14197,13.688805,99.110886,0.0,0.0,2.04,0.01,9.37,2.78
14198,13.688805,99.19402,0.16,0.0,0.0,2.81,2.71,0.0
14199,13.688805,99.27716,0.02,0.05,0.0,5.63,0.05,0.0
14200,13.688805,99.36029,0.0,0.0,0.0,0.02,0.0,0.0
14201,13.688805,99.443436,0.0,0.0,0.0,0.0,0.0,0.0
14202,13.688805,99.526566,0.0,0.0,0.0,0.02,0.0,0.0
14203,13.688805,99.6097,0.0,0.0,0.0,0.0,0.0,0.0
14204,13.688805,99.69284,0.0,0.0,0.0,0.0,0.0,0.0
14205,13.688805,99.77597,0.0,0.0,0.0,0.0,0.0,0.0
14206,13.688805,99.8591,0.0,0.0,0.0,0.0,0.0,0.0
14207,13.688805,99.942245,0.0,0.0,0.0,0.0,0.0,0.0
14208,13.688805,100.02538,0.0,0.0,0.01,0.65,0.0,0.0
14209,13.688805,100.10852,0.11,0.01,0.0,0.28,0.0,0.0
14210,13.688805,100.19165,0.1,0.0,0.14,0.89,0.0,0.0
14211,13.688805,100.27478,0.0,2.53,0.23,0.01,0.0,0.0
14212,13.688805,100.357925,0.11,0.03,0.0,0.0,0.0,0.0
14213,13.688805,100.44106,0.01,0.0,0.01,0.05,0.09,0.0
14214,13.688805,100.5242,0.74,0.01,2.85,0.0,0.0,0.4
14215,13.688805,100.60733,0.23,2.93,0.02,0.15,0.0,0.0
14216,13.688805,100.69046,0.04,0.6,0.0,0.05,3.72,0.0
14217,13.688805,100.773605,1.89,0.01,0.0,0.02,0.05,0.0
14218,13.688805,100.85674,0.15,0.09,0.0,0.01,0.0,0.0
14219,13.688805,100.93988,0.47,0.06,0.01,0.0,0.0,0.0
14220,13.688805,101.02302,3.77,0.0,0.11,0.0,0.0,0.0
14221,13.688805,101.10615,0.07,0.0,0.0,0.0,0.0,0.08
14222,13.688805,101.189285,0.0,0.0,0.0,0.0,0.0,1.5
14223,13.688805,101.27242,0.0,0.02,0.01,0.0,0.03,1.42
14224,13.688805,101.35556,2.5,0.0,0.0,0.0,0.0,0.03
14225,13.688805,101.4387,0.13,0.0,0.0,0.0,0.0,0.09
14226,13.688805,101.52183,0.56,0.0,0.0,0.0,0.0,0.05
14227,13.688805,101.604965,1.5,0.0,0.01,0.0,0.0,5.86
14228,13.688805,101.6881,0.8,0.04,0.02,0.0,0.0,2.62
14229,13.688805,101.77124,0.09,0.02,0.0,0.18,0.0,0.01
14230,13.688805,101.85438,0.07,0.02,0.0,0.2,0.0,0.02
14231,13.688805,101.93751,0.01,0.04,0.0,0.04,0.0,7.33
14232,13.688805,102.020645,0.04,0.02,0.0,0.01,0.0,7.11
14233,13.688805,102.10378,0.53,0.0,0.0,0.08,0.0,10.51
14234,13.688805,102.18692,2.16,0.0,0.0,1.66,0.0,0.14
14235,13.688805,102.27006,0.81,0.07,0.0,0.12,0.0,0.83
14236,13.688805,102.35319,0.03,0.18,0.0,0.0,0.0,32.37
14237,13.688805,102.436325,0.0,0.19,0.0,0.0,0.0,52.06
14238,13.688805,102.51946,0.42,0.02,0.0,2.78,0.0,29.09
14239,13.688805,102.6026,0.01,0.0,0.0,0.2,0.0,1.21
14240,13.688805,102.68574,0.0,0.0,0.0,0.0,0.0,3.12
14241,13.688805,102.76887,0.0,0.49,0.0,0.02,0.0,6.75
14242,13.688805,102.852005,0.0,8.43,0.0,0.0,0.0,1.28
14243,13.688805,102.93514,0.0,0.46,0.0,0.0,0.0,0.0
14244,13.688805,103.01828,0.0,0.0,0.0,0.0,0.0,0.0
14245,13.688805,103.10142,0.0,0.0,0.0,0.0,0.0,0.0
14246,13.688805,103.18455,0.0,0.0,0.0,0.0,0.0,0.0
14247,13.688805,103.267685,0.0,0.0,0.0,0.0,0.0,0.0
14248,13.688805,103.35082,0.0,0.0,0.0,0.0,0.0,0.0
14249,13.688805,103.43396,0.0,0.0,4.04,0.0,0.0,0.0
14250,13.688805,103.5171,0.0,0.0,1.95,0.0,0.0,0.0
14251,13.688805,103.60023,0.0,0.0,0.0,0.0,0.0,0.01
14252,13.688805,103.683365,0.0,0.0,1.62,0.0,0.0,7.37
14253,13.688805,103.7665,0.0,0.0,17.72,0.0,0.0,0.07
14254,13.688805,103.84964,0.0,0.0,12.77,0.0,0.0,0.84
14255,13.688805,103.93278,0.0,0.01,0.2,0.1,0.0,10.79
14256,13.688805,104.01591,0.0,0.0,0.0,2.69,0.0,3.77
14257,13.688805,104.099045,0.0,0.0,0.0,0.12,0.0,3.95
14258,13.688805,104.18218,0.0,0.0,0.0,0.0,0.77,0.0
14259,13.688805,104.26532,0.0,0.01,3.54,0.0,0.0,0.0
14260,13.688805,104.34846,0.0,0.16,3.26,0.0,0.0,0.0
14261,13.688805,104.43159,2.46,0.01,3.87,0.0,0.0,0.0
14262,13.688805,104.514725,4.73,0.0,0.0,0.0,0.0,0.0
14263,13.688805,104.59786,0.12,0.0,0.0,0.0,0.0,0.09
14264,13.688805,104.681,7.78,0.0,3.08,0.0,2.77,10.48
14265,13.688805,104.76414,0.0,0.0,0.0,0.0,3.48,1.52
14266,13.688805,104.847275,0.02,0.03,0.0,0.0,3.59,0.0
14267,13.688805,104.930405,0.6,0.02,0.0,0.0,9.23,1.2
14268,13.688805,105.01354,3.24,0.0,0.0,0.0,3.34,0.0
14269,13.688805,105.09668,0.16,0.0,0.0,0.0,9.61,0.0
14270,13.688805,105.17982,0.01,0.01,0.0,0.0,6.52,0.0
14271,13.688805,105.262955,0.0,0.48,0.0,0.0,0.08,0.01
14272,13.688805,105.346085,0.0,0.01,0.0,0.0,0.54,0.0
14273,13.688805,105.42922,0.0,0.0,0.0,0.0,10.96,0.0
14274,13.688805,105.51236,0.0,1.92,0.0,0.0,0.05,0.0
14275,13.688805,105.5955,0.0,0.14,0.0,0.0,1.71,0.0
14276,13.688805,105.678635,0.0,0.11,0.0,0.0,0.0,0.0
14277,13.688805,105.761765,5.99,0.01,0.0,0.0,0.0,0.0
14278,13.688805,105.8449,11.15,0.0,0.0,0.0,0.0,0.0
14279,13.688805,105.92804,0.12,0.0,0.0,0.0,0.0,0.0
14280,13.769569,96.03485,0.0,0.25,0.0,0.0,0.0,0.0
14281,13.769569,96.11799,0.0,5.14,0.0,0.0,0.0,0.0
14282,13.769569,96.201126,0.0,0.56,0.01,0.0,0.0,0.0
14283,13.769569,96.28426,0.0,0.3,0.72,0.0,0.0,0.0
14284,13.769569,96.36739,0.0,0.01,0.0,0.32,0.0,0.0
14285,13.769569,96.45053,0.0,0.2,0.01,0.0,0.0,0.0
14286,13.769569,96.53367,0.0,0.06,0.0,0.0,0.0,0.0
14287,13.769569,96.616806,0.0,0.02,0.0,0.0,0.0,0.0
14288,13.769569,96.69994,0.0,0.01,0.0,0.0,0.0,0.0
14289,13.769569,96.78308,0.0,0.0,0.14,0.0,0.0,0.0
14290,13.769569,96.86621,0.01,0.11,0.2,0.0,0.19,0.0
14291,13.769569,96.94935,0.25,0.08,0.03,0.0,0.1,0.0
14292,13.769569,97.032486,0.01,0.05,0.25,0.0,0.0,0.0
14293,13.769569,97.11562,0.08,0.97,0.23,0.0,0.0,0.0
14294,13.769569,97.19876,0.05,0.07,1.87,0.0,0.0,0.0
14295,13.769569,97.28189,0.05,0.0,0.02,0.0,0.0,0.0
14296,13.769569,97.36503,0.56,0.0,0.44,0.0,0.0,0.0
14297,13.769569,97.448166,0.11,0.07,0.01,0.0,0.0,0.0
14298,13.769569,97.5313,0.31,0.05,0.0,0.0,0.0,0.0
14299,13.769569,97.61444,0.14,0.18,0.01,0.0,0.0,0.0
14300,13.769569,97.69757,0.69,0.22,0.01,0.0,0.33,0.01
14301,13.769569,97.78071,0.11,0.15,0.01,0.0,0.83,0.11
14302,13.769569,97.863846,0.34,0.64,0.05,0.0,0.02,0.0
14303,13.769569,97.94698,0.08,0.18,0.77,0.0,0.22,0.0
14304,13.769569,98.03012,0.06,0.01,0.21,0.0,0.24,0.02
14305,13.769569,98.11325,0.04,0.35,0.0,0.0,0.0,0.0
14306,13.769569,98.19639,0.16,0.15,0.02,0.0,0.0,0.0
14307,13.769569,98.279526,0.41,0.03,0.0,0.11,0.0,0.0
14308,13.769569,98.36266,0.04,0.09,0.0,0.0,0.02,0.0
14309,13.769569,98.4458,0.09,0.05,0.0,0.0,0.06,0.0
14310,13.769569,98.52893,0.0,0.1,0.0,0.0,0.0,0.0
14311,13.769569,98.612076,0.0,0.19,0.02,0.0,0.0,0.0
14312,13.769569,98.695206,0.0,0.2,0.06,0.0,0.0,5.07
14313,13.769569,98.77834,0.0,0.12,0.0,0.0,0.49,5.73
14314,13.769569,98.86148,0.0,0.04,0.0,0.0,0.0,3.09
14315,13.769569,98.94461,0.0,0.0,0.13,1.9,0.0,7.37
14316,13.769569,99.027756,0.0,0.0,0.0,0.69,0.0,0.04
14317,13.769569,99.110886,0.0,0.0,0.01,0.01,0.0,0.0
14318,13.769569,99.19402,0.0,0.0,0.0,0.03,3.91,0.0
14319,13.769569,99.27716,0.0,0.0,0.0,0.02,0.0,0.0
14320,13.769569,99.36029,0.0,0.0,0.0,0.0,0.0,0.0
14321,13.769569,99.443436,0.0,0.0,0.0,1.2,0.0,0.0
14322,13.769569,99.526566,0.0,0.0,0.0,0.93,0.0,0.0
14323,13.769569,99.6097,0.46,0.0,0.0,0.03,0.0,0.0
14324,13.769569,99.69284,0.0,0.0,0.0,0.0,0.0,0.0
14325,13.769569,99.77597,0.0,0.0,0.0,0.0,0.0,0.0
14326,13.769569,99.8591,0.0,0.0,0.0,0.0,0.0,0.0
14327,13.769569,99.942245,0.0,0.0,0.0,0.01,0.0,0.0
14328,13.769569,100.02538,0.0,0.0,0.0,3.49,0.0,0.0
14329,13.769569,100.10852,0.0,0.32,0.0,0.04,0.07,0.0
14330,13.769569,100.19165,0.01,0.16,0.0,0.05,0.0,0.0
14331,13.769569,100.27478,0.0,8.43,0.03,0.0,0.0,0.0
14332,13.769569,100.357925,0.49,0.2,0.0,0.0,0.0,0.24
14333,13.769569,100.44106,0.4,0.04,0.14,0.03,0.19,0.23
14334,13.769569,100.5242,0.44,0.0,8.47,0.46,0.0,0.39
14335,13.769569,100.60733,0.01,0.55,0.13,0.22,0.0,0.0
14336,13.769569,100.69046,0.25,0.1,0.0,0.01,0.0,0.0
14337,13.769569,100.773605,0.31,0.18,0.0,0.02,0.03,0.0
14338,13.769569,100.85674,0.02,0.0,0.0,0.07,0.0,0.0
14339,13.769569,100.93988,0.19,0.01,0.0,0.0,0.0,0.0
14340,13.769569,101.02302,0.26,0.0,0.01,0.0,0.0,0.0
14341,13.769569,101.10615,0.03,0.0,0.0,0.0,0.0,0.0
14342,13.769569,101.189285,0.0,0.0,0.0,0.0,0.03,1.18
14343,13.769569,101.27242,0.0,0.0,0.01,0.0,1.11,1.53
14344,13.769569,101.35556,0.03,0.0,0.0,0.0,0.04,1.21
14345,13.769569,101.4387,0.04,0.0,0.0,0.0,0.0,0.2
14346,13.769569,101.52183,0.57,0.0,0.0,0.0,0.0,0.03
14347,13.769569,101.604965,2.9,0.0,0.0,0.0,0.0,0.04
14348,13.769569,101.6881,0.44,0.0,0.06,0.0,0.0,0.04
14349,13.769569,101.77124,1.0,0.02,0.03,0.0,0.0,0.0
14350,13.769569,101.85438,0.14,0.02,0.02,0.01,0.0,1.88
14351,13.769569,101.93751,0.11,0.02,0.0,0.45,0.0,1.22
14352,13.769569,102.020645,0.1,0.0,0.0,0.43,0.0,5.28
14353,13.769569,102.10378,0.17,0.03,0.0,0.01,0.0,8.83
14354,13.769569,102.18692,5.49,0.0,0.0,0.0,0.0,0.02
14355,13.769569,102.27006,14.48,0.0,0.0,0.0,0.0,0.01
14356,13.769569,102.35319,0.93,0.0,0.0,0.0,0.0,0.34
14357,13.769569,102.436325,0.23,0.01,0.0,0.0,0.0,0.92
14358,13.769569,102.51946,0.01,0.03,0.0,0.18,0.0,0.2
14359,13.769569,102.6026,0.0,0.01,0.0,0.01,0.0,6.57
14360,13.769569,102.68574,0.0,0.0,0.0,0.0,0.0,5.56
14361,13.769569,102.76887,0.0,0.02,0.0,0.0,0.0,2.78
14362,13.769569,102.852005,0.0,0.44,2.76,0.0,0.0,0.0
14363,13.769569,102.93514,0.0,0.02,0.0,0.0,0.0,0.0
14364,13.769569,103.01828,0.0,0.0,0.0,0.0,0.0,0.0
14365,13.769569,103.10142,0.0,0.0,0.0,0.0,0.0,0.0
14366,13.769569,103.18455,0.0,0.0,3.06,0.0,0.0,0.0
14367,13.769569,103.267685,0.0,0.0,0.0,0.0,0.0,0.0
14368,13.769569,103.35082,0.0,0.0,0.0,0.0,0.0,0.0
14369,13.769569,103.43396,0.0,0.0,2.48,0.0,0.0,0.0
14370,13.769569,103.5171,0.0,0.0,0.96,0.0,0.0,0.0
14371,13.769569,103.60023,0.0,0.0,0.0,0.0,0.0,0.01
14372,13.769569,103.683365,0.0,0.0,0.03,0.0,0.0,3.13
14373,13.769569,103.7665,0.0,0.0,0.64,0.0,0.0,15.1
14374,13.769569,103.84964,0.0,0.01,0.33,0.0,0.0,2.46
14375,13.769569,103.93278,0.0,7.21,0.24,0.0,0.01,0.19
14376,13.769569,104.01591,0.0,0.01,0.05,0.1,0.01,0.04
14377,13.769569,104.099045,0.0,0.02,0.0,5.78,0.0,2.65
14378,13.769569,104.18218,0.0,0.0,0.0,0.0,0.0,0.03
14379,13.769569,104.26532,0.0,0.0,0.0,0.0,0.0,0.0
14380,13.769569,104.34846,0.0,1.3,3.43,0.0,0.0,2.49
14381,13.769569,104.43159,0.0,0.01,0.0,0.0,0.11,0.0
14382,13.769569,104.514725,0.09,0.04,0.0,0.0,0.01,0.0
14383,13.769569,104.59786,3.7,0.03,0.0,0.0,0.01,3.83
14384,13.769569,104.681,3.17,0.0,0.0,0.0,0.0,0.06
14385,13.769569,104.76414,0.61,0.03,0.0,0.0,0.87,0.01
14386,13.769569,104.847275,0.19,0.71,0.0,0.0,1.78,4.22
14387,13.769569,104.930405,10.57,0.6,0.59,0.0,5.39,1.58
14388,13.769569,105.01354,3.87,0.0,0.0,0.0,2.47,0.01
14389,13.769569,105.09668,12.86,0.0,0.0,0.0,2.91,0.0
14390,13.769569,105.17982,0.18,0.0,0.0,0.0,8.85,4.56
14391,13.769569,105.262955,0.0,0.03,0.0,0.0,0.03,2.99
14392,13.769569,105.346085,0.0,2.43,0.0,0.01,0.01,0.0
14393,13.769569,105.42922,0.0,0.0,0.0,0.0,3.29,0.0
14394,13.769569,105.51236,0.0,1.61,0.0,0.0,2.03,0.0
14395,13.769569,105.5955,0.0,0.0,0.0,0.0,2.23,0.0
14396,13.769569,105.678635,0.0,0.0,0.0,0.0,0.0,0.0
14397,13.769569,105.761765,0.0,0.0,0.0,0.0,1.06,0.0
14398,13.769569,105.8449,0.11,0.0,0.0,0.0,0.0,0.0
14399,13.769569,105.92804,0.01,0.0,0.0,0.0,0.0,0.0
14400,13.850304,96.03485,0.0,0.31,0.0,0.09,0.0,0.0
14401,13.850304,96.11799,0.0,0.47,0.0,0.0,0.0,0.0
14402,13.850304,96.201126,0.0,0.1,0.0,0.0,0.0,0.0
14403,13.850304,96.28426,0.0,0.24,0.0,0.02,0.0,0.09
14404,13.850304,96.36739,0.0,0.01,0.0,1.21,0.0,0.0
14405,13.850304,96.45053,0.0,0.15,0.08,0.15,0.0,0.0
14406,13.850304,96.53367,0.0,4.29,0.0,0.0,0.0,0.07
14407,13.850304,96.616806,0.0,0.71,0.0,0.0,0.0,0.05
14408,13.850304,96.69994,0.0,0.29,0.0,0.0,0.0,0.0
14409,13.850304,96.78308,0.03,0.84,0.0,0.0,0.0,0.0
14410,13.850304,96.86621,0.04,0.05,0.05,0.04,0.0,0.0
14411,13.850304,96.94935,0.0,0.04,0.52,0.01,0.0,0.0
14412,13.850304,97.032486,0.0,0.48,0.55,0.36,0.0,0.0
14413,13.850304,97.11562,0.1,0.12,0.03,0.0,0.0,0.0
14414,13.850304,97.19876,0.68,0.14,0.05,0.0,0.0,0.0
14415,13.850304,97.28189,0.38,0.09,0.8,0.0,0.0,0.0
14416,13.850304,97.36503,1.25,0.3,0.1,0.0,0.0,0.0
14417,13.850304,97.448166,0.63,0.75,0.08,0.0,0.0,0.0
14418,13.850304,97.5313,0.12,0.1,0.21,0.0,0.0,0.11
14419,13.850304,97.61444,0.05,0.27,0.12,0.0,0.07,0.09
14420,13.850304,97.69757,0.05,0.21,0.03,0.0,0.47,0.0
14421,13.850304,97.78071,0.23,0.01,0.12,0.0,0.01,0.0
14422,13.850304,97.863846,0.03,0.07,0.62,0.0,0.1,0.0
14423,13.850304,97.94698,0.05,2.26,0.37,0.0,0.02,0.0
14424,13.850304,98.03012,0.11,0.04,0.66,0.0,0.0,0.01
14425,13.850304,98.11325,0.01,0.0,0.01,0.0,0.0,0.0
14426,13.850304,98.19639,0.05,0.16,0.0,0.0,0.0,0.0
14427,13.850304,98.279526,0.02,0.18,0.02,0.01,0.0,0.0
14428,13.850304,98.36266,0.15,7.84,0.0,0.0,0.0,0.0
14429,13.850304,98.4458,0.0,0.03,0.0,0.0,0.0,0.0
14430,13.850304,98.52893,0.0,0.01,0.0,0.0,0.0,0.01
14431,13.850304,98.612076,0.18,0.11,0.0,0.0,0.0,0.0
14432,13.850304,98.695206,0.0,0.66,0.0,0.0,0.0,0.03
14433,13.850304,98.77834,0.0,0.16,0.0,0.01,0.0,4.66
14434,13.850304,98.86148,0.0,0.0,0.0,0.03,0.0,1.04
14435,13.850304,98.94461,0.0,0.0,0.0,0.18,8.75,3.26
14436,13.850304,99.027756,0.0,0.0,0.01,3.74,0.12,0.0
14437,13.850304,99.110886,0.0,0.0,0.0,1.81,0.01,0.0
14438,13.850304,99.19402,0.0,0.0,0.0,0.03,0.0,0.0
14439,13.850304,99.27716,0.0,0.0,0.0,0.0,0.0,0.0
14440,13.850304,99.36029,0.0,0.0,0.0,0.0,0.0,0.0
14441,13.850304,99.443436,0.0,0.0,0.0,0.0,0.0,0.0
14442,13.850304,99.526566,0.02,0.0,0.0,0.03,0.0,0.0
14443,13.850304,99.6097,9.46,0.0,0.0,0.0,0.0,0.0
14444,13.850304,99.69284,0.02,0.0,0.0,0.0,0.0,0.0
14445,13.850304,99.77597,0.0,0.0,0.0,0.0,0.0,0.0
14446,13.850304,99.8591,0.0,0.0,0.1,0.0,0.0,0.0
14447,13.850304,99.942245,0.0,0.0,0.0,0.28,0.0,0.0
14448,13.850304,100.02538,0.0,0.09,0.0,16.2,0.0,0.03
14449,13.850304,100.10852,0.0,0.22,0.0,0.53,0.0,0.0
14450,13.850304,100.19165,0.0,0.12,0.12,0.0,0.0,0.0
14451,13.850304,100.27478,0.0,5.8,0.0,0.0,0.0,0.27
14452,13.850304,100.357925,0.06,0.15,0.0,0.0,0.0,0.0
14453,13.850304,100.44106,0.03,0.01,0.01,0.01,0.01,0.0
14454,13.850304,100.5242,1.82,0.69,0.62,0.11,0.03,0.0
14455,13.850304,100.60733,0.02,0.09,0.02,0.0,0.0,0.0
14456,13.850304,100.69046,0.01,0.16,0.4,0.0,0.0,0.0
14457,13.850304,100.773605,0.0,0.05,0.0,0.03,6.46,0.0
14458,13.850304,100.85674,0.01,0.0,0.0,0.02,6.87,0.0
14459,13.850304,100.93988,0.29,0.0,0.0,0.0,0.0,0.0
14460,13.850304,101.02302,1.32,0.0,0.01,0.0,0.0,0.0
14461,13.850304,101.10615,0.27,0.0,0.0,0.0,0.0,0.16
14462,13.850304,101.189285,0.11,0.0,0.0,0.0,0.0,0.0
14463,13.850304,101.27242,0.06,0.0,0.01,0.0,0.03,1.43
14464,13.850304,101.35556,0.02,0.0,0.01,0.0,0.0,1.14
14465,13.850304,101.4387,1.05,0.0,0.0,0.0,0.0,1.0
14466,13.850304,101.52183,12.02,0.0,0.12,0.0,0.0,0.48
14467,13.850304,101.604965,1.14,0.0,0.0,0.0,0.0,2.74
14468,13.850304,101.6881,0.72,0.01,0.08,0.17,0.0,4.51
14469,13.850304,101.77124,0.51,0.03,0.11,0.0,0.0,0.0
14470,13.850304,101.85438,0.35,0.03,0.05,0.0,0.0,0.45
14471,13.850304,101.93751,0.25,0.04,0.06,0.0,0.0,0.14
14472,13.850304,102.020645,0.1,0.04,0.11,0.49,0.0,1.51
14473,13.850304,102.10378,3.64,0.02,0.15,0.03,0.0,5.38
14474,13.850304,102.18692,0.07,0.13,0.0,0.12,0.0,12.71
14475,13.850304,102.27006,0.61,0.0,0.0,0.07,0.0,0.39
14476,13.850304,102.35319,0.17,0.0,0.01,0.0,0.0,0.02
14477,13.850304,102.436325,6.05,0.0,0.0,0.0,0.0,0.84
14478,13.850304,102.51946,0.35,0.0,0.0,0.0,0.0,7.39
14479,13.850304,102.6026,0.0,0.0,0.0,0.0,0.0,0.64
14480,13.850304,102.68574,0.0,0.02,0.0,0.0,0.0,0.37
14481,13.850304,102.76887,0.0,0.01,2.24,0.0,0.0,9.27
14482,13.850304,102.852005,0.0,0.05,0.0,0.0,0.0,0.0
14483,13.850304,102.93514,0.0,0.47,0.0,0.0,0.0,3.8
14484,13.850304,103.01828,0.0,1.88,0.0,0.0,0.0,3.22
14485,13.850304,103.10142,0.0,0.0,6.12,0.0,0.0,0.0
14486,13.850304,103.18455,0.0,0.0,3.13,0.0,0.0,0.0
14487,13.850304,103.267685,0.0,0.0,0.13,0.0,0.0,0.0
14488,13.850304,103.35082,0.0,0.0,0.0,0.0,0.09,0.0
14489,13.850304,103.43396,0.0,0.0,0.0,0.0,4.03,2.08
14490,13.850304,103.5171,0.0,0.0,0.0,0.0,5.44,0.01
14491,13.850304,103.60023,0.0,0.0,0.0,0.0,0.0,0.19
14492,13.850304,103.683365,0.0,0.0,1.76,0.0,0.0,0.14
14493,13.850304,103.7665,0.0,0.0,0.02,0.0,0.0,0.18
14494,13.850304,103.84964,0.0,0.0,9.81,0.0,0.0,0.11
14495,13.850304,103.93278,0.0,0.01,20.37,0.0,0.0,0.02
14496,13.850304,104.01591,0.0,0.03,13.56,0.02,0.0,0.0
14497,13.850304,104.099045,0.0,7.31,0.1,0.0,0.0,0.0
14498,13.850304,104.18218,0.0,0.02,0.0,0.0,0.0,0.0
14499,13.850304,104.26532,0.0,3.26,0.0,0.0,0.0,0.0
14500,13.850304,104.34846,0.0,0.01,0.0,0.0,0.0,1.38
14501,13.850304,104.43159,0.0,0.16,0.0,0.0,1.05,0.0
14502,13.850304,104.514725,0.0,0.05,0.0,0.0,4.46,1.44
14503,13.850304,104.59786,0.01,0.04,0.0,0.0,1.65,0.0
14504,13.850304,104.681,0.0,0.01,0.0,0.0,0.15,0.0
14505,13.850304,104.76414,2.92,0.01,0.0,0.0,0.8,0.0
14506,13.850304,104.847275,0.01,6.76,0.0,0.0,6.66,0.0
14507,13.850304,104.930405,0.28,0.01,0.0,0.0,7.98,0.0
14508,13.850304,105.01354,0.01,0.0,6.05,0.0,3.26,0.0
14509,13.850304,105.09668,0.15,0.0,0.0,0.0,0.0,0.0
14510,13.850304,105.17982,0.01,0.0,0.0,0.0,0.0,0.0
14511,13.850304,105.262955,0.0,0.0,0.0,0.0,0.0,0.0
14512,13.850304,105.346085,0.0,0.05,0.0,0.02,1.68,0.0
14513,13.850304,105.42922,0.0,1.09,0.0,0.02,1.69,0.0
