,lat,lon,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024,00:00Z 09-Apr-2024,00:00Z 10-Apr-2024,00:00Z 11-Apr-2024
21859,18.795174,97.61444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21860,18.795174,97.69757,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
21861,18.795174,97.78071,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
21862,18.795174,97.863846,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
21863,18.795174,97.94698,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
21864,18.795174,98.03012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21865,18.795174,98.11325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65
21866,18.795174,98.19639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31
21867,18.795174,98.279526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
21868,18.795174,98.36266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21869,18.795174,98.4458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21870,18.795174,98.52893,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21871,18.795174,98.612076,0.2,0.0,0.06,0.0,0.0,0.0,0.0,0.0
21872,18.795174,98.695206,0.01,0.0,2.64,0.02,0.0,0.0,5.56,5.95
21873,18.795174,98.77834,0.0,0.0,0.0,7.19,0.0,0.0,0.01,6.77
21874,18.795174,98.86148,0.0,0.0,4.01,1.21,0.0,0.0,0.0,1.57
21875,18.795174,98.94461,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02
21876,18.795174,99.027756,0.0,0.0,0.0,0.0,0.0,0.0,5.51,0.0
21877,18.795174,99.110886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21878,18.795174,99.19402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21879,18.795174,99.27716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
21880,18.795174,99.36029,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0
21881,18.795174,99.443436,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0
21882,18.795174,99.526566,0.0,0.0,0.0,0.01,0.0,0.0,3.02,0.0
21883,18.795174,99.6097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96
21884,18.795174,99.69284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
21885,18.795174,99.77597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21886,18.795174,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44
21887,18.795174,99.942245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21888,18.795174,100.02538,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0
21889,18.795174,100.10852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21890,18.795174,100.19165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
21891,18.795174,100.27478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54
21892,18.795174,100.357925,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
21893,18.795174,100.44106,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0
21894,18.795174,100.5242,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04
21895,18.795174,100.60733,0.01,0.0,0.0,0.0,0.0,0.0,0.2,4.86
21896,18.795174,100.69046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
21897,18.795174,100.773605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21898,18.795174,100.85674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21899,18.795174,100.93988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63
21900,18.795174,101.02302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
21901,18.795174,101.10615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96
21902,18.795174,101.189285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67
21903,18.795174,101.27242,0.0,0.0,0.0,0.0,0.0,0.04,0.0,12.85
21904,18.795174,101.35556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76
21905,18.795174,101.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88
21906,18.795174,101.52183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5
21907,18.795174,101.604965,0.0,0.18,0.0,0.0,0.0,0.0,0.0,23.74
21908,18.795174,101.6881,0.02,0.63,0.0,0.0,0.0,0.0,0.0,12.18
21909,18.795174,101.77124,0.0,0.02,0.0,0.0,0.0,0.0,0.0,9.93
21910,18.795174,101.85438,4.45,0.0,4.99,0.0,0.0,0.0,0.0,11.9
21911,18.795174,101.93751,0.0,0.0,4.71,0.0,0.0,0.01,0.0,6.32
21912,18.795174,102.020645,0.0,0.0,0.95,0.0,0.0,0.28,1.38,9.55
21913,18.795174,102.10378,0.0,0.0,0.25,0.0,0.0,0.01,3.08,8.93
21914,18.795174,102.18692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71
21915,18.795174,102.27006,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.26
21916,18.795174,102.35319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06
21917,18.795174,102.436325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32
21918,18.795174,102.51946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
21919,18.795174,102.6026,0.0,0.0,0.0,0.61,0.0,0.0,0.0,7.2
21920,18.795174,102.68574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
21921,18.795174,102.76887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
21922,18.795174,102.852005,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.49
21923,18.795174,102.93514,0.0,0.0,0.0,0.0,0.0,0.0,3.1,7.46
21924,18.795174,103.01828,0.0,0.0,0.0,0.0,0.01,0.01,9.66,5.86
21925,18.795174,103.10142,0.0,0.0,0.0,0.0,0.48,0.0,7.1,5.64
21926,18.795174,103.18455,4.39,0.0,0.0,0.0,0.03,0.07,3.94,3.73
21927,18.795174,103.267685,7.43,0.0,0.0,0.0,0.04,2.58,42.87,1.12
21928,18.795174,103.35082,0.01,0.0,0.0,0.0,0.0,0.16,16.09,3.3
21929,18.795174,103.43396,0.0,0.0,0.0,0.0,0.0,8.35,11.51,6.17
21930,18.795174,103.5171,0.0,0.0,0.0,0.0,0.0,0.08,3.84,2.81
21931,18.795174,103.60023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91
21932,18.795174,103.683365,0.0,0.0,0.0,0.0,0.0,0.0,4.17,1.5
21933,18.795174,103.7665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21934,18.795174,103.84964,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0
21935,18.795174,103.93278,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.11
21936,18.795174,104.01591,0.0,0.0,0.0,0.0,0.0,0.01,4.35,0.09
21937,18.795174,104.099045,0.0,0.0,0.0,0.0,0.0,0.07,0.76,0.3
21938,18.795174,104.18218,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.48
21939,18.795174,104.26532,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.93
21940,18.795174,104.34846,0.0,0.0,0.0,0.0,0.0,0.03,4.0,0.42
21941,18.795174,104.43159,0.0,0.0,0.0,0.0,0.0,0.24,0.0,5.58
21942,18.795174,104.514725,0.0,0.0,0.0,0.0,0.0,0.06,0.0,9.57
21943,18.795174,104.59786,0.0,0.0,0.0,0.0,5.27,0.09,0.09,24.91
21944,18.795174,104.681,0.0,0.0,0.0,0.0,5.27,1.37,2.13,24.0
21945,18.795174,104.76414,0.0,0.0,0.21,0.0,1.18,4.5,3.43,58.0
21946,18.795174,104.847275,0.0,0.0,0.04,0.0,1.95,7.17,5.33,18.45
21947,18.795174,104.930405,0.0,0.0,0.0,0.0,2.31,8.67,5.6,7.78
21948,18.795174,105.01354,0.0,0.0,0.07,0.01,2.39,10.41,6.14,2.4
21949,18.795174,105.09668,0.0,0.0,0.26,0.2,2.98,10.9,6.22,0.49
21950,18.795174,105.17982,0.0,0.18,0.22,0.54,2.15,10.67,5.21,0.33
21951,18.795174,105.262955,0.0,0.0,0.08,0.04,1.39,9.41,4.27,0.37
21952,18.795174,105.346085,0.0,0.0,0.02,0.02,1.13,7.25,3.27,0.24
21953,18.795174,105.42922,0.0,0.0,0.02,0.03,0.63,4.88,0.84,0.27
21954,18.795174,105.51236,0.0,0.0,0.01,0.04,0.65,3.25,0.1,0.17
21955,18.795174,105.5955,0.0,0.0,0.0,0.05,0.64,1.55,0.23,0.28
21956,18.795174,105.678635,0.0,0.0,0.0,0.04,0.5,0.69,0.85,0.03
21957,18.795174,105.761765,0.0,0.0,0.0,0.05,0.28,0.22,1.03,0.01
21958,18.795174,105.8449,0.0,0.02,0.0,0.08,0.15,0.16,0.76,0.05
21959,18.795174,105.92804,0.0,0.03,0.08,0.14,0.16,0.1,0.68,0.07
21960,18.873863,96.03485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21961,18.873863,96.11799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21962,18.873863,96.201126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21963,18.873863,96.28426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21964,18.873863,96.36739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21965,18.873863,96.45053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21966,18.873863,96.53367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21967,18.873863,96.616806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21968,18.873863,96.69994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21969,18.873863,96.78308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21970,18.873863,96.86621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21971,18.873863,96.94935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21972,18.873863,97.032486,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0
21973,18.873863,97.11562,0.03,0.0,0.0,0.05,0.0,4.38,0.0,0.0
21974,18.873863,97.19876,0.0,0.0,0.0,8.67,0.02,0.13,0.0,0.0
21975,18.873863,97.28189,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0
21976,18.873863,97.36503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21977,18.873863,97.448166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21978,18.873863,97.5313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21979,18.873863,97.61444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44
21980,18.873863,97.69757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
21981,18.873863,97.78071,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
21982,18.873863,97.863846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
21983,18.873863,97.94698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22
21984,18.873863,98.03012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21985,18.873863,98.11325,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02
21986,18.873863,98.19639,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.01
21987,18.873863,98.279526,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21988,18.873863,98.36266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21989,18.873863,98.4458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21990,18.873863,98.52893,6.85,0.0,0.0,0.0,0.01,2.71,0.0,0.0
21991,18.873863,98.612076,10.44,0.0,3.51,0.0,0.0,0.0,0.0,0.0
21992,18.873863,98.695206,0.38,0.01,0.04,3.46,0.0,0.0,0.01,0.0
21993,18.873863,98.77834,0.0,0.0,0.02,4.88,0.0,0.0,0.0,1.44
21994,18.873863,98.86148,0.0,0.06,1.47,0.39,0.0,0.0,0.0,3.63
21995,18.873863,98.94461,0.0,0.0,0.12,5.89,0.0,0.0,0.0,0.0
21996,18.873863,99.027756,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0
21997,18.873863,99.110886,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
21998,18.873863,99.19402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41
21999,18.873863,99.27716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22000,18.873863,99.36029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22001,18.873863,99.443436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22002,18.873863,99.526566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22003,18.873863,99.6097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22004,18.873863,99.69284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
22005,18.873863,99.77597,0.0,0.0,0.0,0.0,0.0,0.0,0.03,6.26
22006,18.873863,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55
22007,18.873863,99.942245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31
22008,18.873863,100.02538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22009,18.873863,100.10852,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0
22010,18.873863,100.19165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22011,18.873863,100.27478,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.57
22012,18.873863,100.357925,0.0,0.0,0.0,0.0,0.0,0.0,4.46,2.37
22013,18.873863,100.44106,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.34
22014,18.873863,100.5242,0.0,0.0,0.0,0.0,0.0,0.0,1.38,5.9
22015,18.873863,100.60733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48
22016,18.873863,100.69046,0.0,0.0,0.0,0.0,0.0,0.0,0.04,5.38
22017,18.873863,100.773605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
22018,18.873863,100.85674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
22019,18.873863,100.93988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54
22020,18.873863,101.02302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12
22021,18.873863,101.10615,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02
22022,18.873863,101.189285,0.0,0.0,0.0,0.0,0.0,0.06,0.0,8.33
22023,18.873863,101.27242,0.0,0.0,0.0,0.0,0.0,1.29,0.01,15.87
22024,18.873863,101.35556,0.0,0.0,0.0,0.0,0.0,0.03,0.0,18.86
22025,18.873863,101.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74
22026,18.873863,101.52183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
22027,18.873863,101.604965,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4.66
22028,18.873863,101.6881,0.58,0.02,0.0,0.0,0.0,0.0,0.0,6.7
22029,18.873863,101.77124,0.04,0.0,4.62,0.0,1.07,0.0,0.0,9.13
22030,18.873863,101.85438,0.0,0.02,0.04,0.0,0.0,0.0,0.0,27.85
22031,18.873863,101.93751,0.0,0.0,0.96,0.31,0.0,0.0,0.0,22.84
22032,18.873863,102.020645,0.0,0.11,0.0,0.82,0.0,0.0,1.09,6.62
22033,18.873863,102.10378,0.0,3.72,0.0,0.0,0.0,0.0,3.19,0.8
22034,18.873863,102.18692,3.66,0.0,0.0,0.0,0.0,0.0,0.0,8.42
22035,18.873863,102.27006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15
22036,18.873863,102.35319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
22037,18.873863,102.436325,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.64
22038,18.873863,102.51946,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.14
22039,18.873863,102.6026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99
22040,18.873863,102.68574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28
22041,18.873863,102.76887,0.0,0.0,0.0,0.0,0.0,0.0,0.11,3.78
22042,18.873863,102.852005,0.0,0.0,0.0,0.0,0.0,0.0,3.53,1.66
22043,18.873863,102.93514,0.0,0.0,0.0,0.0,0.0,0.01,5.46,15.55
22044,18.873863,103.01828,0.0,0.0,0.0,0.0,0.01,1.07,6.73,13.71
22045,18.873863,103.10142,0.0,0.0,0.0,0.0,5.6,0.03,0.32,18.87
22046,18.873863,103.18455,0.0,0.0,0.0,0.0,0.2,0.0,14.21,20.77
22047,18.873863,103.267685,0.01,0.0,0.0,0.0,1.94,0.08,30.94,4.1
22048,18.873863,103.35082,0.0,0.0,0.0,0.0,0.07,0.01,8.53,3.71
22049,18.873863,103.43396,0.0,0.0,0.0,0.0,0.0,0.56,1.35,3.81
22050,18.873863,103.5171,0.0,0.0,4.25,0.0,0.0,7.15,0.79,8.88
22051,18.873863,103.60023,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.82
22052,18.873863,103.683365,0.0,0.0,0.0,5.48,0.0,0.0,0.0,6.43
22053,18.873863,103.7665,0.0,0.0,0.0,0.05,0.0,0.0,4.43,0.65
22054,18.873863,103.84964,0.0,0.0,0.0,0.0,0.0,0.0,1.1,8.36
22055,18.873863,103.93278,0.0,0.0,0.0,0.0,0.0,0.06,12.56,4.6
22056,18.873863,104.01591,0.0,0.0,0.0,0.0,0.0,17.74,16.02,0.29
22057,18.873863,104.099045,0.0,0.0,0.0,0.0,0.0,15.46,0.71,0.73
22058,18.873863,104.18218,0.0,0.0,0.0,0.0,0.02,0.03,0.0,2.42
22059,18.873863,104.26532,0.0,0.0,0.0,0.0,0.0,1.0,0.01,3.63
22060,18.873863,104.34846,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.9
22061,18.873863,104.43159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32
22062,18.873863,104.514725,0.0,0.0,0.0,0.0,5.24,0.05,0.07,4.17
22063,18.873863,104.59786,0.0,0.0,0.0,0.0,7.95,1.11,0.97,5.7
22064,18.873863,104.681,0.0,0.0,3.57,0.0,1.84,5.03,3.89,24.04
22065,18.873863,104.76414,0.0,0.0,0.0,0.0,3.06,9.09,6.56,7.79
22066,18.873863,104.847275,0.0,0.0,0.17,0.01,2.26,9.75,7.06,5.6
22067,18.873863,104.930405,0.0,0.0,0.18,0.0,1.91,7.62,5.46,0.73
22068,18.873863,105.01354,0.0,0.01,0.24,0.25,2.76,8.96,5.46,0.38
22069,18.873863,105.09668,0.0,0.08,0.13,0.15,1.79,10.15,5.23,0.54
22070,18.873863,105.17982,0.0,0.0,0.01,0.0,1.44,8.1,3.39,0.37
22071,18.873863,105.262955,0.0,0.0,0.03,0.0,1.41,6.62,3.27,0.11
22072,18.873863,105.346085,0.0,0.0,0.03,0.03,0.88,5.41,1.8,0.13
22073,18.873863,105.42922,0.0,0.01,0.01,0.06,0.68,3.95,0.5,0.14
22074,18.873863,105.51236,0.0,0.01,0.03,0.06,0.6,3.76,0.33,0.11
22075,18.873863,105.5955,0.0,0.0,0.02,0.06,0.84,1.85,0.2,0.09
22076,18.873863,105.678635,0.0,0.03,0.0,0.1,0.57,0.67,0.66,0.05
22077,18.873863,105.761765,0.0,0.06,0.0,0.1,0.33,0.19,0.89,0.02
22078,18.873863,105.8449,0.0,0.04,0.02,0.11,0.21,0.08,0.47,0.01
22079,18.873863,105.92804,0.0,0.03,0.12,0.12,0.21,0.23,0.27,0.05
22080,18.952509,96.03485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22081,18.952509,96.11799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22082,18.952509,96.201126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22083,18.952509,96.28426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22084,18.952509,96.36739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22085,18.952509,96.45053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22086,18.952509,96.53367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22087,18.952509,96.616806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22088,18.952509,96.69994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22089,18.952509,96.78308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22090,18.952509,96.86621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22091,18.952509,96.94935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22092,18.952509,97.032486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22093,18.952509,97.11562,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
22094,18.952509,97.19876,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0
22095,18.952509,97.28189,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
22096,18.952509,97.36503,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
22097,18.952509,97.448166,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0
22098,18.952509,97.5313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22099,18.952509,97.61444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22100,18.952509,97.69757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22101,18.952509,97.78071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22102,18.952509,97.863846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22103,18.952509,97.94698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
22104,18.952509,98.03012,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.22
22105,18.952509,98.11325,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0
22106,18.952509,98.19639,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0
22107,18.952509,98.279526,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22108,18.952509,98.36266,1.91,0.0,0.0,0.0,0.0,0.0,4.25,0.35
22109,18.952509,98.4458,0.0,0.08,0.0,0.0,0.01,0.01,0.0,0.0
22110,18.952509,98.52893,0.01,0.0,1.34,0.0,0.41,1.54,0.0,0.0
22111,18.952509,98.612076,0.2,0.01,5.59,0.0,0.01,0.01,0.0,0.0
22112,18.952509,98.695206,0.01,0.34,4.89,5.5,0.0,0.01,0.06,0.0
22113,18.952509,98.77834,0.0,0.01,0.0,0.03,0.0,0.0,0.06,0.0
22114,18.952509,98.86148,0.0,5.87,0.0,1.47,0.0,0.0,0.0,1.29
22115,18.952509,98.94461,0.0,0.22,4.4,6.68,0.0,0.0,3.3,0.0
22116,18.952509,99.027756,0.0,0.0,0.0,8.12,0.0,0.0,0.0,0.0
22117,18.952509,99.110886,0.0,0.0,0.0,7.12,0.0,0.0,0.0,0.0
22118,18.952509,99.19402,0.0,0.0,2.21,0.07,0.0,0.0,0.0,3.93
22119,18.952509,99.27716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22120,18.952509,99.36029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22121,18.952509,99.443436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14
22122,18.952509,99.526566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22123,18.952509,99.6097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22124,18.952509,99.69284,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
22125,18.952509,99.77597,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0
22126,18.952509,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1.53
22127,18.952509,99.942245,0.0,0.0,0.0,0.0,0.0,0.0,0.02,4.16
22128,18.952509,100.02538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22129,18.952509,100.10852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22130,18.952509,100.19165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22131,18.952509,100.27478,0.0,0.0,0.27,0.0,0.0,0.0,0.0,5.58
22132,18.952509,100.357925,0.0,0.0,0.22,0.0,0.0,0.0,0.07,0.0
22133,18.952509,100.44106,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
22134,18.952509,100.5242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35
22135,18.952509,100.60733,0.0,0.0,0.0,0.0,0.0,0.0,0.29,3.92
22136,18.952509,100.69046,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.02
22137,18.952509,100.773605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96
22138,18.952509,100.85674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39
22139,18.952509,100.93988,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.02
22140,18.952509,101.02302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22141,18.952509,101.10615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
22142,18.952509,101.189285,0.0,0.0,0.0,0.0,0.0,0.02,0.0,11.48
22143,18.952509,101.27242,0.0,0.0,0.0,0.0,0.0,7.87,1.92,3.81
22144,18.952509,101.35556,0.0,0.0,0.0,0.0,0.0,0.03,0.0,14.86
22145,18.952509,101.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45
22146,18.952509,101.52183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77
22147,18.952509,101.604965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
22148,18.952509,101.6881,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01
22149,18.952509,101.77124,0.0,0.3,0.56,0.0,7.93,0.0,2.64,9.4
22150,18.952509,101.85438,0.0,0.67,6.23,0.06,0.01,0.0,2.38,20.84
22151,18.952509,101.93751,0.0,0.2,0.29,3.49,0.0,0.0,0.0,11.12
22152,18.952509,102.020645,0.0,0.0,0.01,1.35,0.0,0.0,3.2,2.86
22153,18.952509,102.10378,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.01
22154,18.952509,102.18692,0.0,0.09,0.0,0.0,0.0,0.0,0.0,10.14
22155,18.952509,102.27006,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.74
22156,18.952509,102.35319,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.32
22157,18.952509,102.436325,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.35
22158,18.952509,102.51946,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.53
22159,18.952509,102.6026,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.73
22160,18.952509,102.68574,0.0,0.0,0.0,0.0,0.0,0.0,0.02,3.27
22161,18.952509,102.76887,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.78
22162,18.952509,102.852005,0.0,0.0,0.0,0.0,0.0,0.0,4.11,12.72
22163,18.952509,102.93514,0.0,0.0,0.0,0.0,0.0,0.06,7.63,15.0
22164,18.952509,103.01828,0.0,0.0,0.0,0.0,0.0,9.61,4.03,16.47
22165,18.952509,103.10142,0.0,0.0,0.0,0.0,0.03,0.11,11.4,2.68
22166,18.952509,103.18455,0.0,0.0,0.0,0.0,2.9,0.47,2.45,5.45
