,lat,lon,00:00Z 31-Mar-2024,00:00Z 01-Apr-2024,00:00Z 02-Apr-2024,00:00Z 03-Apr-2024,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024
12533,12.555313,100.44106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12534,12.555313,100.5242,0.0,0.0,0.01,0.0,0.0,0.0,0.12,0.0,0.0
12535,12.555313,100.60733,0.0,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.0
12536,12.555313,100.69046,0.0,0.01,0.0,0.03,0.38,0.02,0.0,0.0,0.0
12537,12.555313,100.773605,0.0,0.31,0.0,0.02,0.02,0.04,0.0,0.0,0.0
12538,12.555313,100.85674,0.0,0.08,0.15,0.0,0.96,0.0,0.25,0.24,0.0
12539,12.555313,100.93988,0.24,0.03,0.09,0.0,0.11,0.8,0.42,1.47,0.0
12540,12.555313,101.02302,0.03,0.13,0.13,0.15,0.03,0.18,2.86,0.66,0.0
12541,12.555313,101.10615,0.0,0.02,0.89,0.07,1.28,0.24,0.33,0.08,0.0
12542,12.555313,101.189285,0.05,0.16,0.09,0.07,0.24,0.32,0.11,0.82,0.0
12543,12.555313,101.27242,0.0,0.08,0.22,0.07,0.02,0.11,0.11,0.87,0.38
12544,12.555313,101.35556,0.0,0.04,0.12,0.12,0.17,0.21,0.0,0.45,0.16
12545,12.555313,101.4387,0.02,0.17,0.23,0.25,0.19,0.51,2.08,0.24,0.1
12546,12.555313,101.52183,0.02,0.02,0.3,0.67,0.09,0.15,0.07,0.22,3.3
12547,12.555313,101.604965,0.0,0.03,0.0,0.25,0.37,0.15,0.0,0.01,38.09
12548,12.555313,101.6881,0.0,4.1,0.0,0.14,0.18,0.06,0.17,0.23,12.46
12549,12.555313,101.77124,0.0,0.4,0.01,0.02,0.13,7.34,6.34,1.08,0.25
12550,12.555313,101.85438,0.0,0.03,0.91,0.87,0.07,0.03,1.27,0.1,0.55
12551,12.555313,101.93751,0.0,0.36,0.27,1.08,0.79,0.77,5.66,0.04,0.35
12552,12.555313,102.020645,0.33,0.06,0.15,0.38,0.13,0.1,2.82,0.37,9.19
12553,12.555313,102.10378,0.1,0.21,0.35,0.4,1.49,0.11,1.96,0.46,4.02
12554,12.555313,102.18692,0.08,0.29,0.02,0.16,0.03,0.37,0.14,0.58,3.79
12555,12.555313,102.27006,0.05,0.11,0.05,0.03,0.11,6.27,0.23,0.59,0.22
12556,12.555313,102.35319,0.0,0.0,0.0,0.1,0.14,0.18,0.92,0.53,0.44
12557,12.555313,102.436325,0.0,0.0,0.01,0.04,0.1,0.04,0.22,0.26,2.51
12558,12.555313,102.51946,0.0,0.01,0.15,0.16,0.0,0.34,0.12,0.44,0.0
12559,12.555313,102.6026,0.09,0.43,0.09,7.13,0.65,0.59,0.29,1.71,0.1
12560,12.555313,102.68574,0.66,0.01,0.13,0.34,0.03,0.01,0.0,1.73,0.3
12561,12.555313,102.76887,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05
12562,12.555313,102.852005,0.0,0.24,0.0,0.0,0.1,0.0,0.07,8.86,17.97
12563,12.555313,102.93514,0.03,0.0,0.0,0.0,1.06,0.01,0.22,0.03,13.4
12564,12.555313,103.01828,16.03,0.0,0.0,0.0,0.44,3.95,10.55,0.0,6.17
12565,12.555313,103.10142,24.21,0.23,0.0,0.0,0.37,27.56,16.89,6.34,1.28
12566,12.555313,103.18455,0.79,15.14,1.43,0.0,0.0,33.45,10.01,0.29,0.88
12567,12.555313,103.267685,0.0,0.41,0.07,1.67,0.14,10.33,0.12,0.0,2.57
12568,12.555313,103.35082,2.12,0.0,0.0,2.47,2.52,1.84,0.0,0.0,3.49
12569,12.555313,103.43396,0.06,0.14,0.0,2.07,0.02,0.97,0.0,0.8,7.96
12570,12.555313,103.5171,0.0,4.24,0.26,0.0,6.99,0.0,0.0,0.07,3.35
12571,12.555313,103.60023,0.0,0.1,0.0,2.81,0.05,0.0,0.0,0.0,1.35
12572,12.555313,103.683365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46
12573,12.555313,103.7665,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,1.33
12574,12.555313,103.84964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.4
12575,12.555313,103.93278,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.0,3.57
12576,12.555313,104.01591,0.0,0.0,0.0,0.04,0.0,0.0,6.5,0.0,1.77
12577,12.555313,104.099045,0.17,0.0,0.0,0.0,0.0,0.43,0.0,0.0,2.18
12578,12.555313,104.18218,0.01,0.0,0.0,1.36,0.0,2.26,0.0,0.0,2.93
12579,12.555313,104.26532,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,2.74
12580,12.555313,104.34846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35
12581,12.555313,104.43159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12
12582,12.555313,104.514725,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,1.08
12583,12.555313,104.59786,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.75
12584,12.555313,104.681,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0
12585,12.555313,104.76414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0
12586,12.555313,104.847275,0.0,0.0,0.0,0.0,7.03,0.0,0.37,0.0,1.58
12587,12.555313,104.930405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,1.94
12588,12.555313,105.01354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,4.39
12589,12.555313,105.09668,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.01
12590,12.555313,105.17982,4.36,0.0,0.13,0.0,0.0,0.0,0.0,1.38,3.6
12591,12.555313,105.262955,0.0,0.0,14.48,0.0,0.0,0.0,0.0,0.0,5.23
12592,12.555313,105.346085,2.81,2.58,1.02,0.0,0.0,0.0,0.0,0.0,2.12
12593,12.555313,105.42922,0.0,4.62,0.55,0.0,0.0,0.0,0.0,0.0,6.63
12594,12.555313,105.51236,0.0,1.9,2.15,0.0,0.0,0.0,0.0,0.0,0.17
12595,12.555313,105.5955,0.0,0.13,4.17,0.0,0.0,0.0,0.0,0.0,0.07
12596,12.555313,105.678635,0.0,0.22,5.92,0.0,0.09,0.0,0.0,0.0,0.0
12597,12.555313,105.761765,0.0,0.0,4.32,0.0,0.0,0.01,0.0,0.0,0.0
12598,12.555313,105.8449,0.0,0.0,19.01,0.0,0.0,0.46,0.0,0.0,0.0
12599,12.555313,105.92804,0.0,0.03,0.4,0.0,0.0,6.8,0.0,0.0,0.89
12600,12.636444,96.03485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.01
12601,12.636444,96.11799,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.36,0.0
12602,12.636444,96.201126,0.0,0.0,0.0,0.0,0.01,0.0,0.14,0.06,0.0
12603,12.636444,96.28426,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0
12604,12.636444,96.36739,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.0,0.11
12605,12.636444,96.45053,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.03,0.0
12606,12.636444,96.53367,0.0,0.0,0.0,0.0,0.19,0.0,0.02,0.09,0.0
12607,12.636444,96.616806,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
12608,12.636444,96.69994,0.0,0.0,0.0,0.0,0.14,0.0,0.52,0.0,0.01
12609,12.636444,96.78308,0.0,0.0,0.0,0.0,0.37,0.1,0.04,0.0,0.0
12610,12.636444,96.86621,0.0,0.0,0.0,0.01,0.16,0.0,0.0,0.0,0.0
12611,12.636444,96.94935,0.0,0.0,0.0,0.39,0.19,0.0,0.01,0.0,0.0
12612,12.636444,97.032486,0.0,0.0,0.0,0.0,0.01,0.0,0.13,0.0,0.0
12613,12.636444,97.11562,0.0,0.0,0.0,0.0,0.33,0.01,0.06,0.0,0.01
12614,12.636444,97.19876,0.0,0.0,0.0,0.0,1.11,0.0,0.02,0.12,0.05
12615,12.636444,97.28189,0.0,0.0,0.0,0.01,0.36,0.0,0.0,0.0,0.41
12616,12.636444,97.36503,0.0,0.0,0.01,0.03,0.01,0.05,0.0,0.0,0.05
12617,12.636444,97.448166,0.0,0.0,0.0,0.0,0.07,0.0,0.06,0.01,0.0
12618,12.636444,97.5313,0.0,0.0,0.0,0.03,0.5,0.02,0.0,0.02,0.0
12619,12.636444,97.61444,0.0,0.0,0.0,0.0,0.49,0.0,0.04,5.37,0.06
12620,12.636444,97.69757,0.0,0.01,0.0,0.01,0.02,0.0,0.0,2.4,0.15
12621,12.636444,97.78071,0.0,0.78,0.34,0.01,0.0,0.0,0.02,3.69,0.03
12622,12.636444,97.863846,0.0,0.01,0.01,0.0,0.16,0.0,1.77,0.07,0.0
12623,12.636444,97.94698,0.0,0.0,0.0,0.01,0.01,0.15,0.03,0.0,0.02
12624,12.636444,98.03012,0.0,0.0,0.03,0.22,0.0,0.36,0.1,0.01,0.45
12625,12.636444,98.11325,0.0,0.0,1.08,0.03,0.0,0.48,0.02,0.27,0.01
12626,12.636444,98.19639,0.0,0.0,0.21,0.0,0.01,0.0,0.05,0.12,0.0
12627,12.636444,98.279526,0.0,0.0,0.0,0.05,0.56,0.33,0.67,0.55,0.05
12628,12.636444,98.36266,0.0,0.0,0.0,0.14,0.01,0.2,0.01,0.01,0.01
12629,12.636444,98.4458,0.0,0.0,0.01,0.01,0.0,1.25,0.01,0.01,0.66
12630,12.636444,98.52893,0.0,0.0,0.0,0.17,0.01,0.26,0.12,0.01,0.06
12631,12.636444,98.612076,0.0,0.0,0.0,0.03,0.22,0.1,0.01,0.31,0.02
12632,12.636444,98.695206,0.0,0.03,0.01,0.0,0.0,0.01,0.02,0.06,0.01
12633,12.636444,98.77834,0.0,0.0,0.6,0.03,0.0,0.34,0.0,0.0,0.0
12634,12.636444,98.86148,0.05,0.0,0.01,0.0,0.44,0.05,0.0,0.0,0.0
12635,12.636444,98.94461,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.01,0.0
12636,12.636444,99.027756,0.0,0.07,1.36,0.04,0.24,0.05,0.0,7.7,0.0
12637,12.636444,99.110886,0.0,0.0,0.07,0.18,0.14,0.24,0.0,6.8,0.0
12638,12.636444,99.19402,0.01,0.0,0.0,0.01,0.01,0.0,0.0,12.7,0.42
12639,12.636444,99.27716,0.53,0.0,0.0,0.0,0.18,0.0,2.21,0.24,9.92
12640,12.636444,99.36029,2.92,0.0,0.0,0.0,0.48,0.0,0.75,0.01,9.56
12641,12.636444,99.443436,3.04,0.0,0.0,0.03,4.08,0.18,8.12,0.07,0.04
12642,12.636444,99.526566,0.02,0.0,0.0,2.19,0.01,0.12,0.1,0.0,0.0
12643,12.636444,99.6097,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
12644,12.636444,99.69284,16.47,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
12645,12.636444,99.77597,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12646,12.636444,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12647,12.636444,99.942245,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0
12648,12.636444,100.02538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12649,12.636444,100.10852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12650,12.636444,100.19165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12651,12.636444,100.27478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12652,12.636444,100.357925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
12653,12.636444,100.44106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12654,12.636444,100.5242,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
12655,12.636444,100.60733,0.0,0.0,0.01,0.15,0.0,0.11,0.09,0.0,0.0
12656,12.636444,100.69046,0.0,0.1,0.0,0.01,0.35,0.04,0.0,0.0,0.0
12657,12.636444,100.773605,0.0,0.29,0.0,0.13,0.03,0.35,0.01,0.4,0.0
12658,12.636444,100.85674,0.0,0.03,0.01,0.24,0.65,0.27,0.13,0.01,0.0
12659,12.636444,100.93988,0.34,0.65,0.33,0.11,0.33,0.27,0.5,0.01,0.0
12660,12.636444,101.02302,0.54,0.04,0.05,0.02,0.03,0.24,1.29,2.77,0.0
12661,12.636444,101.10615,0.04,0.09,1.51,1.36,0.48,0.72,0.92,0.43,0.0
12662,12.636444,101.189285,0.02,0.3,0.37,0.15,0.03,1.13,0.23,0.3,0.03
12663,12.636444,101.27242,0.0,0.02,0.28,0.0,1.11,0.15,0.3,1.45,0.23
12664,12.636444,101.35556,0.0,0.34,0.84,0.33,0.26,0.06,0.04,0.54,0.16
12665,12.636444,101.4387,0.0,0.15,0.22,0.36,1.34,0.08,0.09,0.56,0.44
12666,12.636444,101.52183,0.0,0.03,0.26,0.37,0.04,0.21,0.0,8.78,0.34
12667,12.636444,101.604965,0.07,0.25,0.0,0.68,0.05,0.19,0.01,1.01,8.13
12668,12.636444,101.6881,0.0,0.34,0.0,0.08,0.79,0.15,1.01,0.66,6.2
12669,12.636444,101.77124,0.0,1.04,0.0,0.13,0.03,0.89,1.08,0.15,6.57
12670,12.636444,101.85438,0.0,0.23,0.08,0.25,0.25,0.08,1.78,0.44,0.91
12671,12.636444,101.93751,0.0,0.84,0.06,0.81,0.09,0.08,0.89,0.21,12.76
12672,12.636444,102.020645,0.12,0.14,0.01,0.45,0.21,0.26,0.74,0.86,0.74
12673,12.636444,102.10378,0.0,0.28,0.29,0.23,1.23,0.05,0.65,0.1,3.37
12674,12.636444,102.18692,0.01,0.01,0.0,0.01,0.02,0.01,0.46,0.26,10.81
12675,12.636444,102.27006,0.04,0.02,0.03,0.03,0.01,0.53,0.27,0.42,1.12
12676,12.636444,102.35319,0.01,0.07,0.07,0.15,0.32,0.02,0.43,0.38,0.41
12677,12.636444,102.436325,0.0,0.07,0.13,0.22,8.45,0.1,11.12,0.58,3.59
12678,12.636444,102.51946,0.68,0.52,0.89,0.42,0.82,0.08,0.72,2.3,5.7
12679,12.636444,102.6026,0.47,0.67,1.38,1.67,0.43,0.73,0.37,0.67,0.62
12680,12.636444,102.68574,0.99,0.03,0.06,1.25,1.49,0.58,0.45,0.87,4.17
12681,12.636444,102.76887,0.08,0.0,0.01,0.02,0.03,0.71,0.02,0.02,0.01
12682,12.636444,102.852005,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.83
12683,12.636444,102.93514,0.0,0.0,0.0,0.0,0.0,6.83,0.02,5.27,1.58
12684,12.636444,103.01828,0.21,0.0,0.0,0.0,0.0,5.01,6.82,4.85,4.85
12685,12.636444,103.10142,6.54,0.0,0.0,0.02,0.0,1.34,11.22,0.0,1.21
12686,12.636444,103.18455,0.03,0.39,0.03,0.0,0.0,15.45,36.52,0.03,0.88
12687,12.636444,103.267685,0.0,0.01,0.0,0.0,0.0,11.53,5.4,2.65,0.31
12688,12.636444,103.35082,0.0,0.17,0.0,0.0,0.0,1.7,0.14,0.01,1.05
12689,12.636444,103.43396,0.0,7.71,0.0,0.91,8.33,1.14,0.0,0.0,0.33
12690,12.636444,103.5171,0.0,1.36,0.0,0.0,0.03,6.46,0.0,0.0,0.21
12691,12.636444,103.60023,0.0,4.4,0.48,0.0,0.0,3.3,0.0,0.0,2.56
12692,12.636444,103.683365,0.0,0.0,0.04,0.0,0.0,0.06,0.63,0.0,2.66
12693,12.636444,103.7665,0.0,0.0,0.0,0.0,0.0,5.76,10.99,0.0,1.9
12694,12.636444,103.84964,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.0,1.67
12695,12.636444,103.93278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
12696,12.636444,104.01591,0.01,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.97
12697,12.636444,104.099045,0.53,0.0,0.0,0.0,0.0,0.84,0.0,0.0,1.01
12698,12.636444,104.18218,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74
12699,12.636444,104.26532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13
12700,12.636444,104.34846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73
12701,12.636444,104.43159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
12702,12.636444,104.514725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
12703,12.636444,104.59786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
12704,12.636444,104.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.12
12705,12.636444,104.76414,0.0,0.0,0.37,0.0,0.0,0.0,0.0,1.62,0.16
12706,12.636444,104.847275,0.0,0.0,1.73,0.0,0.0,0.0,0.0,1.84,3.4
12707,12.636444,104.930405,0.0,1.07,0.0,0.0,0.0,0.0,0.0,2.93,0.0
12708,12.636444,105.01354,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12709,12.636444,105.09668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12710,12.636444,105.17982,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
12711,12.636444,105.262955,1.9,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.05
12712,12.636444,105.346085,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.27
12713,12.636444,105.42922,0.0,4.35,0.4,0.0,0.0,0.0,0.0,0.0,0.65
12714,12.636444,105.51236,0.0,0.02,0.33,0.0,0.0,0.0,0.0,0.0,2.53
12715,12.636444,105.5955,0.0,0.01,0.02,0.0,0.1,0.0,0.0,0.02,7.63
12716,12.636444,105.678635,0.0,0.39,0.84,0.0,3.03,0.0,0.0,0.0,1.87
12717,12.636444,105.761765,0.0,0.48,5.83,0.0,0.1,0.0,0.0,0.0,2.43
12718,12.636444,105.8449,0.0,0.04,6.83,0.0,0.0,0.01,0.0,0.0,0.0
12719,12.636444,105.92804,0.0,0.64,15.0,0.0,0.0,3.17,0.0,0.0,0.0
12720,12.71756,96.03485,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01
12721,12.71756,96.11799,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.06
12722,12.71756,96.201126,0.0,0.0,0.0,0.0,0.01,0.01,0.2,0.03,0.0
12723,12.71756,96.28426,0.0,0.0,0.0,0.15,0.32,0.02,0.0,0.38,0.0
12724,12.71756,96.36739,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.29,0.0
12725,12.71756,96.45053,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
12726,12.71756,96.53367,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0
12727,12.71756,96.616806,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
12728,12.71756,96.69994,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0
12729,12.71756,96.78308,0.0,0.0,0.24,0.0,0.0,0.0,2.81,0.0,0.2
12730,12.71756,96.86621,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
12731,12.71756,96.94935,0.0,0.0,0.0,0.0,0.01,0.0,1.17,0.0,0.0
12732,12.71756,97.032486,0.0,0.0,0.0,0.33,0.42,0.0,0.03,0.0,0.0
12733,12.71756,97.11562,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.01
12734,12.71756,97.19876,0.0,0.0,0.03,0.2,0.12,0.0,0.0,0.02,0.53
12735,12.71756,97.28189,0.0,0.0,6.33,0.2,0.19,0.02,0.19,0.0,0.07
12736,12.71756,97.36503,0.0,0.0,1.34,0.82,0.02,0.01,0.24,0.0,0.4
12737,12.71756,97.448166,0.0,0.0,0.26,0.03,0.1,0.0,0.45,0.0,0.0
12738,12.71756,97.5313,0.0,0.0,0.04,0.0,0.04,0.0,0.58,0.26,0.0
12739,12.71756,97.61444,0.0,0.0,0.0,0.16,0.07,0.0,2.24,15.04,0.0
12740,12.71756,97.69757,0.0,0.63,0.03,0.0,0.0,0.0,0.05,1.94,0.01
12741,12.71756,97.78071,0.0,0.01,4.4,0.01,0.0,0.02,0.0,0.04,0.0
12742,12.71756,97.863846,0.0,0.0,0.15,0.01,0.01,0.12,0.02,0.0,0.0
12743,12.71756,97.94698,0.0,0.0,0.01,0.03,0.22,0.01,0.03,0.0,0.0
12744,12.71756,98.03012,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.0,0.0
12745,12.71756,98.11325,0.0,0.0,0.08,0.0,0.09,0.03,0.03,0.0,0.0
12746,12.71756,98.19639,0.0,0.0,0.0,0.01,0.3,0.1,0.16,0.0,0.0
12747,12.71756,98.279526,0.0,0.0,0.0,0.02,0.02,0.11,0.27,0.0,0.0
12748,12.71756,98.36266,0.0,0.0,0.32,0.02,0.09,0.2,0.04,0.02,0.43
12749,12.71756,98.4458,0.0,0.0,1.31,0.22,0.26,0.29,0.49,0.08,8.24
12750,12.71756,98.52893,0.12,0.0,0.01,0.99,0.08,0.55,0.46,0.37,0.61
12751,12.71756,98.612076,0.07,0.01,0.07,0.17,0.0,0.04,0.02,0.07,0.09
12752,12.71756,98.695206,0.0,0.11,0.07,0.03,0.01,0.05,0.09,0.22,0.35
12753,12.71756,98.77834,0.01,0.0,0.01,0.0,0.0,0.1,0.0,0.0,0.01
12754,12.71756,98.86148,7.74,0.0,0.01,0.0,0.02,0.09,0.0,0.0,0.0
12755,12.71756,98.94461,0.05,0.0,0.03,0.0,0.0,0.01,0.0,0.22,0.0
12756,12.71756,99.027756,0.0,0.01,0.14,0.08,0.07,0.19,0.06,0.18,0.0
12757,12.71756,99.110886,0.0,0.0,0.0,0.09,0.12,0.69,0.0,0.03,0.18
12758,12.71756,99.19402,1.85,0.0,0.0,0.0,0.01,0.03,0.03,10.94,5.79
12759,12.71756,99.27716,0.01,0.0,0.0,0.0,0.27,0.0,1.44,0.19,3.37
12760,12.71756,99.36029,0.07,0.0,0.0,0.06,6.84,0.25,12.95,6.66,0.14
12761,12.71756,99.443436,8.97,0.0,0.0,0.87,6.2,3.28,0.18,8.71,0.0
12762,12.71756,99.526566,0.04,0.0,0.0,0.19,0.0,0.15,0.0,3.81,0.13
12763,12.71756,99.6097,0.01,0.0,0.0,2.86,0.0,0.04,0.0,0.0,7.15
12764,12.71756,99.69284,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
12765,12.71756,99.77597,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12766,12.71756,99.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12767,12.71756,99.942245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12768,12.71756,100.02538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12769,12.71756,100.10852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12770,12.71756,100.19165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12771,12.71756,100.27478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12772,12.71756,100.357925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12773,12.71756,100.44106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12774,12.71756,100.5242,0.0,0.0,0.04,0.0,0.0,0.2,0.0,0.0,0.0
12775,12.71756,100.60733,0.0,0.0,0.09,0.26,0.0,0.44,0.04,0.0,0.0
12776,12.71756,100.69046,0.0,0.01,0.0,0.13,0.11,0.02,0.03,0.0,0.0
12777,12.71756,100.773605,0.0,0.03,0.0,0.26,0.17,0.1,0.03,2.23,0.0
12778,12.71756,100.85674,0.01,0.0,0.0,0.15,0.04,0.11,1.48,1.07,0.01
12779,12.71756,100.93988,0.01,0.35,0.04,0.07,0.52,0.55,0.6,2.53,0.0
12780,12.71756,101.02302,0.3,0.65,0.1,0.01,0.14,0.34,0.3,0.0,0.0
12781,12.71756,101.10615,0.15,0.57,0.42,0.43,0.4,0.61,7.46,1.2,0.04
12782,12.71756,101.189285,0.38,0.58,2.64,0.59,0.05,1.55,6.57,0.73,4.88
12783,12.71756,101.27242,0.01,0.02,0.87,0.6,0.18,0.49,0.75,9.58,0.05
12784,12.71756,101.35556,0.1,0.1,0.5,0.3,0.26,0.03,0.13,1.05,0.4
12785,12.71756,101.4387,0.02,0.11,0.48,0.46,0.71,0.01,0.26,0.21,13.81
12786,12.71756,101.52183,0.0,5.2,0.74,0.07,0.03,0.01,0.0,0.27,4.63
12787,12.71756,101.604965,0.0,0.34,0.09,1.48,0.04,0.11,0.0,0.05,0.08
12788,12.71756,101.6881,0.0,0.4,0.0,0.0,0.18,0.53,0.01,0.77,0.03
12789,12.71756,101.77124,0.0,0.6,0.0,0.2,0.18,0.69,1.24,0.13,0.9
12790,12.71756,101.85438,0.04,0.63,0.01,0.18,0.06,0.08,1.81,6.25,0.23
12791,12.71756,101.93751,0.0,0.18,0.05,0.16,0.01,4.72,1.16,0.8,1.98
12792,12.71756,102.020645,0.07,0.23,0.01,0.26,0.89,0.17,0.62,0.39,0.53
12793,12.71756,102.10378,0.06,0.13,0.1,0.12,1.55,0.04,0.06,0.04,2.37
12794,12.71756,102.18692,0.22,0.05,0.02,0.12,0.05,0.1,0.17,0.01,6.91
12795,12.71756,102.27006,0.07,0.02,0.05,0.06,0.11,3.72,0.82,0.2,7.22
12796,12.71756,102.35319,0.0,0.02,0.04,0.15,0.4,0.2,0.37,7.19,3.69
12797,12.71756,102.436325,0.01,0.36,0.38,1.12,1.67,0.3,1.14,2.13,6.88
12798,12.71756,102.51946,0.56,0.05,0.25,0.33,0.18,0.11,0.04,2.07,0.72
12799,12.71756,102.6026,0.1,0.04,0.13,0.12,0.24,0.04,0.0,0.91,22.63
12800,12.71756,102.68574,0.03,0.0,0.01,0.21,0.03,0.04,0.09,2.36,13.42
12801,12.71756,102.76887,0.0,0.0,0.07,0.0,0.0,0.01,0.0,0.18,0.45
12802,12.71756,102.852005,0.01,0.0,0.01,0.0,1.27,3.02,0.0,0.04,1.84
12803,12.71756,102.93514,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.48,0.18
12804,12.71756,103.01828,0.86,0.0,0.0,0.01,1.08,0.01,1.25,0.0,1.03
12805,12.71756,103.10142,8.02,0.0,0.0,1.07,0.05,0.0,2.16,0.0,1.22
12806,12.71756,103.18455,0.01,0.0,0.0,0.03,0.0,0.33,12.6,0.0,4.05
12807,12.71756,103.267685,0.0,0.0,0.07,0.0,0.0,2.19,9.97,0.0,1.4
12808,12.71756,103.35082,0.23,0.01,0.0,0.0,0.0,10.03,0.16,0.0,4.63
12809,12.71756,103.43396,0.01,0.18,0.0,0.0,0.0,4.88,0.0,0.0,1.15
12810,12.71756,103.5171,0.0,0.04,0.0,0.0,4.52,5.99,0.0,0.0,0.88
12811,12.71756,103.60023,0.0,4.58,0.02,0.0,0.0,0.17,1.94,0.0,2.15
12812,12.71756,103.683365,0.0,0.01,0.0,0.0,0.0,14.06,0.0,0.0,1.63
12813,12.71756,103.7665,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,1.99
12814,12.71756,103.84964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04
