,lat,lon,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024,00:00Z 09-Apr-2024,00:00Z 10-Apr-2024,00:00Z 11-Apr-2024,00:00Z 12-Apr-2024,00:00Z 13-Apr-2024,00:00Z 14-Apr-2024,00:00Z 15-Apr-2024,00:00Z 16-Apr-2024
1613,5.084954,100.44106,0.0,8.62,12.85,30.03,4.11,1.67,0.0,0.11,0.15,0.06
1614,5.084954,100.5242,0.28,10.64,22.51,87.05,1.91,2.25,6.68,10.46,0.73,0.0
1615,5.084954,100.60733,0.05,3.63,18.13,94.07,0.85,1.3,8.36,0.45,1.21,7.79
1616,5.084954,100.69046,0.0,32.63,17.31,48.1,2.56,32.31,11.28,0.16,1.76,3.86
1617,5.084954,100.773605,11.66,28.01,17.64,52.34,4.57,10.51,12.29,1.03,19.26,12.16
1618,5.084954,100.85674,22.77,10.23,4.96,19.77,2.27,1.79,8.37,0.23,47.25,3.97
1619,5.084954,100.93988,19.15,2.32,4.9,22.35,8.15,0.37,0.22,2.84,12.1,2.15
1620,5.084954,101.02302,2.64,0.05,4.35,51.42,5.84,0.53,3.4,0.17,0.19,3.88
1621,5.084954,101.10615,8.15,2.83,0.14,36.22,1.17,0.13,25.73,20.57,0.58,0.96
1622,5.084954,101.189285,33.49,2.48,0.86,36.14,0.04,0.24,2.74,2.58,0.05,0.05
1623,5.084954,101.27242,8.7,22.63,12.29,29.72,0.0,2.21,2.09,2.4,0.38,1.04
1624,5.084954,101.35556,8.5,39.76,35.67,16.79,0.39,7.78,13.32,13.05,4.33,13.4
1625,5.084954,101.4387,6.36,31.67,14.65,1.87,0.13,0.83,13.58,4.78,5.69,13.95
1626,5.084954,101.52183,0.12,8.13,6.3,1.8,0.0,0.78,0.6,26.91,0.22,4.12
1627,5.084954,101.604965,0.0,5.46,2.88,6.51,0.0,2.7,0.69,0.42,0.03,12.42
1628,5.084954,101.6881,0.0,6.24,1.4,9.18,0.0,3.72,9.56,0.0,0.01,0.5
1629,5.084954,101.77124,0.0,3.31,2.9,7.23,0.0,2.66,3.07,0.0,0.0,9.79
1630,5.084954,101.85438,0.0,0.96,1.76,5.05,0.0,1.0,0.0,0.0,0.14,12.42
1631,5.084954,101.93751,0.0,0.0,1.47,0.07,0.0,0.0,0.0,0.0,0.16,19.45
1632,5.084954,102.020645,0.0,0.01,1.73,0.78,0.0,0.0,0.17,0.0,2.9,118.26
1633,5.084954,102.10378,0.0,0.14,2.42,0.09,0.0,0.0,12.47,0.0,13.71,16.02
1634,5.084954,102.18692,0.0,1.38,25.21,0.33,0.0,0.27,0.02,0.0,6.04,0.18
1635,5.084954,102.27006,0.0,0.14,34.19,4.15,0.0,1.25,1.98,0.0,0.62,6.75
1636,5.084954,102.35319,0.0,0.6,6.13,0.8,0.13,27.68,0.19,0.03,16.89,4.56
1637,5.084954,102.436325,0.0,1.05,17.17,0.13,0.78,18.56,0.06,0.28,18.85,2.27
1638,5.084954,102.51946,0.52,5.15,11.16,0.25,0.62,12.07,0.05,0.07,23.39,0.23
1639,5.084954,102.6026,12.12,9.69,12.28,0.01,0.08,0.56,0.06,0.03,0.85,2.3
1640,5.084954,102.68574,0.6,4.6,11.09,0.05,0.97,0.06,0.46,0.0,0.32,0.56
1641,5.084954,102.76887,0.01,8.45,15.52,1.37,0.8,0.0,0.36,0.01,0.88,7.0
1642,5.084954,102.852005,0.15,2.27,23.17,14.61,4.35,0.01,1.66,0.12,1.19,0.34
1643,5.084954,102.93514,0.03,9.59,33.99,21.97,6.45,0.11,0.02,0.17,2.73,1.8
1644,5.084954,103.01828,0.06,27.64,45.93,7.72,0.0,0.07,0.03,3.21,1.21,0.01
1645,5.084954,103.10142,0.56,5.39,54.42,20.64,0.0,0.0,0.0,0.16,0.58,0.0
1646,5.084954,103.18455,0.34,4.41,43.44,33.03,0.07,0.01,0.0,0.05,0.06,0.01
1647,5.084954,103.267685,1.36,0.95,18.57,42.23,1.23,0.22,0.03,1.19,0.54,1.21
1648,5.084954,103.35082,0.22,4.59,11.01,22.51,2.75,3.67,0.29,3.66,3.71,3.33
1649,5.084954,103.43396,1.25,7.47,16.21,2.85,1.86,0.3,0.08,9.16,6.38,6.03
1650,5.084954,103.5171,1.1,11.37,19.3,1.73,2.13,0.39,0.01,0.1,14.76,6.98
1651,5.084954,103.60023,0.33,11.1,8.65,0.95,4.21,7.65,0.01,0.06,91.73,16.21
1652,5.084954,103.683365,0.57,9.72,6.78,2.53,0.46,0.42,0.69,0.68,6.75,3.21
1653,5.084954,103.7665,1.18,9.61,7.55,0.24,1.25,2.27,0.47,1.67,1.04,8.19
1654,5.084954,103.84964,3.27,3.62,19.94,0.04,9.45,0.14,0.22,33.57,0.81,10.77
1655,5.084954,103.93278,1.72,8.34,9.0,0.3,30.66,0.06,2.56,8.58,18.29,12.95
1656,5.084954,104.01591,1.21,26.57,11.33,0.59,27.75,0.01,4.53,10.11,15.6,6.44
1657,5.084954,104.099045,1.2,11.84,9.77,0.61,53.74,0.02,0.08,3.04,5.69,6.71
1658,5.084954,104.18218,0.46,4.34,4.12,1.1,22.3,0.01,0.05,2.25,4.54,6.01
1659,5.084954,104.26532,0.7,15.44,7.19,1.43,15.38,0.22,0.45,0.76,1.78,2.85
1660,5.084954,104.34846,0.57,9.02,14.79,1.4,15.67,1.08,0.0,2.37,0.88,3.17
1661,5.084954,104.43159,0.28,8.27,9.94,0.86,4.41,5.73,0.0,9.64,0.76,7.61
1662,5.084954,104.514725,0.26,8.72,18.93,1.37,5.79,34.07,0.0,8.19,1.25,2.36
1663,5.084954,104.59786,1.29,4.38,38.57,0.26,2.17,22.46,0.01,14.5,1.48,2.28
1664,5.084954,104.681,0.71,2.74,24.29,0.16,3.13,13.64,0.51,12.49,1.11,1.31
1665,5.084954,104.76414,1.32,3.34,20.63,0.07,0.64,8.77,3.47,23.92,4.55,0.36
1666,5.084954,104.847275,5.27,2.13,20.47,0.02,0.51,5.36,1.7,16.33,1.63,0.56
1667,5.084954,104.930405,0.19,5.52,26.98,0.01,0.28,0.53,0.59,13.84,8.61,2.3
1668,5.084954,105.01354,0.26,9.22,14.17,0.07,0.08,0.21,0.74,16.59,6.38,1.42
1669,5.084954,105.09668,0.24,6.44,6.72,0.24,0.01,0.25,0.4,6.67,3.9,0.21
1670,5.084954,105.17982,1.92,3.82,10.07,0.45,0.06,0.47,0.15,3.09,10.37,0.48
1671,5.084954,105.262955,1.33,3.48,11.9,0.59,0.66,0.65,0.2,3.38,4.72,1.15
1672,5.084954,105.346085,0.98,2.89,5.09,0.59,1.84,0.33,0.54,2.45,24.87,1.82
1673,5.084954,105.42922,1.72,3.6,10.58,0.4,0.95,1.4,0.85,0.91,78.46,2.0
1674,5.084954,105.51236,1.82,3.55,8.42,0.1,1.17,6.8,0.97,0.34,98.28,2.01
1675,5.084954,105.5955,0.54,4.78,11.35,0.03,9.0,8.19,0.05,0.03,40.33,0.04
1676,5.084954,105.678635,1.1,5.14,6.33,0.01,23.26,8.73,0.84,0.0,28.41,0.0
1677,5.084954,105.761765,1.95,6.49,3.12,0.02,11.7,4.75,4.42,0.01,27.28,0.14
1678,5.084954,105.8449,1.27,9.5,3.52,0.04,4.9,15.35,0.46,0.04,15.96,0.52
1679,5.084954,105.92804,1.0,4.29,1.22,0.15,2.6,10.97,0.05,0.02,87.73,0.44
1680,5.167755,96.03485,9.46,6.04,12.34,10.51,9.25,2.37,18.98,12.49,40.28,7.03
1681,5.167755,96.11799,9.01,7.0,15.18,1.07,8.08,0.01,2.83,31.16,22.81,37.86
1682,5.167755,96.201126,6.83,2.78,7.14,6.23,11.89,3.39,8.73,55.08,15.59,20.44
1683,5.167755,96.28426,5.91,4.6,3.22,4.56,1.92,2.18,1.26,39.51,1.13,10.29
1684,5.167755,96.36739,0.23,0.17,2.0,3.5,0.01,0.32,0.12,20.77,2.34,34.56
1685,5.167755,96.45053,0.42,0.64,4.1,9.64,0.23,0.0,0.52,12.33,2.6,1.98
1686,5.167755,96.53367,0.84,1.94,5.72,10.99,4.06,0.0,0.15,6.82,7.97,0.05
1687,5.167755,96.616806,0.12,3.88,4.27,13.78,2.18,0.0,2.88,8.36,0.59,2.16
1688,5.167755,96.69994,0.0,3.5,5.2,15.37,8.37,0.0,2.49,0.02,0.68,3.32
1689,5.167755,96.78308,0.1,12.73,4.15,1.84,2.71,0.0,3.42,0.94,0.65,0.19
1690,5.167755,96.86621,0.01,10.93,7.26,1.15,4.35,0.0,6.83,18.8,2.3,0.72
1691,5.167755,96.94935,0.0,1.39,5.3,0.97,1.14,0.0,4.65,0.44,1.56,6.93
1692,5.167755,97.032486,0.18,0.14,4.98,0.61,2.95,0.0,8.4,0.0,6.29,6.66
1693,5.167755,97.11562,0.0,0.0,1.2,0.6,17.34,0.01,0.0,0.07,0.26,2.89
1694,5.167755,97.19876,0.06,0.0,1.29,0.57,41.08,0.04,0.39,6.87,0.0,0.22
1695,5.167755,97.28189,0.04,0.0,1.27,1.55,28.97,0.0,6.67,21.61,0.0,0.47
1696,5.167755,97.36503,0.0,0.0,0.37,0.52,13.96,0.0,3.3,48.87,0.06,0.64
1697,5.167755,97.448166,0.0,0.0,0.11,0.14,9.73,0.0,2.41,9.08,0.03,0.53
1698,5.167755,97.5313,0.11,1.06,0.03,0.74,0.8,0.0,0.19,4.03,0.0,0.22
1699,5.167755,97.61444,0.15,1.44,0.11,1.9,2.17,0.0,0.62,0.07,0.0,0.18
1700,5.167755,97.69757,0.0,0.39,0.18,3.83,0.57,0.0,0.0,0.11,0.0,0.02
1701,5.167755,97.78071,0.0,1.0,1.52,10.16,0.42,0.0,0.77,12.72,0.08,0.0
1702,5.167755,97.863846,0.19,2.68,0.68,10.51,0.18,0.25,0.67,0.6,0.0,0.05
1703,5.167755,97.94698,0.01,3.35,9.25,9.58,2.47,0.05,0.78,1.21,2.05,0.17
1704,5.167755,98.03012,0.01,4.61,22.38,7.46,9.87,0.2,1.71,0.34,1.61,0.38
1705,5.167755,98.11325,0.0,7.17,7.56,2.74,62.53,0.25,2.19,3.35,1.26,0.33
1706,5.167755,98.19639,0.0,5.37,2.63,1.58,29.38,0.05,3.56,2.94,4.42,9.22
1707,5.167755,98.279526,0.0,10.16,3.91,1.1,11.83,0.14,10.87,4.22,3.95,5.23
1708,5.167755,98.36266,0.0,8.35,1.62,4.45,11.21,0.05,3.24,7.39,2.69,0.83
1709,5.167755,98.4458,0.0,5.59,4.45,2.67,10.4,0.38,3.45,0.28,0.08,0.92
1710,5.167755,98.52893,0.0,20.46,1.75,4.04,2.16,0.41,3.05,0.01,2.31,2.38
1711,5.167755,98.612076,0.0,54.5,8.43,11.89,1.14,0.08,2.34,0.17,0.2,5.17
1712,5.167755,98.695206,0.01,27.16,9.12,16.6,11.79,0.77,2.86,0.19,0.22,1.86
1713,5.167755,98.77834,0.0,22.14,11.0,11.67,8.36,0.37,11.48,0.32,0.31,3.94
1714,5.167755,98.86148,0.08,15.55,48.69,6.79,1.75,0.47,5.81,6.35,1.58,1.3
1715,5.167755,98.94461,0.02,5.75,77.94,3.73,0.39,0.8,4.01,0.85,6.74,0.43
1716,5.167755,99.027756,1.25,7.54,51.66,5.8,0.79,2.26,3.54,0.47,20.59,0.19
1717,5.167755,99.110886,1.13,7.49,20.27,5.25,0.0,2.92,3.15,0.34,1.52,0.56
1718,5.167755,99.19402,3.41,3.88,12.79,7.41,0.0,1.81,6.22,0.78,0.95,0.03
1719,5.167755,99.27716,14.95,7.68,6.2,4.55,0.0,0.58,9.21,1.86,0.44,4.07
1720,5.167755,99.36029,6.44,19.58,9.13,1.15,0.03,0.42,4.87,17.85,0.1,10.29
1721,5.167755,99.443436,0.24,16.9,1.08,0.56,2.38,0.12,3.44,66.09,0.01,7.02
1722,5.167755,99.526566,0.14,6.45,1.55,1.15,0.01,6.73,15.44,58.38,0.18,27.27
1723,5.167755,99.6097,0.82,3.59,2.07,1.04,0.21,0.9,11.8,7.77,0.17,54.27
1724,5.167755,99.69284,4.63,2.23,3.26,1.5,0.02,1.45,1.39,3.43,6.03,41.94
1725,5.167755,99.77597,0.2,5.72,10.41,2.51,2.4,2.64,1.97,8.17,0.88,0.9
1726,5.167755,99.8591,0.01,4.9,1.53,1.95,19.95,2.91,4.41,4.28,10.47,0.34
1727,5.167755,99.942245,5.32,4.86,3.15,0.72,1.56,0.8,14.69,7.04,2.8,4.43
1728,5.167755,100.02538,0.0,7.19,16.11,2.4,0.34,2.96,8.13,40.22,3.72,6.88
1729,5.167755,100.10852,0.0,3.86,8.7,4.47,0.92,4.55,3.69,31.3,25.7,0.86
1730,5.167755,100.19165,0.0,3.76,5.22,6.66,0.99,4.09,2.05,3.03,1.53,3.1
1731,5.167755,100.27478,0.0,3.25,8.1,5.59,1.41,3.57,0.59,0.71,1.88,0.0
1732,5.167755,100.357925,0.0,9.28,15.26,9.67,0.17,4.79,0.0,0.37,1.89,0.0
1733,5.167755,100.44106,0.0,8.29,32.36,22.51,0.0,5.28,1.83,1.16,2.25,0.01
1734,5.167755,100.5242,0.35,12.33,59.01,66.04,0.0,4.7,3.01,0.64,1.91,0.0
1735,5.167755,100.60733,0.01,9.08,54.18,61.27,0.0,4.12,3.51,0.52,1.1,4.63
1736,5.167755,100.69046,0.02,5.92,31.85,76.34,1.6,23.72,5.67,0.01,5.68,16.01
1737,5.167755,100.773605,16.6,0.9,20.97,54.83,0.0,31.48,36.5,0.0,3.49,4.19
1738,5.167755,100.85674,26.36,16.34,12.11,19.17,0.0,8.5,19.04,0.07,5.43,24.83
1739,5.167755,100.93988,8.34,3.34,2.41,22.54,3.37,6.6,0.58,0.35,2.58,26.58
1740,5.167755,101.02302,0.1,1.09,1.72,5.68,0.01,0.7,0.76,0.02,0.31,3.0
1741,5.167755,101.10615,0.16,1.05,3.11,8.45,0.02,0.48,1.38,0.05,0.0,0.06
1742,5.167755,101.189285,13.27,5.32,1.34,5.38,0.0,1.18,0.95,0.0,0.28,0.04
1743,5.167755,101.27242,18.65,4.85,4.68,13.27,0.03,1.9,8.62,0.14,14.15,1.12
1744,5.167755,101.35556,1.19,13.04,8.44,25.15,0.05,8.41,8.55,0.99,8.11,2.96
1745,5.167755,101.4387,0.84,28.72,14.45,17.38,0.0,6.48,31.22,3.26,14.16,5.88
1746,5.167755,101.52183,0.17,18.09,15.4,3.34,0.0,8.15,51.98,4.9,8.19,12.49
1747,5.167755,101.604965,0.0,5.09,11.31,6.08,0.0,1.32,6.13,0.82,4.64,3.25
1748,5.167755,101.6881,0.0,0.0,4.96,0.4,0.0,14.14,20.93,0.07,0.07,18.73
1749,5.167755,101.77124,0.0,3.34,0.74,17.17,0.0,0.77,14.88,0.0,1.1,9.01
1750,5.167755,101.85438,0.0,0.56,0.4,12.45,0.0,0.13,2.83,0.05,1.79,5.88
1751,5.167755,101.93751,0.0,0.92,0.74,1.53,0.0,0.0,0.11,0.0,10.25,9.53
1752,5.167755,102.020645,0.0,0.0,12.09,2.45,0.0,0.0,7.13,0.0,0.25,22.3
1753,5.167755,102.10378,0.0,0.87,1.88,1.18,0.0,3.04,0.57,0.0,3.21,66.5
1754,5.167755,102.18692,0.0,4.0,5.52,2.17,0.0,2.09,1.99,0.0,3.21,15.73
1755,5.167755,102.27006,0.0,3.31,11.52,0.49,0.03,13.57,10.59,0.03,0.0,0.07
1756,5.167755,102.35319,0.01,16.04,5.81,0.56,3.25,30.32,4.33,1.55,0.44,0.66
1757,5.167755,102.436325,0.23,18.05,8.63,2.14,1.76,16.44,7.33,11.97,3.6,1.59
1758,5.167755,102.51946,0.13,5.18,10.78,7.33,1.09,3.65,4.31,0.73,3.49,3.62
1759,5.167755,102.6026,0.65,8.33,24.07,0.78,3.79,1.01,1.55,0.01,3.07,38.75
1760,5.167755,102.68574,0.13,23.72,9.38,0.32,2.73,0.85,16.54,0.01,0.45,6.56
1761,5.167755,102.76887,0.3,4.26,20.53,1.58,1.35,4.0,8.09,0.0,0.33,1.02
1762,5.167755,102.852005,0.01,2.47,16.92,4.32,0.0,0.04,0.31,0.0,1.97,1.08
1763,5.167755,102.93514,0.5,8.23,17.42,20.08,0.0,0.11,0.0,0.14,0.53,0.2
1764,5.167755,103.01828,0.9,11.84,37.78,17.77,0.01,0.38,0.01,0.14,1.81,0.34
1765,5.167755,103.10142,9.96,4.88,58.96,13.94,0.01,0.61,0.0,0.01,1.12,0.04
1766,5.167755,103.18455,8.37,0.0,45.73,16.06,0.0,2.53,0.06,0.19,1.19,0.03
1767,5.167755,103.267685,4.61,2.46,20.17,26.47,0.0,1.42,0.39,0.65,1.1,0.51
1768,5.167755,103.35082,0.77,4.23,19.07,38.95,0.07,0.01,0.19,2.48,0.84,5.09
1769,5.167755,103.43396,0.67,8.96,15.82,21.7,2.59,0.64,0.08,0.97,12.63,27.09
1770,5.167755,103.5171,0.32,9.98,5.6,9.05,14.59,1.65,0.53,0.36,5.13,100.87
1771,5.167755,103.60023,0.59,1.31,10.48,8.99,5.8,0.24,1.23,0.03,7.81,7.71
1772,5.167755,103.683365,1.91,5.7,6.25,6.95,0.74,0.25,0.07,0.13,1.03,4.34
1773,5.167755,103.7665,0.54,13.43,3.57,3.85,7.81,0.12,0.15,6.92,11.86,67.17
1774,5.167755,103.84964,0.22,5.38,7.02,0.49,3.54,0.05,0.26,1.81,7.38,55.47
1775,5.167755,103.93278,0.38,6.81,13.01,0.45,3.01,0.06,0.1,1.06,2.98,20.4
1776,5.167755,104.01591,0.47,9.06,9.46,0.83,4.16,0.09,0.52,14.12,2.83,18.67
1777,5.167755,104.099045,0.73,7.51,7.85,1.79,6.25,0.35,1.2,11.8,10.61,10.06
1778,5.167755,104.18218,0.37,17.57,7.12,1.33,4.99,0.59,0.7,0.92,19.47,9.07
1779,5.167755,104.26532,0.21,21.22,18.98,0.3,20.69,1.6,0.13,0.69,5.77,4.8
1780,5.167755,104.34846,0.66,22.19,28.63,1.03,44.55,0.31,0.03,1.44,4.8,10.95
1781,5.167755,104.43159,0.62,17.44,13.15,0.94,43.48,1.55,0.16,5.37,1.29,15.27
1782,5.167755,104.514725,0.64,14.86,12.62,1.01,23.65,1.01,0.21,0.45,1.34,9.7
1783,5.167755,104.59786,0.62,9.05,13.14,1.04,35.61,0.42,0.51,1.87,1.42,2.69
1784,5.167755,104.681,1.04,3.97,35.44,0.3,26.88,2.29,0.67,17.63,0.81,1.96
1785,5.167755,104.76414,0.37,4.5,38.29,0.84,10.79,1.05,0.43,11.33,1.19,1.45
1786,5.167755,104.847275,0.33,3.36,24.95,0.71,4.53,0.48,0.01,21.64,1.03,0.47
1787,5.167755,104.930405,0.41,5.42,28.3,0.37,0.23,0.31,0.01,7.61,2.23,1.14
1788,5.167755,105.01354,0.08,6.61,22.07,0.14,0.28,1.71,0.02,8.1,3.09,4.06
1789,5.167755,105.09668,0.13,3.95,43.54,0.08,1.14,1.84,0.02,0.32,6.46,0.76
1790,5.167755,105.17982,0.54,5.89,25.38,0.06,1.38,5.02,0.0,0.63,6.63,0.73
1791,5.167755,105.262955,2.02,8.0,32.87,0.17,0.74,7.91,0.06,0.24,7.44,0.36
1792,5.167755,105.346085,1.07,5.89,21.66,0.15,1.23,6.46,0.05,0.22,14.11,0.59
1793,5.167755,105.42922,4.67,12.97,17.0,0.21,2.49,12.92,0.23,0.0,47.43,1.37
1794,5.167755,105.51236,5.67,9.78,13.12,0.49,2.52,5.7,1.05,0.03,58.49,1.6
1795,5.167755,105.5955,2.0,4.47,20.42,0.51,7.53,2.5,1.39,0.21,39.31,0.6
1796,5.167755,105.678635,1.45,3.23,13.62,0.1,19.41,1.61,0.37,0.15,27.9,0.48
1797,5.167755,105.761765,1.54,2.93,12.99,0.04,18.47,9.86,0.19,1.39,8.43,0.01
1798,5.167755,105.8449,1.32,2.66,2.93,0.0,20.29,6.64,1.66,0.26,22.75,0.23
1799,5.167755,105.92804,1.21,3.59,2.11,0.04,13.56,0.59,1.44,5.24,37.84,0.0
1800,5.25055,96.03485,7.82,0.0,3.78,8.84,11.46,0.68,1.62,10.11,1.97,11.48
1801,5.25055,96.11799,0.23,0.01,0.59,9.67,8.04,0.47,3.53,17.45,6.17,18.41
1802,5.25055,96.201126,0.51,0.05,3.39,0.75,8.65,0.34,0.16,29.31,16.29,8.17
1803,5.25055,96.28426,0.01,0.0,2.01,3.45,1.34,1.01,0.64,17.15,63.79,0.78
1804,5.25055,96.36739,0.0,0.03,5.77,3.74,0.68,0.0,3.29,6.48,2.06,1.51
1805,5.25055,96.45053,0.0,0.39,1.32,3.7,0.2,0.0,0.06,50.49,8.6,0.07
1806,5.25055,96.53367,0.24,0.1,2.84,7.56,0.29,0.0,2.13,13.97,2.69,0.42
1807,5.25055,96.616806,4.14,0.87,2.55,1.65,0.7,0.0,0.0,9.49,3.02,5.02
1808,5.25055,96.69994,0.1,0.0,2.02,3.68,0.95,0.0,0.15,5.15,0.01,3.86
1809,5.25055,96.78308,0.0,0.0,4.46,2.51,5.05,0.0,0.0,0.1,0.05,6.26
1810,5.25055,96.86621,0.0,1.07,3.54,0.91,0.63,0.0,2.69,13.32,4.85,4.15
1811,5.25055,96.94935,0.02,1.77,5.28,1.43,0.62,0.0,1.61,0.67,1.61,0.22
1812,5.25055,97.032486,0.0,0.0,3.04,1.96,3.55,0.0,1.78,0.53,11.1,0.0
1813,5.25055,97.11562,0.0,0.0,1.83,0.76,3.14,0.47,0.28,2.74,0.22,0.04
1814,5.25055,97.19876,0.07,0.0,1.22,0.4,2.99,8.27,2.78,7.18,0.0,0.03
1815,5.25055,97.28189,0.0,0.0,0.02,1.51,9.59,1.07,5.89,49.19,0.06,0.2
1816,5.25055,97.36503,0.0,0.13,0.06,0.04,4.82,0.06,15.99,42.57,0.0,0.16
1817,5.25055,97.448166,0.01,0.0,0.06,0.1,3.57,0.0,0.85,16.95,0.08,0.41
1818,5.25055,97.5313,0.01,0.17,0.08,0.36,12.33,0.0,0.92,0.17,0.03,0.12
1819,5.25055,97.61444,0.0,2.93,0.21,1.04,3.51,0.05,0.62,0.48,0.06,0.15
1820,5.25055,97.69757,0.0,0.03,1.59,3.53,10.39,0.01,0.41,0.0,0.03,0.13
1821,5.25055,97.78071,0.05,3.13,0.66,3.87,1.42,0.0,0.71,0.45,0.0,0.01
1822,5.25055,97.863846,0.65,4.57,0.72,1.1,0.62,0.12,0.26,0.0,0.05,0.64
1823,5.25055,97.94698,0.29,5.86,1.6,2.78,2.51,0.0,0.68,1.49,0.03,1.77
1824,5.25055,98.03012,0.24,7.62,6.24,2.82,15.74,0.0,1.44,0.74,0.37,0.24
1825,5.25055,98.11325,0.02,5.73,14.37,3.14,25.13,0.0,3.06,1.11,0.36,1.67
1826,5.25055,98.19639,0.07,2.29,1.29,3.92,15.72,0.0,8.04,0.2,0.61,15.41
1827,5.25055,98.279526,0.0,2.59,1.67,6.83,8.44,0.03,18.58,0.57,0.52,1.88
1828,5.25055,98.36266,0.0,4.14,5.47,6.6,9.94,0.04,11.87,2.01,0.12,0.21
1829,5.25055,98.4458,0.0,9.25,1.28,7.35,5.39,0.04,5.13,0.73,0.75,0.05
1830,5.25055,98.52893,0.0,15.91,0.27,15.62,2.61,0.65,3.61,0.04,2.27,0.21
1831,5.25055,98.612076,0.0,30.57,6.46,40.17,7.08,2.91,6.18,1.72,0.07,10.8
1832,5.25055,98.695206,0.0,41.37,20.71,29.59,1.16,0.79,21.0,0.01,0.04,0.2
1833,5.25055,98.77834,0.27,22.48,12.54,13.88,2.53,0.06,78.8,0.48,4.32,0.58
1834,5.25055,98.86148,0.04,21.02,10.4,2.53,2.75,0.87,56.09,6.14,2.97,0.01
1835,5.25055,98.94461,0.77,29.79,12.76,3.79,2.2,0.41,12.58,7.07,0.23,0.58
1836,5.25055,99.027756,0.06,6.34,23.53,6.22,0.01,0.87,4.94,0.45,0.06,0.47
1837,5.25055,99.110886,0.21,9.58,20.8,6.7,0.03,2.25,3.2,0.0,2.12,10.73
1838,5.25055,99.19402,3.03,16.22,8.18,2.25,0.02,0.12,2.41,0.32,0.04,0.52
1839,5.25055,99.27716,4.47,15.23,7.59,1.12,0.04,9.28,8.11,2.66,0.14,1.86
1840,5.25055,99.36029,1.55,67.11,15.27,0.47,0.39,0.93,2.7,11.63,0.27,9.17
1841,5.25055,99.443436,0.78,59.82,8.89,0.42,4.96,5.06,6.01,3.21,0.88,23.43
1842,5.25055,99.526566,0.47,16.92,0.89,1.0,1.05,6.64,5.0,8.17,0.0,73.35
1843,5.25055,99.6097,0.13,16.14,2.7,0.89,0.18,0.56,3.6,11.8,0.38,40.96
1844,5.25055,99.69284,0.1,7.57,3.59,1.22,16.72,0.12,0.64,8.68,0.3,5.84
1845,5.25055,99.77597,0.01,4.58,2.52,3.37,36.86,6.14,1.1,6.57,1.19,5.95
1846,5.25055,99.8591,0.02,1.0,1.74,2.01,20.53,11.52,1.84,25.22,0.06,6.32
1847,5.25055,99.942245,0.03,5.46,4.09,1.03,17.51,2.04,1.4,22.61,0.0,0.76
1848,5.25055,100.02538,0.0,6.52,9.17,3.16,1.73,2.38,1.18,5.88,0.17,0.69
1849,5.25055,100.10852,0.0,2.93,9.95,3.93,0.23,2.05,0.16,2.36,2.13,0.13
1850,5.25055,100.19165,0.06,3.66,8.76,4.63,0.0,2.43,0.01,0.1,1.6,1.5
1851,5.25055,100.27478,0.04,10.96,11.83,5.52,1.68,8.62,0.0,0.03,2.81,0.01
1852,5.25055,100.357925,0.0,2.03,17.78,9.8,5.95,9.19,0.0,0.15,1.63,0.0
1853,5.25055,100.44106,0.07,7.27,66.85,11.04,0.0,4.61,0.75,0.19,4.17,0.0
1854,5.25055,100.5242,13.47,5.26,112.0,26.68,0.0,2.85,6.61,8.82,13.54,0.0
1855,5.25055,100.60733,0.62,24.25,112.42,45.31,0.14,10.25,2.62,16.02,18.79,3.96
1856,5.25055,100.69046,0.01,20.62,63.1,56.87,0.0,11.65,2.88,1.64,0.65,15.37
1857,5.25055,100.773605,4.14,10.54,15.42,57.57,0.0,59.6,8.54,3.3,0.51,2.55
1858,5.25055,100.85674,6.77,32.83,18.02,26.87,0.05,53.3,8.26,14.21,1.14,6.01
1859,5.25055,100.93988,4.8,19.94,18.01,24.69,0.1,30.99,5.98,11.54,7.69,34.61
1860,5.25055,101.02302,0.03,1.7,4.22,22.74,5.71,12.79,2.6,0.61,0.13,5.81
1861,5.25055,101.10615,0.03,1.03,4.04,11.22,6.49,0.38,1.23,0.0,0.15,0.0
1862,5.25055,101.189285,1.85,0.26,0.81,17.75,0.02,0.62,0.08,0.0,0.15,0.0
1863,5.25055,101.27242,11.65,5.79,0.08,26.88,0.43,2.27,0.24,0.0,1.01,0.02
1864,5.25055,101.35556,5.84,17.9,3.92,12.47,4.45,11.1,0.45,0.0,0.95,0.0
1865,5.25055,101.4387,0.44,28.14,18.8,7.55,0.04,23.41,2.41,3.52,26.58,0.0
1866,5.25055,101.52183,4.2,36.3,7.11,1.86,0.01,12.69,2.28,10.44,12.23,4.26
1867,5.25055,101.604965,0.01,15.16,4.6,0.98,0.0,4.93,9.28,10.97,1.53,30.43
1868,5.25055,101.6881,0.01,7.34,2.62,1.36,0.01,10.07,1.47,11.76,6.23,23.96
1869,5.25055,101.77124,0.0,5.16,2.42,4.76,0.01,2.92,0.76,0.09,0.19,4.38
1870,5.25055,101.85438,0.0,2.97,2.38,0.55,0.03,0.12,0.36,5.05,20.58,3.88
1871,5.25055,101.93751,0.0,1.97,0.3,0.23,0.0,0.0,0.59,0.08,9.44,3.46
1872,5.25055,102.020645,0.0,0.0,0.96,5.09,0.0,0.0,1.4,0.0,3.08,6.47
1873,5.25055,102.10378,0.0,0.14,4.75,2.95,0.04,1.58,2.27,0.0,4.15,18.78
