,lat,lon,00:00Z 02-Apr-2024,00:00Z 03-Apr-2024,00:00Z 04-Apr-2024,00:00Z 05-Apr-2024,00:00Z 06-Apr-2024,00:00Z 07-Apr-2024,00:00Z 08-Apr-2024
1021,4.670784,101.10615,17.88,26.13,1.95,0.0,0.0,0.0,0.0
1022,4.670784,101.189285,22.53,90.03,11.55,0.0,0.0,0.0,0.0
1023,4.670784,101.27242,14.59,96.87,1.49,0.07,0.09,0.0,0.0
1024,4.670784,101.35556,7.77,41.67,5.49,5.99,4.96,0.0,0.07
1025,4.670784,101.4387,3.28,35.31,11.38,0.07,0.09,0.02,0.09
1026,4.670784,101.52183,0.64,21.62,2.6,0.0,0.0,0.0,0.45
1027,4.670784,101.604965,0.63,18.07,0.01,0.0,0.0,0.0,1.11
1028,4.670784,101.6881,21.41,4.34,0.07,0.0,0.0,0.0,0.03
1029,4.670784,101.77124,23.39,11.48,0.04,0.0,0.0,0.02,0.03
1030,4.670784,101.85438,6.21,2.66,0.0,0.0,0.0,0.0,0.0
1031,4.670784,101.93751,7.97,0.23,0.0,0.0,0.0,0.0,0.0
1032,4.670784,102.020645,0.09,3.43,0.0,0.0,0.0,0.0,0.0
1033,4.670784,102.10378,3.31,2.27,0.01,0.0,0.0,0.0,0.0
1034,4.670784,102.18692,0.46,0.69,0.53,0.0,0.0,0.0,0.07
1035,4.670784,102.27006,33.74,2.63,0.74,0.0,0.0,0.0,0.03
1036,4.670784,102.35319,0.03,2.44,1.25,0.0,0.0,0.0,0.0
1037,4.670784,102.436325,0.04,0.07,0.01,0.0,0.0,0.0,0.0
1038,4.670784,102.51946,0.0,1.69,0.0,0.0,0.0,0.0,0.0
1039,4.670784,102.6026,0.0,0.77,0.01,0.0,0.0,0.0,0.0
1040,4.670784,102.68574,0.0,1.41,1.25,0.0,0.0,0.0,0.0
1041,4.670784,102.76887,0.03,10.92,0.02,0.0,0.0,0.0,0.0
1042,4.670784,102.852005,3.0,27.32,0.23,0.0,0.01,0.0,0.0
1043,4.670784,102.93514,0.15,5.91,2.87,0.0,0.0,0.0,0.02
1044,4.670784,103.01828,0.28,0.79,0.31,0.0,0.06,0.02,7.25
1045,4.670784,103.10142,0.05,0.11,0.05,0.2,0.04,0.0,1.75
1046,4.670784,103.18455,0.18,0.11,0.0,0.25,0.07,0.0,0.0
1047,4.670784,103.267685,3.24,0.0,0.27,0.0,0.44,0.0,0.02
1048,4.670784,103.35082,0.43,0.08,0.05,0.0,0.1,0.0,0.01
1049,4.670784,103.43396,0.35,2.22,0.05,0.0,0.12,0.0,0.0
1050,4.670784,103.5171,0.12,0.16,0.08,0.06,0.58,0.18,0.0
1051,4.670784,103.60023,0.26,0.05,0.11,0.13,0.23,0.05,0.07
1052,4.670784,103.683365,0.41,0.03,0.0,0.69,0.04,0.03,1.0
1053,4.670784,103.7665,0.23,0.08,0.94,0.18,0.01,1.65,0.32
1054,4.670784,103.84964,0.01,0.05,0.0,0.0,0.0,0.01,1.14
1055,4.670784,103.93278,0.0,0.23,0.07,0.11,0.01,0.0,3.37
1056,4.670784,104.01591,0.11,0.0,0.73,0.0,0.01,0.0,3.57
1057,4.670784,104.099045,0.19,0.0,0.56,0.01,0.9,0.17,0.66
1058,4.670784,104.18218,0.03,0.0,0.0,0.0,0.01,0.12,2.95
1059,4.670784,104.26532,0.01,0.03,0.01,0.06,0.0,0.02,0.43
1060,4.670784,104.34846,0.0,1.22,0.01,0.25,0.0,0.04,0.17
1061,4.670784,104.43159,0.05,0.89,0.02,0.39,0.0,0.58,0.26
1062,4.670784,104.514725,0.14,0.03,0.04,0.01,0.0,0.01,0.09
1063,4.670784,104.59786,0.06,0.17,1.97,0.02,0.0,0.0,0.19
1064,4.670784,104.681,0.0,0.01,0.31,0.86,0.15,0.01,2.07
1065,4.670784,104.76414,0.0,0.0,0.77,0.69,0.18,0.19,1.27
1066,4.670784,104.847275,0.0,0.0,0.0,0.49,0.12,0.07,0.77
1067,4.670784,104.930405,0.09,0.0,0.01,0.0,0.09,0.18,3.98
1068,4.670784,105.01354,0.0,0.0,0.0,0.01,0.05,0.7,4.42
1069,4.670784,105.09668,0.0,0.0,0.01,0.0,0.21,0.03,4.92
1070,4.670784,105.17982,0.0,0.0,0.03,0.0,0.0,0.37,5.73
1071,4.670784,105.262955,0.0,0.0,0.0,0.0,0.0,0.0,15.36
1072,4.670784,105.346085,0.09,0.01,0.01,0.0,0.07,0.03,9.68
1073,4.670784,105.42922,0.0,0.0,0.06,0.01,0.01,0.18,11.43
1074,4.670784,105.51236,0.0,0.0,2.67,0.0,0.0,0.0,11.76
1075,4.670784,105.5955,0.0,0.0,0.08,0.0,0.0,0.0,9.13
1076,4.670784,105.678635,0.05,0.0,0.57,0.01,0.0,0.05,10.6
1077,4.670784,105.761765,2.42,0.0,0.24,0.02,0.0,0.11,9.19
1078,4.670784,105.8449,0.39,0.0,0.95,0.01,0.12,0.03,21.12
1079,4.670784,105.92804,0.01,0.01,0.46,0.01,0.0,0.0,13.82
1080,4.753632,96.03485,34.31,103.17,28.89,86.93,69.01,19.86,0.01
1081,4.753632,96.11799,33.67,104.75,30.21,115.31,50.66,78.8,20.2
1082,4.753632,96.201126,36.03,50.24,50.73,64.81,27.29,55.18,22.32
1083,4.753632,96.28426,59.81,18.1,30.97,21.73,10.82,22.5,4.14
1084,4.753632,96.36739,48.44,32.85,19.46,0.46,34.93,27.79,12.53
1085,4.753632,96.45053,28.93,29.94,18.66,1.73,34.8,44.51,0.74
1086,4.753632,96.53367,44.67,85.38,8.87,0.05,37.83,6.49,0.84
1087,4.753632,96.616806,5.91,41.62,3.44,6.41,41.78,0.24,7.74
1088,4.753632,96.69994,6.67,8.11,4.52,1.65,17.32,1.53,0.26
1089,4.753632,96.78308,42.11,4.94,7.16,0.74,7.78,6.46,0.01
1090,4.753632,96.86621,24.85,18.01,6.91,3.76,7.15,13.51,0.34
1091,4.753632,96.94935,24.85,3.37,0.51,0.22,3.28,2.1,41.32
1092,4.753632,97.032486,9.29,6.49,2.11,2.93,1.88,3.69,0.83
1093,4.753632,97.11562,5.78,2.47,4.15,0.05,0.13,16.57,3.86
1094,4.753632,97.19876,1.51,0.0,1.04,1.17,0.03,0.17,0.04
1095,4.753632,97.28189,26.42,1.63,0.01,3.26,0.49,1.51,0.0
1096,4.753632,97.36503,12.42,5.23,7.36,4.62,0.31,2.2,0.0
1097,4.753632,97.448166,0.4,6.19,5.36,0.48,0.0,4.92,0.01
1098,4.753632,97.5313,0.35,10.1,18.1,0.38,0.0,0.96,0.0
1099,4.753632,97.61444,0.01,0.65,2.09,0.38,0.0,0.06,0.05
1100,4.753632,97.69757,0.0,0.57,0.27,0.04,0.0,0.01,7.4
1101,4.753632,97.78071,0.0,0.01,0.0,0.03,0.01,0.0,0.03
1102,4.753632,97.863846,0.0,0.0,0.0,0.2,0.01,0.0,0.0
1103,4.753632,97.94698,0.0,3.27,0.0,0.06,0.0,0.61,0.0
1104,4.753632,98.03012,0.0,0.61,0.0,0.11,0.0,0.36,0.0
1105,4.753632,98.11325,0.0,0.04,0.08,0.0,0.0,0.0,0.0
1106,4.753632,98.19639,0.0,0.0,0.27,0.59,0.0,0.0,0.0
1107,4.753632,98.279526,0.03,0.0,0.01,0.02,0.27,0.01,0.0
1108,4.753632,98.36266,0.02,0.11,1.44,0.0,0.51,0.0,0.02
1109,4.753632,98.4458,6.92,0.15,3.83,0.01,1.34,0.74,0.45
1110,4.753632,98.52893,4.23,0.33,7.21,0.12,0.95,2.01,0.64
1111,4.753632,98.612076,0.07,0.75,1.63,0.26,1.65,5.6,1.23
1112,4.753632,98.695206,0.01,0.3,2.48,0.02,0.04,2.76,0.99
1113,4.753632,98.77834,0.01,8.78,8.94,0.49,0.27,5.29,0.28
1114,4.753632,98.86148,1.11,0.21,38.29,1.24,0.11,0.28,0.12
1115,4.753632,98.94461,0.33,1.72,36.87,0.6,0.11,0.33,0.1
1116,4.753632,99.027756,0.0,0.11,9.29,0.01,0.0,0.51,0.51
1117,4.753632,99.110886,0.11,0.21,9.52,0.21,0.05,3.72,0.49
1118,4.753632,99.19402,0.16,44.36,4.0,13.18,0.49,3.1,24.11
1119,4.753632,99.27716,0.09,0.91,5.52,0.86,0.54,0.89,7.72
1120,4.753632,99.36029,0.08,9.02,8.07,0.18,0.95,0.17,0.53
1121,4.753632,99.443436,0.47,2.07,10.86,0.02,0.04,0.01,1.77
1122,4.753632,99.526566,1.38,6.41,4.36,0.59,0.08,0.01,2.26
1123,4.753632,99.6097,0.02,27.4,22.65,0.74,0.14,0.01,0.52
1124,4.753632,99.69284,0.02,3.12,4.59,0.19,0.12,0.0,0.68
1125,4.753632,99.77597,1.35,5.69,12.81,0.0,0.45,0.14,0.02
1126,4.753632,99.8591,4.25,6.23,4.61,0.95,0.44,2.46,0.38
1127,4.753632,99.942245,22.51,3.45,9.07,0.83,0.4,1.29,4.99
1128,4.753632,100.02538,56.21,18.17,30.59,0.66,8.61,3.53,0.02
1129,4.753632,100.10852,10.24,14.58,47.74,1.82,8.44,0.85,0.07
1130,4.753632,100.19165,13.04,33.3,8.16,1.43,8.45,0.07,0.73
1131,4.753632,100.27478,0.58,28.14,1.09,0.0,0.29,0.0,0.37
1132,4.753632,100.357925,1.03,3.66,4.0,0.0,0.0,0.25,0.95
1133,4.753632,100.44106,0.78,1.71,0.09,0.0,0.01,0.0,0.0
1134,4.753632,100.5242,1.45,5.95,0.0,0.0,0.0,0.0,0.0
1135,4.753632,100.60733,5.22,4.76,0.0,0.0,0.0,0.03,0.0
1136,4.753632,100.69046,8.24,5.68,4.83,0.0,0.0,1.63,0.0
1137,4.753632,100.773605,10.41,22.92,12.87,0.0,0.0,0.02,0.0
1138,4.753632,100.85674,22.86,13.39,0.12,0.0,0.14,0.0,0.02
1139,4.753632,100.93988,52.28,16.65,0.02,0.0,0.0,0.0,0.0
1140,4.753632,101.02302,92.63,36.58,0.0,0.0,0.0,0.0,0.0
1141,4.753632,101.10615,23.11,89.86,0.05,0.0,0.0,0.0,0.0
1142,4.753632,101.189285,35.11,89.15,0.91,0.0,0.0,0.0,0.0
1143,4.753632,101.27242,67.88,67.74,0.73,0.0,0.03,0.0,0.0
1144,4.753632,101.35556,43.67,17.58,1.35,0.19,2.41,0.0,0.0
1145,4.753632,101.4387,12.13,15.1,2.57,0.0,0.04,0.0,0.52
1146,4.753632,101.52183,0.03,11.6,8.17,0.0,0.0,0.0,2.08
1147,4.753632,101.604965,0.01,13.31,0.02,0.0,0.0,0.0,14.69
1148,4.753632,101.6881,0.51,3.67,1.66,0.0,0.0,0.0,0.31
1149,4.753632,101.77124,1.04,0.96,0.01,0.0,0.0,0.05,0.05
1150,4.753632,101.85438,7.49,3.24,0.0,0.0,0.0,0.02,0.11
1151,4.753632,101.93751,2.03,2.14,0.0,0.0,0.0,0.0,0.02
1152,4.753632,102.020645,4.09,0.23,0.0,0.0,0.0,0.0,0.0
1153,4.753632,102.10378,0.16,6.71,1.6,0.0,0.0,0.0,0.0
1154,4.753632,102.18692,0.78,0.12,0.0,0.0,0.0,0.0,0.0
1155,4.753632,102.27006,0.01,0.03,0.0,0.0,0.0,0.0,0.0
1156,4.753632,102.35319,3.19,0.13,0.01,0.0,0.0,0.0,0.0
1157,4.753632,102.436325,0.01,0.0,0.0,0.0,0.0,0.03,0.0
1158,4.753632,102.51946,0.0,0.04,0.0,0.0,0.0,0.0,0.0
1159,4.753632,102.6026,0.0,0.47,0.0,0.03,0.0,0.0,0.0
1160,4.753632,102.68574,0.45,10.59,0.01,0.0,0.0,0.06,0.0
1161,4.753632,102.76887,1.85,0.34,0.0,0.0,0.0,0.0,1.06
1162,4.753632,102.852005,3.15,1.5,0.07,0.0,0.0,0.0,0.04
1163,4.753632,102.93514,2.16,0.86,0.46,0.0,0.0,0.06,0.5
1164,4.753632,103.01828,0.93,0.71,0.0,0.0,0.57,0.02,0.15
1165,4.753632,103.10142,2.67,0.01,0.0,0.04,0.03,0.0,0.0
1166,4.753632,103.18455,0.08,0.02,0.0,0.0,0.13,0.0,0.0
1167,4.753632,103.267685,0.26,0.02,0.02,0.08,0.32,0.0,0.0
1168,4.753632,103.35082,0.05,0.14,0.03,0.0,0.05,0.26,1.56
1169,4.753632,103.43396,0.01,1.24,0.0,0.0,0.07,0.0,0.0
1170,4.753632,103.5171,0.05,0.53,0.03,0.0,0.09,0.59,0.03
1171,4.753632,103.60023,1.17,0.02,0.36,0.0,0.38,0.05,1.24
1172,4.753632,103.683365,4.68,1.26,0.0,0.19,0.0,0.08,4.37
1173,4.753632,103.7665,0.73,0.02,0.61,0.0,0.0,0.01,0.61
1174,4.753632,103.84964,0.48,0.0,0.0,0.07,0.64,0.28,1.03
1175,4.753632,103.93278,0.56,0.01,0.0,3.93,0.0,0.0,7.46
1176,4.753632,104.01591,0.2,0.25,0.53,0.29,0.02,0.0,3.59
1177,4.753632,104.099045,0.0,0.0,0.04,0.0,0.02,0.0,0.15
1178,4.753632,104.18218,0.02,0.0,0.05,0.0,0.04,0.04,0.15
1179,4.753632,104.26532,0.12,0.03,0.0,0.02,0.02,0.02,1.94
1180,4.753632,104.34846,0.04,0.65,0.0,1.33,0.0,0.05,0.15
1181,4.753632,104.43159,2.25,0.05,0.01,0.01,0.0,0.12,0.45
1182,4.753632,104.514725,0.47,1.46,0.0,0.43,0.0,0.24,1.14
1183,4.753632,104.59786,0.11,0.01,0.17,0.0,0.04,0.09,1.79
1184,4.753632,104.681,0.6,0.0,0.06,0.04,0.1,0.0,0.86
1185,4.753632,104.76414,0.15,0.0,0.02,0.78,0.04,0.06,1.86
1186,4.753632,104.847275,0.0,0.0,0.04,0.04,0.03,0.04,2.68
1187,4.753632,104.930405,0.0,0.0,0.37,0.0,0.0,0.09,2.07
1188,4.753632,105.01354,0.0,0.0,0.01,0.0,0.01,0.42,5.72
1189,4.753632,105.09668,0.04,0.0,0.28,0.1,0.01,0.28,6.77
1190,4.753632,105.17982,0.0,0.0,0.03,0.15,0.01,0.02,10.43
1191,4.753632,105.262955,0.0,0.14,0.06,0.58,0.09,0.0,6.03
1192,4.753632,105.346085,0.06,1.01,0.32,0.0,0.0,0.0,8.66
1193,4.753632,105.42922,0.0,0.18,0.04,0.0,0.04,0.03,9.12
1194,4.753632,105.51236,0.0,0.0,0.02,0.0,0.02,0.01,7.81
1195,4.753632,105.5955,0.0,0.0,0.4,0.0,0.02,0.0,11.14
1196,4.753632,105.678635,0.06,0.0,0.04,0.0,0.0,0.24,13.02
1197,4.753632,105.761765,1.56,0.0,0.3,0.03,0.01,0.22,9.01
1198,4.753632,105.8449,0.04,0.0,0.39,0.03,0.07,0.0,17.12
1199,4.753632,105.92804,0.19,0.0,0.5,0.29,0.19,0.01,17.0
1200,4.836479,96.03485,58.25,31.5,7.64,12.36,19.19,23.8,0.06
1201,4.836479,96.11799,42.84,43.79,22.88,39.41,22.38,61.26,0.05
1202,4.836479,96.201126,55.12,69.07,37.44,51.73,21.72,50.7,6.34
1203,4.836479,96.28426,85.16,57.01,22.46,39.5,13.44,38.99,8.3
1204,4.836479,96.36739,50.14,24.97,38.64,18.9,54.24,30.08,4.32
1205,4.836479,96.45053,57.89,44.66,15.53,19.16,50.15,105.52,20.66
1206,4.836479,96.53367,26.86,13.03,2.43,0.16,37.43,14.75,0.44
1207,4.836479,96.616806,3.46,6.53,0.11,4.55,23.03,0.45,0.46
1208,4.836479,96.69994,3.6,10.81,2.67,4.34,13.57,0.34,0.05
1209,4.836479,96.78308,33.2,42.11,2.35,6.2,7.61,3.74,0.22
1210,4.836479,96.86621,43.66,23.35,15.15,24.92,8.31,31.46,0.78
1211,4.836479,96.94935,4.74,9.66,0.78,11.82,2.32,12.36,8.79
1212,4.836479,97.032486,19.63,1.82,2.44,3.5,7.5,22.38,10.06
1213,4.836479,97.11562,3.58,2.88,0.23,0.73,4.24,4.9,6.84
1214,4.836479,97.19876,3.55,0.2,0.0,0.1,0.46,0.11,0.12
1215,4.836479,97.28189,5.83,1.1,0.0,0.43,10.84,0.05,0.0
1216,4.836479,97.36503,21.35,1.15,8.46,0.12,11.22,0.0,0.0
1217,4.836479,97.448166,0.88,2.94,1.37,0.0,0.15,0.06,0.0
1218,4.836479,97.5313,0.01,0.73,8.0,0.04,0.0,3.57,0.0
1219,4.836479,97.61444,0.0,0.5,4.68,0.0,0.0,0.01,0.0
1220,4.836479,97.69757,0.0,0.93,0.1,0.02,0.05,2.01,0.01
1221,4.836479,97.78071,0.0,0.0,0.0,0.09,0.06,0.0,0.0
1222,4.836479,97.863846,0.0,0.04,0.0,3.97,0.04,0.0,0.0
1223,4.836479,97.94698,0.0,0.03,0.0,0.3,0.0,0.34,0.0
1224,4.836479,98.03012,0.03,5.46,0.0,0.0,0.0,0.07,0.0
1225,4.836479,98.11325,0.0,0.05,0.0,0.0,0.02,0.0,0.0
1226,4.836479,98.19639,0.0,0.02,0.38,0.0,0.05,0.0,0.0
1227,4.836479,98.279526,0.21,0.05,0.08,0.1,0.21,0.1,0.01
1228,4.836479,98.36266,0.06,0.36,0.75,0.02,0.1,0.13,0.28
1229,4.836479,98.4458,0.43,0.02,7.03,0.45,0.5,0.35,0.56
1230,4.836479,98.52893,0.27,0.5,5.14,1.01,0.02,0.74,1.17
1231,4.836479,98.612076,0.08,0.08,4.49,0.08,1.41,0.53,0.22
1232,4.836479,98.695206,0.0,0.03,6.9,0.06,0.0,0.41,2.28
1233,4.836479,98.77834,0.56,0.07,8.9,0.31,0.06,0.59,1.91
1234,4.836479,98.86148,0.03,0.07,44.65,0.42,2.56,4.98,0.53
1235,4.836479,98.94461,0.0,0.2,9.49,0.02,0.06,0.32,0.08
1236,4.836479,99.027756,0.04,0.08,28.99,0.31,0.0,1.31,0.7
1237,4.836479,99.110886,0.05,0.12,26.09,0.02,0.01,3.17,1.52
1238,4.836479,99.19402,0.0,0.09,6.85,0.53,0.98,2.47,3.97
1239,4.836479,99.27716,0.0,0.06,2.53,0.31,0.5,0.39,1.46
1240,4.836479,99.36029,0.3,7.7,9.29,0.08,0.37,0.11,0.41
1241,4.836479,99.443436,1.16,10.3,8.34,0.26,0.0,0.0,4.2
1242,4.836479,99.526566,0.09,46.25,5.54,5.31,0.01,0.26,1.08
1243,4.836479,99.6097,0.12,76.11,25.86,0.34,0.5,0.34,0.35
1244,4.836479,99.69284,0.87,8.62,0.58,1.07,0.15,0.01,5.34
1245,4.836479,99.77597,0.39,0.79,3.17,0.24,0.36,1.14,0.02
1246,4.836479,99.8591,8.01,0.48,5.1,0.64,0.25,0.42,0.01
1247,4.836479,99.942245,57.11,1.5,1.83,1.25,1.34,0.31,0.28
1248,4.836479,100.02538,67.01,19.36,5.46,0.78,2.09,3.13,2.87
1249,4.836479,100.10852,42.28,29.83,71.17,0.75,1.35,0.37,0.12
1250,4.836479,100.19165,4.46,122.41,56.99,0.38,0.02,1.2,0.2
1251,4.836479,100.27478,1.49,4.96,4.79,0.01,0.0,0.03,0.85
1252,4.836479,100.357925,1.65,2.45,0.05,0.0,0.0,0.0,0.01
1253,4.836479,100.44106,0.41,5.22,0.04,0.0,0.0,0.0,0.02
1254,4.836479,100.5242,0.56,0.12,0.0,0.0,0.0,0.0,0.0
1255,4.836479,100.60733,2.43,3.26,0.0,0.0,0.0,0.0,0.01
1256,4.836479,100.69046,2.91,7.64,2.66,0.0,0.0,0.03,0.0
1257,4.836479,100.773605,6.2,30.21,1.49,0.01,0.03,0.0,0.0
1258,4.836479,100.85674,73.06,46.31,2.7,0.02,5.44,0.0,0.0
1259,4.836479,100.93988,40.52,47.16,0.1,0.0,0.17,0.0,0.0
1260,4.836479,101.02302,45.12,63.65,0.0,0.0,0.0,0.0,0.0
1261,4.836479,101.10615,13.18,59.23,0.1,0.0,0.0,0.0,0.0
1262,4.836479,101.189285,13.57,48.35,3.11,0.0,0.0,0.0,0.0
1263,4.836479,101.27242,49.3,19.04,7.58,0.0,0.0,0.0,0.0
1264,4.836479,101.35556,30.02,11.52,0.14,0.0,0.03,0.0,0.01
1265,4.836479,101.4387,7.35,23.84,10.77,0.04,0.06,0.0,1.2
1266,4.836479,101.52183,1.69,26.75,2.36,0.0,0.0,0.09,3.92
1267,4.836479,101.604965,0.37,8.45,0.0,0.0,0.0,0.0,0.22
1268,4.836479,101.6881,0.0,0.81,0.02,0.0,0.0,0.0,0.0
1269,4.836479,101.77124,0.0,0.02,0.02,0.0,0.0,0.05,4.22
1270,4.836479,101.85438,0.21,0.05,2.09,0.0,0.0,0.08,10.71
1271,4.836479,101.93751,1.1,0.11,0.01,0.02,0.0,0.06,0.08
1272,4.836479,102.020645,0.24,1.75,0.0,0.0,0.0,0.0,0.0
1273,4.836479,102.10378,1.26,4.19,0.0,0.0,0.0,0.0,0.0
1274,4.836479,102.18692,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1275,4.836479,102.27006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,4.836479,102.35319,0.01,0.03,0.0,0.0,0.0,0.03,0.0
1277,4.836479,102.436325,0.0,0.04,0.0,0.0,0.0,0.01,0.0
1278,4.836479,102.51946,0.23,6.26,0.0,0.03,0.0,0.0,0.0
1279,4.836479,102.6026,0.04,0.38,0.0,8.78,0.0,0.0,0.0
1280,4.836479,102.68574,7.24,0.28,0.0,0.03,0.0,0.01,0.0
1281,4.836479,102.76887,4.64,0.03,0.04,0.0,0.0,0.0,0.0
1282,4.836479,102.852005,13.41,1.76,5.83,0.0,0.0,0.18,4.36
1283,4.836479,102.93514,0.35,0.86,0.05,0.0,0.0,2.48,0.0
1284,4.836479,103.01828,0.22,3.36,0.0,0.0,0.18,0.01,0.0
1285,4.836479,103.10142,0.02,0.68,0.0,0.0,0.38,0.0,0.0
1286,4.836479,103.18455,0.19,0.11,0.0,0.0,1.85,0.02,0.0
1287,4.836479,103.267685,0.07,0.19,0.01,0.04,0.16,0.01,0.0
1288,4.836479,103.35082,0.02,0.64,0.02,0.05,0.06,0.0,0.01
1289,4.836479,103.43396,0.01,0.39,0.02,0.0,0.04,0.01,0.0
1290,4.836479,103.5171,0.12,3.27,0.03,0.02,1.77,0.19,0.83
1291,4.836479,103.60023,0.02,0.14,0.36,0.02,0.33,0.34,2.62
1292,4.836479,103.683365,0.09,2.45,0.0,0.08,0.32,0.15,0.21
1293,4.836479,103.7665,0.69,0.37,0.05,0.0,0.08,0.93,5.79
1294,4.836479,103.84964,0.03,0.42,0.0,0.0,0.28,2.62,0.62
1295,4.836479,103.93278,0.02,0.0,0.01,0.41,0.01,0.03,1.56
1296,4.836479,104.01591,0.01,0.02,0.65,0.0,0.6,0.03,1.35
1297,4.836479,104.099045,0.23,0.0,0.21,0.0,0.03,0.0,0.26
1298,4.836479,104.18218,0.22,0.0,0.02,0.01,0.77,0.0,0.27
1299,4.836479,104.26532,0.07,0.0,0.02,0.0,0.02,0.59,0.14
1300,4.836479,104.34846,0.04,0.0,0.08,0.52,0.46,0.09,0.44
1301,4.836479,104.43159,0.22,0.0,0.01,0.4,0.05,0.1,0.3
1302,4.836479,104.514725,0.18,0.01,0.01,0.45,0.14,11.21,1.72
1303,4.836479,104.59786,0.61,0.0,0.02,0.2,1.83,0.04,2.88
1304,4.836479,104.681,0.59,0.0,0.54,0.44,0.05,0.0,1.12
1305,4.836479,104.76414,0.07,0.0,0.0,0.01,0.0,0.07,0.91
1306,4.836479,104.847275,0.0,0.0,0.01,0.0,0.04,0.15,2.06
1307,4.836479,104.930405,0.04,0.0,0.04,0.01,0.0,0.14,2.68
1308,4.836479,105.01354,0.12,0.0,0.01,0.0,0.0,0.22,5.1
1309,4.836479,105.09668,0.08,0.0,1.4,0.02,0.0,0.14,10.0
1310,4.836479,105.17982,0.0,0.0,0.01,0.07,0.3,0.0,8.91
1311,4.836479,105.262955,0.01,0.09,0.02,0.04,0.08,0.07,7.38
1312,4.836479,105.346085,0.11,0.17,0.77,0.0,0.0,0.04,10.13
1313,4.836479,105.42922,0.0,0.0,0.09,0.0,0.01,1.29,7.35
1314,4.836479,105.51236,0.0,0.0,0.09,0.01,0.03,0.08,8.04
1315,4.836479,105.5955,0.01,0.0,0.1,0.0,0.02,0.0,11.22
1316,4.836479,105.678635,0.28,0.0,0.52,0.0,0.02,0.0,11.58
1317,4.836479,105.761765,0.01,0.0,0.26,0.0,0.46,0.11,9.29
1318,4.836479,105.8449,0.01,0.0,7.69,0.04,0.86,0.0,15.02
1319,4.836479,105.92804,0.28,0.08,0.07,0.28,0.24,0.24,23.47
1320,4.919312,96.03485,64.31,52.12,13.78,7.16,10.85,33.81,0.03
1321,4.919312,96.11799,140.01,17.56,18.39,0.48,37.88,30.66,0.15
1322,4.919312,96.201126,102.34,54.45,7.07,2.61,69.53,64.02,0.37
1323,4.919312,96.28426,68.69,54.72,31.3,3.49,58.05,68.02,22.61
1324,4.919312,96.36739,40.14,11.77,29.49,3.18,60.19,57.95,12.82
1325,4.919312,96.45053,34.14,5.43,10.09,3.92,40.96,34.63,1.25
1326,4.919312,96.53367,2.46,2.19,3.27,1.22,6.94,10.55,0.06
1327,4.919312,96.616806,3.85,1.05,3.04,0.32,2.73,2.22,0.01
1328,4.919312,96.69994,2.25,0.95,0.5,1.29,6.87,2.68,0.02
1329,4.919312,96.78308,0.09,13.69,4.57,0.28,8.75,26.92,0.95
1330,4.919312,96.86621,0.76,35.54,11.91,2.81,28.2,25.14,0.38
1331,4.919312,96.94935,0.22,1.85,2.36,6.08,13.19,16.8,12.72
1332,4.919312,97.032486,0.41,4.13,0.75,2.96,0.88,5.8,1.98
1333,4.919312,97.11562,0.1,0.77,1.44,0.16,1.52,35.54,0.03
1334,4.919312,97.19876,0.39,0.03,0.0,0.01,0.04,0.99,0.0
1335,4.919312,97.28189,0.03,0.0,0.01,0.01,0.75,0.65,0.0
1336,4.919312,97.36503,0.06,0.0,2.9,0.07,0.22,0.02,0.0
1337,4.919312,97.448166,0.29,0.0,1.72,0.01,0.0,0.0,0.0
1338,4.919312,97.5313,0.0,0.0,1.76,0.0,0.0,4.93,0.0
1339,4.919312,97.61444,0.0,0.38,10.91,0.17,0.0,0.0,0.0
1340,4.919312,97.69757,0.0,0.0,0.64,0.08,0.04,0.0,0.0
1341,4.919312,97.78071,0.0,0.1,0.0,0.37,0.04,0.03,0.0
1342,4.919312,97.863846,0.0,2.45,0.0,1.06,0.02,0.04,0.0
1343,4.919312,97.94698,0.0,7.51,0.0,0.01,0.03,0.01,0.01
1344,4.919312,98.03012,0.0,0.16,0.0,0.22,0.0,0.34,0.0
1345,4.919312,98.11325,0.0,0.46,0.0,0.0,0.23,0.04,0.0
1346,4.919312,98.19639,0.29,1.28,4.88,0.0,0.08,0.0,0.0
1347,4.919312,98.279526,0.31,1.24,3.51,0.06,0.58,0.1,0.37
1348,4.919312,98.36266,0.29,0.63,0.53,0.63,0.33,0.4,0.51
1349,4.919312,98.4458,0.04,0.17,6.75,3.07,0.02,0.15,0.04
1350,4.919312,98.52893,0.18,1.03,16.17,8.35,0.07,0.52,0.53
1351,4.919312,98.612076,1.77,0.26,7.85,0.38,0.02,0.15,0.52
1352,4.919312,98.695206,0.3,1.02,11.75,0.0,0.0,0.13,1.34
1353,4.919312,98.77834,0.01,0.2,36.49,0.34,0.08,0.19,3.33
1354,4.919312,98.86148,0.43,0.01,13.19,0.0,0.37,0.08,0.17
1355,4.919312,98.94461,0.03,0.0,16.33,0.53,0.64,0.75,0.09
1356,4.919312,99.027756,0.15,0.13,34.89,5.51,0.01,1.08,0.9
1357,4.919312,99.110886,1.63,3.13,7.52,0.16,0.01,0.38,0.09
1358,4.919312,99.19402,0.14,1.95,5.01,0.38,0.0,2.03,0.25
